;Electricity_2020;CO2_2020;Oil_2020;Gas_2020;Electricity_2025;CO2_2025;Oil_2025;Gas_2025;Electricity_2030;CO2_2030;Oil_2030;Gas_2030;Electricity_2035;CO2_2035;Oil_2035;Gas_2035;Electricity_2040;CO2_2040;Oil_2040;Gas_2040;Electricity_2045;CO2_2045;Oil_2045;Gas_2045;Electricity_2050;CO2_2050;Oil_2050;Gas_2050;Biomass_2020;Biomass_2025;Biomass_2030;Biomass_2035;Biomass_2040;Biomass_2045;Biomass_2050;Hydrogen_2020;Hydrogen_2025;Hydrogen_2030;Hydrogen_2035;Hydrogen_2040;Hydrogen_2045;Hydrogen_2050;Synthetic_fuel_2020;Synthetic_fuel_2025;Synthetic_fuel_2030;Synthetic_fuel_2035;Synthetic_fuel_2040;Synthetic_fuel_2045;Synthetic_fuel_2050;Hard_coal_2020;Hard_coal_2025;Hard_coal_2030;Hard_coal_2035;Hard_coal_2040;Hard_coal_2045;Hard_coal_2050;Brown_coal_2020;Brown_coal_2025;Brown_coal_2030;Brown_coal_2035;Brown_coal_2040;Brown_coal_2045;Brown_coal_2050
6969;98,96;0,056972;33,39659082;37,994;99,52;0,07551;34,00303803;34,54;95,6746;0,0924;29,3085;26,3062;123,2553;0,1305;33,3464;25,45;108,3805;0,1425;31,399;25,8049;120,1209;0,1527;30,149;26,9414;125,9044;0,1625;28,9421;27,9321;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6970;97,296;0,056972;33,39659082;37,994;98,05;0,07551;34,00303803;34,54;95,6746;0,0924;29,3086;26,3061;126,5041;0,1305;33,3463;25,45;112,1994;0,1425;31,3989;25,8049;120,3715;0,1527;30,1489;26,9414;125,9044;0,1625;28,9421;27,932;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6971;96,864;0,056972;33,39659082;37,994;97,51;0,07551;34,00303803;34,54;95,6746;0,0924;29,3087;26,3061;125,0909;0,1305;33,3463;25,4499;112,1994;0,1425;31,3989;25,805;120,3715;0,1527;30,1489;26,9414;125,9044;0,1625;28,9421;27,932;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6972;95,898;0,056972;33,39659082;37,994;96,86;0,07551;34,00303803;34,54;94,2133;0,0924;29,3087;26,3061;117,9591;0,1305;33,3462;25,4499;112,1994;0,1425;31,3989;25,805;118,7379;0,1527;30,1489;26,9414;126,6027;0,1625;28,942;27,932;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6973;95,6;0,056972;33,39659082;37,994;96,5;0,07551;34,00303803;34,54;95,6746;0,0924;29,3088;26,3061;123,2553;0,1305;33,3462;25,4499;108,6031;0,1425;31,3988;25,805;120,1209;0,1527;30,1488;26,9415;125,9044;0,1625;28,942;27,932;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6974;96,648;0,056972;33,39659082;37,994;97,51;0,07551;34,00303803;34,54;94,0119;0,0924;29,3089;26,3061;111,3108;0,1305;33,3461;25,4499;112,1994;0,1425;31,3988;25,805;120,1209;0,1527;30,1488;26,9415;133,349;0,1625;28,942;27,9319;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6975;100,226;0,056972;33,39659082;37,994;102,1;0,07551;34,00303803;34,54;115,5826;0,0924;29,3089;26,306;135,8495;0,1305;33,3461;25,4498;113,743;0,1425;31,3988;25,8051;120,3715;0,1527;30,1488;26,9415;133,349;0,1625;28,942;27,9319;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6976;108,816;0,056972;33,39659082;37,994;114,09;0,07551;34,00303803;34,54;147,024;0,0924;29,309;26,306;131,6472;0,1305;33,346;25,4498;113,743;0,1425;31,3988;25,8051;130,0526;0,1527;30,1488;26,9415;150,1362;0,1625;28,942;27,9319;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6977;108,388;0,056972;33,39659082;37,994;116,25;0,07551;34,00303803;34,54;135,4367;0,0924;29,3091;26,306;135,8495;0,1305;33,346;25,4498;116,5091;0,1425;31,3987;25,8051;120,3715;0,1527;30,1487;26,9416;133,349;0,1625;28,942;27,9319;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6978;104,394;0,056972;33,39659082;37,994;111,07;0,07551;34,00303803;34,54;144,4424;0,0924;29,3091;26,306;133,1073;0,1305;33,3459;25,4497;129,8128;0,1425;31,3987;25,8051;137,3778;0,1527;30,1487;26,9416;133,349;0,1625;28,942;27,9319;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6979;103,348;0,056972;33,39659082;37,994;106,12;0,07551;34,00303803;34,54;132,7414;0,0924;29,3092;26,306;128,1765;0,1305;33,3459;25,4497;114,1152;0,1425;31,3987;25,8052;120,3715;0,1527;30,1487;26,9416;133,349;0,1625;28,9419;27,9318;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6980;100,638;0,056972;33,39659082;37,994;101,43;0,07551;34,00303803;34,54;108,2432;0,0924;29,3093;26,306;115,1043;0,1305;33,3459;25,4497;108,6031;0,1425;31,3987;25,8052;116,1285;0,1527;30,1486;26,9416;125,9044;0,1625;28,9419;27,9318;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6981;97,332;0,056972;33,39659082;37,994;98,05;0,07551;34,00303803;34,54;93,7052;0,0924;29,3094;26,3059;109,4665;0,1305;33,3458;25,4497;106,4378;0,1425;31,3986;25,8052;112,6406;0,1527;30,1486;26,9417;123,3996;0,1625;28,9419;27,9318;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6982;94,728;0,056972;33,39659082;37,994;95,63;0,07551;34,00303803;34,54;91,8924;0,0924;29,3094;26,3059;104,9104;0,1305;33,3458;25,4496;105,5596;0,1425;31,3986;25,8052;112,6406;0,1527;30,1486;26,9417;118,6667;0,1625;28,9419;27,9318;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6983;89,276;0,056972;33,39659082;37,994;90,81;0,07551;34,00303803;34,54;91,8924;0,0924;29,3095;26,3059;103,5957;0,1305;33,3457;25,4496;104,6;0,1425;31,3986;25,8053;110,6958;0,1527;30,1486;26,9417;116,26;0,1625;28,9419;27,9317;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6984;86,4;0,056972;33,39659082;37,994;88,09;0,07551;34,00303803;34,54;88,1118;0,0924;29,3096;26,3059;102,0159;0,1305;33,3457;25,4496;101,2132;0,1425;31,3985;25,8053;106,6229;0,1527;30,1485;26,9417;112,4935;0,1625;28,9419;27,9317;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6985;85,88;0,056972;33,39659082;37,994;87,62;0,07551;34,00303803;34,54;87,7526;0,0924;29,3096;26,3059;101,2467;0,1305;33,3456;25,4496;100,8545;0,1425;31,3985;25,8053;105,3262;0,1527;30,1485;26,9418;111,6982;0,1625;28,9419;27,9317;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6986;85,294;0,056972;33,39659082;37,994;87,14;0,07551;34,00303803;34,54;87,8391;0,0924;29,3097;26,3058;101,2467;0,1305;33,3456;25,4495;100,8545;0,1425;31,3985;25,8053;105,3262;0,1527;30,1485;26,9418;111,3319;0,1625;28,9418;27,9317;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6987;86,774;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;87,9145;0,0924;29,3098;26,3058;101,2467;0,1305;33,3455;25,4495;99,5263;0,1425;31,3985;25,8054;105,3262;0,1527;30,1484;26,9418;111,6982;0,1625;28,9418;27,9317;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6988;86,558;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;87,8391;0,0924;29,3098;26,3058;101,3964;0,1305;33,3455;25,4495;101,3488;0,1425;31,3984;25,8054;105,3262;0,1527;30,1484;26,9418;111,3319;0,1625;28,9418;27,9316;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6989;86,412;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;87,8391;0,0924;29,3099;26,3058;102,0159;0,1305;33,3455;25,4494;100,7517;0,1425;31,3984;25,8054;105,3262;0,1527;30,1484;26,9419;111,3802;0,1625;28,9418;27,9316;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6990;86,75;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;87,8391;0,0924;29,31;26,3058;102,0159;0,1305;33,3454;25,4494;99,7419;0,1425;31,3984;25,8055;105,3262;0,1527;30,1484;26,9419;111,0152;0,1625;28,9418;27,9316;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6991;86,94;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;86,9711;0,0924;29,3101;26,3057;101,0624;0,1305;33,3454;25,4494;99,5263;0,1425;31,3983;25,8055;105,3262;0,1527;30,1483;26,9419;110,7752;0,1625;28,9418;27,9316;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6992;87,184;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;84,8252;0,0924;29,3101;26,3057;97,7213;0,1305;33,3453;25,4494;99,2572;0,1425;31,3983;25,8055;105,3262;0,1527;30,1483;26,9419;110,7752;0,1625;28,9418;27,9315;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6993;86,888;0,056972;33,39659082;37,994;87,66;0,07551;34,00303803;34,54;81,9977;0,0924;29,3102;26,3057;96,0986;0,1305;33,3453;25,4493;94,787;0,1425;31,3983;25,8055;104,1039;0,1527;30,1483;26,942;110,7752;0,1625;28,9417;27,9315;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6994;88,65;0,056972;33,39659082;37,994;86,65;0,07551;34,00303803;34,54;78,093;0,0924;29,3103;26,3057;94,8823;0,1305;33,3452;25,4493;93,3059;0,1425;31,3983;25,8056;102,7572;0,1527;30,1483;26,942;110,7752;0,1625;28,9417;27,9315;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6995;89,458;0,056972;33,39659082;37,994;88,09;0,07551;34,00303803;34,54;76,8728;0,0924;29,3103;26,3057;94,4969;0,1305;33,3452;25,4493;91,8344;0,1425;31,3982;25,8056;96,0245;0,1527;30,1482;26,942;110,7752;0,1625;28,9417;27,9315;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6996;90,13;0,056972;33,39659082;37,994;88,65;0,07551;34,00303803;34,54;79,7142;0,0924;29,3104;26,3057;94,4969;0,1305;33,3451;25,4493;87,5029;0,1425;31,3982;25,8056;102,8975;0,1527;30,1482;26,942;110,7752;0,1625;28,9417;27,9315;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6997;88,238;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;81,5914;0,0924;29,3105;26,3056;95,1111;0,1305;33,3451;25,4492;94,787;0,1425;31,3982;25,8056;100,3106;0,1527;30,1482;26,9421;110,7752;0,1625;28,9417;27,9314;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6998;90,038;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;81,5914;0,0924;29,3105;26,3056;96,0297;0,1305;33,345;25,4492;94,787;0,1425;31,3981;25,8057;103,0978;0,1527;30,1481;26,9421;110,7752;0,1625;28,9417;27,9314;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
6999;91,158;0,056972;33,39659082;37,994;91,04;0,07551;34,00303803;34,54;84,8252;0,0924;29,3106;26,3056;97,7555;0,1305;33,345;25,4492;95,9709;0,1425;31,3981;25,8057;100,3106;0,1527;30,1481;26,9421;110,7752;0,1625;28,9417;27,9314;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7000;99,734;0,056972;33,39659082;37,994;98,69;0,07551;34,00303803;34,54;88,7823;0,0924;29,3107;26,3056;101,2288;0,1305;33,345;25,4491;97,2313;0,1425;31,3981;25,8057;104,1039;0,1527;30,1481;26,9421;111,0152;0,1625;28,9416;27,9314;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7001;102,35;0,056972;33,39659082;37,994;100,87;0,07551;34,00303803;34,54;88,5221;0,0924;29,3108;26,3056;99,7907;0,1305;33,3449;25,4491;94,787;0,1425;31,3981;25,8057;102,7572;0,1527;30,1481;26,9422;110,7752;0,1625;28,9416;27,9313;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7002;99,76;0,056972;33,39659082;37,994;98,69;0,07551;34,00303803;34,54;87,7526;0,0924;29,3108;26,3055;97,7555;0,1305;33,3449;25,4491;93,3059;0,1425;31,398;25,8058;95,663;0,1527;30,148;26,9422;110,7752;0,1625;28,9416;27,9313;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7003;94,804;0,056972;33,39659082;37,994;94,56;0,07551;34,00303803;34,54;86,4791;0,0924;29,3109;26,3055;94,9718;0,1305;33,3448;25,4491;79,0349;0,1425;31,398;25,8058;87,6077;0,1527;30,148;26,9422;110,7752;0,1625;28,9416;27,9313;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7004;93,106;0,056972;33,39659082;37,994;92,84;0,07551;34,00303803;34,54;83,7283;0,0924;29,311;26,3055;93,6737;0,1305;33,3448;25,449;85,3384;0,1425;31,398;25,8058;94,0009;0,1527;30,148;26,9423;108,2246;0,1625;28,9416;27,9313;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7005;93,342;0,056972;33,39659082;37,994;90,14;0,07551;34,00303803;34,54;83,3875;0,0924;29,311;26,3055;93,1587;0,1305;33,3447;25,449;79,0349;0,1425;31,3979;25,8058;94,0009;0,1527;30,1479;26,9423;108,2246;0,1625;28,9416;27,9313;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7006;91,306;0,056972;33,39659082;37,994;88,21;0,07551;34,00303803;34,54;81,9977;0,0924;29,3111;26,3055;92,2439;0,1305;33,3447;25,449;79,0349;0,1425;31,3979;25,8059;99,5542;0,1527;30,1479;26,9423;108,2246;0,1625;28,9416;27,9312;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7007;89,626;0,056972;33,39659082;37,994;86,81;0,07551;34,00303803;34,54;82,1753;0,0924;29,3112;26,3054;89,9971;0,1305;33,3446;25,449;87,5029;0,1425;31,3979;25,8059;98,4254;0,1527;30,1479;26,9423;108,2208;0,1625;28,9416;27,9312;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7008;89,626;0,056972;33,39659082;37,994;86,81;0,07551;34,00303803;34,54;80,1139;0,0924;29,3112;26,3054;88,592;0,1305;33,3446;25,4489;69,3336;0,1425;31,3979;25,8059;75,7576;0,1527;30,1479;26,9424;76,9089;0,1625;28,9415;27,9312;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7009;90,634;0,056972;33,39659082;37,994;87,65;0,07551;34,00303803;34,54;80,1139;0,0924;29,3113;26,3054;88,592;0,1305;33,3446;25,4489;64,5206;0,1425;31,3978;25,8059;65,2871;0,1527;30,1478;26,9424;76,9089;0,1625;28,9415;27,9312;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7010;88,33;0,056972;33,39659082;37,994;85,73;0,07551;34,00303803;34,54;80,1139;0,0924;29,3114;26,3054;76,8215;0,1305;33,3445;25,4489;60,7576;0,1425;31,3978;25,806;69,6579;0,1527;30,1478;26,9424;79,9043;0,1625;28,9415;27,9311;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7011;91,378;0,056972;33,39659082;37,994;88,27;0,07551;34,00303803;34,54;71,1483;0,0924;29,3114;26,3054;88,592;0,1305;33,3445;25,4488;60,7576;0,1425;31,3978;25,806;60,7576;0,1527;30,1478;26,9424;86,5225;0,1625;28,9415;27,9311;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7012;97,126;0,056972;33,39659082;37,994;96,24;0,07551;34,00303803;34,54;78,0286;0,0924;29,3115;26,3054;75,7576;0,1305;33,3444;25,4488;64,5206;0,1425;31,3978;25,806;60,7576;0,1527;30,1477;26,9425;79,9043;0,1625;28,9415;27,9311;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7013;105,968;0,056972;33,39659082;37,994;103,76;0,07551;34,00303803;34,54;80,1139;0,0924;29,3116;26,3053;85,1392;0,1305;33,3444;25,4488;57,2097;0,1425;31,3977;25,806;54,1124;0,1527;30,1477;26,9425;75,7576;0,1625;28,9415;27,9311;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7014;108,874;0,056972;33,39659082;37,994;103,76;0,07551;34,00303803;34,54;78,0286;0,0924;29,3117;26,3053;75,7576;0,1305;33,3443;25,4488;60,7576;0,1425;31,3977;25,8061;54,1124;0,1527;30,1477;26,9425;76,9089;0,1625;28,9415;27,931;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7015;109,87;0,056972;33,39659082;37,994;103,68;0,07551;34,00303803;34,54;62,8105;0,0924;29,3117;26,3053;60,7576;0,1305;33,3443;25,4487;46,9241;0,1425;31,3977;25,8061;54,1124;0,1527;30,1477;26,9425;62,1115;0,1625;28,9414;27,931;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
7016;118,524;0,056972;33,39659082;37,994;98,77;0,07551;34,00303803;34,54;47,2604;0,0924;29,3118;26,3053;0;0,1305;33,3442;25,4487;13,6845;0,1425;31,3976;25,8061;0;0,1527;30,1476;26,9426;0;0,1625;28,9414;27,931;35,6;35,6;35,6;35,6;35,6;35,6;35,6;161,2;151;135;118;100;100;100;276;260;220;210;200;190;180;5,359146442;5,359146442;5,359146442;10000000;10000000;10000000;10000000;8,743988086;8,743988086;8,743988086;10000000;10000000;10000000;10000000
