;PV_rooftop_middle;PV_rooftop_north;PV_rooftop_swest;PV_rooftop_east;PV_openfield_middle;PV_openfield_north;PV_openfield_swest;PV_openfield_east;Solarthermal;Wind_east;Wind_swest;Wind_north;Wind_middle;Hydro_power
7883;0,525515803;0,057051695;0,009588454;0,054408308;0,44548;0,0565615;0,00903245;0,05391125;5,20E-05;0,12127525;0,055962;0,093524;0,3088525;0,7
7884;0,526308;0,055161738;0,020347915;0,053654878;0,445485;0,0546835;0,01969025;0,053311;7,51E-05;0,08459;0,03027875;0,040525;0,1794825;0,7
7885;0,470377421;0,056775269;0,304355487;0,045446364;0,397035;0,05629225;0,275765;0,04509825;0,000138932;0,1268575;0,0601095;0,09921925;0,27033;0,7
7886;0,338188816;0,034727862;0,272602579;0,028255681;0,2850175;0,03436;0,2410425;0,02793075;5,09E-05;0,206335;0,11961325;0,15705;0,3929925;0,7
7887;0,153608996;0,010484648;0,132143337;0,008593993;0,11966075;0,010234875;0,10816675;0,008332525;0;0,25902;0,15705;0,21313;0,54115;0,7
7888;0,000519527;6,35E-05;0,000478304;3,73E-05;0,000326125;5,81E-05;0,00033855;3,29E-05;0;0,2437225;0,143765;0,22673;0,5160675;0,7
7889;0;0;0;0;0;0;0;0;0;0,113573;0,03680325;0,08869275;0,227655;0,7
7890;0;0;0;0;0;0;0;0;0;0,0848315;0,0209835;0,044809;0,1658875;0,7
7891;0;0;0;0;0;0;0;0;0;0,162665;0,0901045;0,13048;0,3482925;0,7
7892;0;0;0;0;0;0;0;0;0;0,1244425;0,07158475;0,09425;0,269465;0,7
7893;0;0;0;0;0;0;0;0;0;0,08459;0,03337725;0,044809;0,15773;0,7
7894;0;0;0;0;0;0;0;0;0;0,08459;0,040117;0,0639345;0,1658875;0,7
7895;0;0;0;0;0;0;0;0;0;0,13893425;0,083162;0,08459;0,25868;0,7
7896;0;0;0;0;0;0;0;0;0;0,112365;0,07005475;0,079949;0,236925;0,7
7897;0;0;0;0;0;0;0;0;0;0,04710425;0,0156995;0,03387075;0,1051205;0,7
7898;0;0;0;0;0;0;0;0;0;0,046339;0,02408175;0,038689;0,120818;0,7
7899;0;0;0;0;0;0;0;0;0;0,02363925;0,004513705;0,015672;0,0585795;0,7
7900;0;0;0;0;0;0;0;0;0;0,0108305;0,000737705;0,0089726;0,0355905;0,7
7901;0;0;0;0;0;0;0;0;0;0,00098361;0;0,000540985;0,012131;0,7
7902;0;0;0;0;0;0;0;0;0;0,00037705;0;0;0,002469958;0,7
7903;0;0;0;0;0;0;0;0;0;0;0;0;0,00098361;0,7
7904;0,1003206;0;0,018318974;0;0,0641708;0;0,017707825;0;0;0;0;0;0,000459025;0,7
7905;0,305797816;0,014551799;0,096480971;0,009727148;0,239435;0,01415375;0,0902495;0,009303925;0;0;0;0;0;0,7
7906;0,488357171;0,037553045;0,278094987;0,045211836;0,410575;0,036899;0,250715;0,044551;0;0;0;0;0;0,7
7907;0,53802;0,059900234;0,243815957;0,05153593;0,45485;0,05930375;0,2186785;0,05115075;0;0;0;0;0;0,7
7908;0,549276908;0,052511368;0,433832803;0,040315863;0,4643575;0,05205425;0,3868925;0,039951;0;0;0;0;0,000622952;0,7
7909;0,471487461;0,044308153;0,309296487;0,38584346;0,3984775;0,04383075;0,2703725;0,3441425;0,000129337;0;0;0;0,000131148;0,7
7910;0,332884224;0,033287219;0,384444474;0,308899185;0,280205;0,032841;0,3334675;0,2671225;0;0;0;0;0;0,7
7911;0,131703655;0,008817326;0,171666039;0,128247363;0,10483775;0,008611225;0,1336675;0,101225525;0;0;0;0;0;0,7
7912;0,000141998;4,29E-05;0,003058508;0,000172954;9,17E-05;3,58E-05;0,001929525;0,000107598;0;0;0;0;0;0,7
7913;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7914;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7915;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7916;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7917;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7918;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7919;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7920;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7921;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7922;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7923;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7924;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7925;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7926;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7927;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7928;0,005692769;0;0,101145545;0;0,00520675;0;0,0705455;0;0;0;0;0;0;0,7
7929;0,031371016;0,194331553;0,241588895;0,013354304;0,0307365;0,1755275;0,194655;0,013010525;0;0;0,000737705;3,06E-05;0,000131148;0,7
7930;0,057456221;0,213821053;0,390664066;0,031870413;0,05702825;0,1934575;0,3299525;0,03131;0;0,000540985;0,008601025;0,000953008;0,00098361;0,7
7931;0,062520746;0,339017613;0,459720079;0,044352458;0,062229;0,3023335;0,38681;0,04386;0,000108016;0,00098361;0,012131;0,00098361;0,00098361;0,7
7932;0,063208682;0,388547526;0,50264321;0,049898321;0,06292275;0,337545;0,4233625;0,049486;5,94E-05;0,00098361;0,01257375;0,002469958;0,001330433;0,7
7933;0,053282617;0,275487237;0,475617;0,044982363;0,0529935;0,2374965;0,4014075;0,044614;2,52E-06;0,006371653;0,037361;0,012131;0,01178425;0,7
7934;0,038462748;0,299282053;0,304861145;0,024759178;0,03815;0,2600225;0,256515;0,02443475;0;0,012131;0,038689;0,012131;0,012131;0,7
7935;0,014074578;0,12279926;0,122549803;0,006224702;0,013836875;0,09815475;0,09776775;0,00608868;0;0,002469958;0,02541;0,012131;0,012131;0,7
7936;0,000164864;0,000481194;0,00035803;0;0,000157473;0,000297975;0,000234053;0;0;0,00098361;0,008043725;0,00281678;0,012131;0,7
7937;0;0;0;0;0;0;0;0;0;0,00098361;0,01131355;0,0116605;0,012131;0,7
7938;0;0;0;0;0;0;0;0;0;0,00098361;0,001057933;0,001664858;0,002469958;0,7
7939;0;0;0;0;0;0;0;0;0;0,000131148;0,00037705;0,00037705;0,00098361;0,7
7940;0;0;0;0;0;0;0;0;0;0;0;0;0,000131148;0,7
7941;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7942;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7943;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7944;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
7945;0;0;0;0;0;0;0;0;0;0;0;0;0,000131148;0,7
7946;0;0;0;0;0;0;0;0;0;0;0,000622952;0,000213123;0,00098361;0,7
7947;0;0;0;0;0;0;0;0;0;0,000868855;0,00098361;0,00098361;0,00098361;0,7
7948;0;0;0;0;0;0;0;0;0;0,00469958;0,019231225;0,013327975;0,010672225;0,7
7949;0;0;0;0;0;0;0;0;0;0,04936075;0,2230275;0,10846;0,068082;0,7
7950;0;0;0;0;0;0;0;0;0;0,04633925;0,24542;0,1341025;0,08459;0,7
7951;0;0;0;0;0;0;0;0;0;0,10270425;0,3672775;0,204635;0,148595;0,7
7952;0;0;0,100565242;0;0;0;0,063498975;0;0;0,15705;0,5487675;0,25902;0,2471225;0,7
7953;0,00357399;0,029852838;0,288562105;0,009667722;0,00318675;0,029451;0,2204425;0,009284975;0;0,15705;0,3973425;0,25902;0,1998775;0,7
7954;0,011673907;0,066999671;0,421870382;0,025632762;0,01106275;0,06644225;0,3528175;0,02501725;0;0,15705;0,39344;0,25902;0,25868;0,7
7955;0,017618807;0,066047108;0,485833697;0,035325261;0,01706;0,06563475;0,408085;0,034794;9,69E-05;0,15705;0,385225;0,257885;0,25902;0,7
7956;0,020364048;0,079009046;0,49542675;0,032638772;0,01982425;0,0785715;0,4156225;0,03218525;2,61E-05;0,13047925;0,19933;0,16328;0,1998775;0,7
7957;0,017654925;0,066750454;0,428561921;0,023764235;0,01717775;0,06639625;0,35961;0,0233355;0;0,16736;0,20633;0,2178925;0,2950825;0,7
7958;0,009417854;0,049176916;0,293503105;0,013874121;0,0090237;0,0488025;0,24626;0,0134613;0;0,4220275;0,7376575;0,658955;0,6777375;0,7
7959;0,001820034;0,045369673;0,135161151;0,003273174;0,00167921;0,041691325;0,10351775;0,003122735;0;0,898715;0,99968;0,9893375;0,99254;0,7
7960;0;0,000102952;0,000181009;0;0;7,92E-05;0,000119785;0;0;0,9993875;1;1;1;0,7
7961;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7962;0;0;0;0;0;0;0;0;0;1;1;1;1;0,7
7963;0;0;0;0;0;0;0;0;0;0,9690175;0,979345;0,981215;0,99947;0,7
7964;0;0;0;0;0;0;0;0;0;0,4369675;0,319185;0,4119025;0,7285825;0,7
7965;0;0;0;0;0;0;0;0;0;0,122483;0,045213;0,10270425;0,2577375;0,7
7966;0;0;0;0;0;0;0;0;0;0,1517375;0,0631695;0,12927325;0,27694;0,7
7967;0;0;0;0;0;0;0;0;0;0,0874885;0,02009825;0,05628425;0,1808425;0,7
7968;0;0;0;0;0;0;0;0;0;0,08459;0,01257375;0,040525;0,15705;0,7
7969;0;0;0;0;0;0;0;0;0;0,08459;0,037361;0,083519;0,2192525;0,7
7970;0;0;0;0;0;0;0;0;0;0,0578145;0,0175385;0,05092925;0,1456525;0,7
7971;0;0;0;0;0;0;0;0;0;0,02983625;0,001330433;0,01788525;0,0700545;0,7
7972;0;0;0;0;0;0;0;0;0;0,038689;0,00284153;0,02009825;0,08459;0,7
7973;0;0;0;0;0;0;0;0;0;0,06256525;0,03450825;0,06159875;0,149398;0,7
7974;0;0;0;0;0;0;0;0;0;0,2102325;0,200565;0,2142775;0,4496175;0,7
7975;0;0;0;0;0;0;0;0;0;0,2247875;0,15736;0,224225;0,404085;0,7
7976;0;0;0,085619006;0;0;0;0,05384795;0;0;0,07633475;0,045213;0,064843;0,1914875;0,7
7977;0,010413061;0,021719716;0,29549925;0,126249292;0,009967875;0,02123045;0,2243675;0,1182385;0;0,10270425;0,07005475;0,09921925;0,22673;0,7
7978;0,026160332;0,068982332;0,431338224;0,189879355;0,02553175;0,0681645;0,36027;0,1761175;0;0,15705;0,1159875;0,15705;0,310545;0,7
7979;0,041137196;0,095418367;0,523615974;0,388766645;0,0405995;0,09445975;0,439185;0,350745;0;0,15705;0,08459;0,15705;0,25902;0,7
7980;0,039857641;0,091491091;0,534704329;0,087398874;0,03942075;0,09047375;0,4481025;0,078621;0;0,15705;0,08459;0,15705;0,25902;0,7
7981;0,031635884;0,07798232;0,459252948;0,101628809;0,031213;0,0772045;0,384825;0,10021425;0;0,1847825;0,14293;0,1847825;0,3720225;0,7
7982;0,022918824;0,030317803;0,316975263;0,138376413;0,02249575;0,0299875;0,2646825;0,12941175;0;0,514755;0,554845;0,5676825;0,8556225;0,7
7983;0,006154555;0,00489154;0,119521635;0,121183563;0,006013035;0,004791865;0,094295;0,1002505;0;0,3597275;0,271015;0,3296925;0,67891;0,7
7984;0;0;0,000168326;4,40E-05;0;0;0,000109845;3,15E-05;0;0,180885;0,107724;0,1561525;0,4396175;0,7
7985;0;0;0;0;0;0;0;0;0;0,05245925;0,01840625;0,0432405;0,149908;0,7
7986;0;0;0;0;0;0;0;0;0;0,07617475;0,02700325;0,046339;0,1568075;0,7
7987;0;0;0;0;0;0;0;0;0;0,04863425;0,0093355;0,03160675;0,1087425;0,7
7988;0;0;0;0;0;0;0;0;0;0,01554825;0,000737705;0,0089726;0,04286125;0,7
7989;0;0;0;0;0;0;0;0;0;0,001664858;0;0,000540985;0,012308;0,7
7990;0;0;0;0;0;0;0;0;0;0,00098361;0;0,000213123;0,012131;0,7
7991;0;0;0;0;0;0;0;0;0;0,00098361;0;0,00098361;0,012131;0,7
7992;0;0;0;0;0;0;0;0;0;0,00098361;0;0,00098361;0,012131;0,7
7993;0;0;0;0;0;0;0;0;0;0,007114803;0,000622952;0,00284153;0,01965575;0,7
7994;0;0;0;0;0;0;0;0;0;0,0187705;0,008043653;0,024082;0,05016425;0,7
7995;0;0;0;0;0;0;0;0;0;0,039454;0,0320495;0,038689;0,09087;0,7
7996;0;0;0;0;0;0;0;0;0;0,082295;0,07923475;0,07923475;0,1568075;0,7
7997;0;0;0;0;0;0;0;0;0;0,08459;0,08459;0,08459;0,15705;0,7
7998;0;0;0;0;0;0;0;0;0;0,10270425;0,09425;0,1063275;0,174045;0,7
7999;0;0;0;0;0;0;0;0;0;0,1645275;0,18934;0,204635;0,3195075;0,7
8000;0;0;0,002491543;0,051905061;0;0;0,002008583;0,03729225;0;0,25834;0,362075;0,25902;0,499345;0,7
8001;0,173003866;0,005635196;0,029021392;0,21594602;0,1575935;0,0051705;0,02818175;0,173396;0;0,25902;0,3755175;0,25902;0,5578725;0,7
8002;0,464947619;0,01399661;0,052448523;0,280924263;0,41464;0,013346;0,051751;0,245045;0;0,15490925;0,13750775;0,15954775;0,315355;0,7
8003;0,037043053;0,020931588;0,063198328;0,346837974;0,033211;0,020334;0,06257;0,3057375;0;0,02656275;0,011497353;0,02374875;0,06552675;0,7
8004;0,231420355;0,022308904;0,08224333;0,558041644;0,2135225;0,02175025;0,08163075;0,490255;0;0,002469958;0,0002459;0,00098361;0,012308;0,7
8005;0,278203342;0,018532362;0,0487878;0,233180526;0,25154;0,01802375;0,04836375;0,20543;0;0,00098361;6,55E-06;0,000442623;0,012131;0,7
8006;0,010614674;0,009915325;0,030129987;0,129508859;0,00953045;0,009496875;0,02965725;0,11717425;0;0,0108305;0,000911478;0,008601025;0,032492;0,7
8007;0;0,002326448;0,009291633;0,017478812;0;0,0021591;0,009003675;0,016253;0;0,01168525;0,00098361;0,010273275;0,0342625;0,7
8008;0;0;7,23E-05;0;0;0;6,47E-05;0;0;0,001243708;0,000213123;0,000540985;0,0108305;0,7
8009;0;0;0;0;0;0;0;0;0;0,00098361;0;0;0,00098361;0,7
8010;0;0;0;0;0;0;0;0;0;0,000131148;0;0;0,00098361;0,7
8011;0;0;0;0;0;0;0;0;0;0;0;0;0,00098361;0,7
8012;0;0;0;0;0;0;0;0;0;0,000213123;0;0;0,00098361;0,7
8013;0;0;0;0;0;0;0;0;0;0,00098361;0;0,000838252;0,008526775;0,7
8014;0;0;0;0;0;0;0;0;0;0,0002765;0;3,06E-05;0,001057933;0,7
8015;0;0;0;0;0;0;0;0;0;0,000953008;0,000295083;0,000737705;0,006557377;0,7
8016;0;0;0;0;0;0;0;0;0;0,0108305;0,007486428;0,00990165;0,012131;0,7
8017;0;0;0;0;0;0;0;0;0;0,0108305;0,0091585;0,0091585;0,012131;0,7
8018;0;0;0;0;0;0;0;0;0;0,000911477;0,000737705;0,000737705;0,00469958;0,7
8019;0;0;0;0;0;0;0;0;0;6,67E-05;2,30E-05;2,30E-05;0,00080328;0,7
8020;0;0;0;0;0;0;0;0;0;0,006732273;0,005774833;0,005774833;0,00953005;0,7
8021;0;0;0;0;0;0;0;0;0;0,012131;0,012131;0,012131;0,012131;0,7
8022;0;0;0;0;0;0;0;0;0;0,006557377;0,00469958;0,006185753;0,012131;0,7
8023;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,009530075;0,7
8024;0;0;0;0,003561734;0;0;0;0,003067093;0;0,008043653;0,008601025;0,0108305;0,0187705;0,7
8025;0,025107118;0,031831405;0,029593989;0,016141563;0,02468075;0,03143525;0,02907275;0,0154579;0;0,02496725;0,0389565;0,0355905;0,04633925;0,7
8026;0,051445394;0,044388095;0,036174525;0,034053411;0,050964;0,0438605;0,03556375;0,0334855;0;0,0654645;0,107227;0,07540975;0,11719775;0,7
8027;0,084983996;0,054501975;0,048598058;0,050416982;0,084727;0,05396;0,0479225;0,04996825;0;0,08459;0,08459;0,08459;0,09425;0,7
8028;0,124740265;0,056825112;0,061462476;0,055285263;0,1231665;0,056339;0,0608;0,05492225;2,43E-05;0,044809;0,07158475;0,0601095;0,081224;0,7
8029;0,131928553;0,052356782;0,102085346;0,04692433;0,12629;0,05190125;0,099687;0,04659425;0,000100657;0,019213;0,02673775;0,02054075;0,02748625;0,7
8030;0,144704361;0,029397505;0,077576108;0,030333454;0,13383625;0,02903675;0,07466525;0,03000925;0,000112722;0,012131;0,012131;0,012131;0,012131;0,7
8031;0,047070731;0,005835942;0,024060262;0,006021952;0,04242075;0,005721147;0,022953225;0,005928273;6,36E-05;0,012131;0,01788525;0,01788525;0,01788525;0,7
8032;0,000102824;0;0,000112885;0;9,18E-05;0;0,000109933;0;0;0,02673775;0,042055;0,038995;0,042055;0,7
8033;0;0;0;0;0;0;0;0;0;0,07005475;0,107227;0,081224;0,115682;0,7
8034;0;0;0;0;0;0;0;0;0;0,07311475;0,080612;0,07311475;0,092822;0,7
8035;0;0;0;0;0;0;0;0;0;0,0187705;0,01890715;0,01747;0,02462475;0,7
8036;0;0;0;0;0;0;0;0;0;0,002469958;0,00098361;0,00098361;0,012131;0,7
8037;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,00343608;0,7
8038;0;0;0;0;0;0;0;0;0;0,0100874;0,008486403;0,0091585;0,01253675;0,7
8039;0;0;0;0;0;0;0;0;0;0,0320495;0,041339;0,0355905;0,043481;0,7
8040;0;0;0;0;0;0;0;0;0;0,0677595;0,084437;0,07540975;0,08459;0,7
8041;0;0;0;0;0;0;0;0;0;0,044809;0,08459;0,07005475;0,08459;0,7
8042;0;0;0;0;0;0;0;0;0;0,07923475;0,08459;0,08459;0,08459;0,7
8043;0;0;0;0;0;0;0;0;0;0,05245925;0,08459;0,08459;0,0874885;0,7
8044;0;0;0;0;0;0;0;0;0;0,08459;0,13772825;0,13048;0,15536;0,7
8045;0;0;0;0;0;0;0;0;0;0,08459;0,15705;0,15705;0,15705;0,7
8046;0;0;0;0;0;0;0;0;0;0,0919175;0,15875;0,143765;0,15875;0,7
8047;0;0;0;0;0;0;0;0;0;0,2011575;0,32337;0,2406;0,32337;0,7
8048;0;0;0;0,062438998;0;0;0;0,044481025;0;0,32175;0,527215;0,4126;0,527215;0,7
8049;0,07487445;0,022681815;0,048154283;0,181141105;0,06940825;0,0221603;0,04754925;0,14914075;0;0,40366;0,728245;0,562035;0,6260675;0,7
8050;0,193051034;0,080659899;0,092074764;0,27798904;0,1791035;0,07818975;0,08994775;0,24361125;0;0,665515;0,9625725;0,7670375;0,885285;0,7
8051;0,305814671;0,277327591;0,225660671;0,302157079;0,2756535;0,25404525;0,209615;0,266765;0;0,76721;0,99475;0,939425;0,9810625;0,7
8052;0,352917908;0,241752632;0,229013664;0,345075395;0,3108825;0,220615;0,21053075;0,304025;0;0,76721;0,9934725;0,9388475;0,985625;0,7
8053;0,321747711;0,290803855;0,198189;0,468752092;0,2789625;0,2591175;0,1841875;0,4074725;0,000199947;0,6467225;0,867315;0,7798825;0,862245;0,7
8054;0,245053855;0,181760897;0,102836609;0,279392842;0,21045;0,1569625;0,095215;0,23745;0,000147707;0,538365;0,6968825;0,6968825;0,73967;0,7
8055;0,08344174;0,052707612;0,045445642;0,094356486;0,06716725;0,044647425;0,0409805;0,07445075;0;0,2326775;0,242185;0,2472825;0,347925;0,7
8056;8,62E-05;4,06E-05;0,000116976;0;5,92E-05;2,90E-05;9,64E-05;0;0;0,15705;0,15705;0,1927375;0,25902;0,7
8057;0;0;0;0;0;0;0;0;0;0,14618;0,125648;0,14739;0,18662;0,7
8058;0;0;0;0;0;0;0;0;0;0,202935;0,2148325;0,22673;0,3165875;0,7
8059;0;0;0;0;0;0;0;0;0;0,25494;0,25834;0,25902;0,3710375;0,7
8060;0;0;0;0;0;0;0;0;0;0,15943;0,1645275;0,170645;0,2386225;0,7
8061;0;0;0;0;0;0;0;0;0;0,18934;0,19104;0,208035;0,288145;0,7
8062;0;0;0;0;0;0;0;0;0;0,371475;0,44471;0,437825;0,533115;0,7
8063;0;0;0;0;0;0;0;0;0;0,7386125;0,94373;0,868945;0,934785;0,7
8064;0;0;0;0;0;0;0;0;0;0,94;0,99475;0,9682875;0,99475;0,7
8065;0;0;0;0;0;0;0;0;0;0,8334475;0,9774125;0,9388475;0,985625;0,7
8066;0;0;0;0;0;0;0;0;0;0,6467225;0,8155025;0,764735;0,862245;0,7
8067;0;0;0;0;0;0;0;0;0;0,56066;0,567085;0,562035;0,76721;0,7
8068;0;0;0;0;0;0;0;0;0;0,45754;0,471475;0,45754;0,65705;0,7
8069;0;0;0;0;0;0;0;0;0;0,33743;0,32847;0,308455;0,490985;0,7
8070;0;0;0;0;0;0;0;0;0;0,39344;0,3892575;0,44346;0,5601025;0,7
8071;0;0;0;0;0;0;0;0;0;0,2429525;0,19639;0,2474325;0,33664;0,7
8072;0;0;0;0;0;0;0;0;0;0,09264;0,05957025;0,0751245;0,12199325;0,7
8073;0,053940454;0;0,036326223;0,010279808;0,04659725;0;0,0358385;0,009834575;0;0,0355905;0,007248003;0,02054075;0,044809;0,7
8074;0,078819063;0,002855619;0,148504741;0,025785471;0,07366325;0,00258415;0,13942;0,0252051;0;0,01178425;0,000977053;0,008601025;0,0223115;0,7
8075;0,335022434;0,00851853;0,078789928;0,032010794;0,3094875;0,007955425;0,07490425;0,03149975;0;0,000838625;7,21E-05;0,000229507;0,002060118;0,7
8076;0,109608813;0,009733529;0,129303947;0,032795045;0,10286175;0,009218275;0,12566925;0,03232175;0;0;0;0;0;0,7
8077;0,259688317;0,285484816;0,085600176;0,362508552;0,24207175;0,255335;0,082605;0,32302;0,000184171;0;0;0;0;0,7
8078;0,092464121;0,228379184;0,081780774;0,26714629;0,0834565;0,1985525;0,07983975;0,2305425;0,00014446;0;0;0;0;0,7
8079;0,009216598;0,069907975;0,023502594;0,075493568;0,008588163;0,057067;0,022673675;0,06142635;0;0,000622952;0;0;0,000672125;0,7
8080;0;0;9,14E-05;0;0;0;8,83E-05;0;0;0,00098361;0;0,00042623;0,00098361;0,7
8081;0;0;0;0;0;0;0;0;0;0,000131148;0;0;0,00062295;0,7
8082;0;0;0;0;0;0;0;0;0;0,000868855;0;0;0,00098361;0,7
8083;0;0;0;0;0;0;0;0;0;0,00098361;0,000213123;0,0002459;0,00098361;0,7
8084;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,008601025;0,7
8085;0;0;0;0;0;0;0;0;0;0,001169407;0,00098361;0,00098361;0,008043725;0,7
8086;0;0;0;0;0;0;0;0;0;0,01157365;0,007783575;0,0108305;0,012131;0,7
8087;0;0;0;0;0;0;0;0;0;0,003844803;0,001057933;0,002915855;0,0099017;0,7
8088;0;0;0;0;0;0;0;0;0;0,011871;0,0108305;0,011871;0,012131;0,7
8089;0;0;0;0;0;0;0;0;0;0,003956355;0,002469958;0,003956355;0,005628377;0,7
8090;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,00098361;0,7
8091;0;0;0;0;0;0;0;0;0;0,00098361;0,00098361;0,00098361;0,00098361;0,7
8092;0;0;0;0;0;0;0;0;0;0,000819673;0,000672132;0,000770495;0,00098361;0,7
8093;0;0;0;0;0;0;0;0;0;0,0091585;0,007486428;0,008601025;0,0100874;0,7
8094;0;0;0;0;0;0;0;0;0;0,012131;0,0108305;0,0108305;0,012131;0,7
8095;0;0;0;0;0;0;0;0;0;0,002469958;0,00098361;0,00098361;0,012131;0,7
8096;0;0;0,002707613;0;0;0;0,00223315;0;0;0,00098361;0,00098361;0,00098361;0,012131;0,7
8097;0,001632375;0,053789238;0,117720047;0,014582957;0;0,0465065;0,10110325;0,01416505;0;0,00098361;0,00098361;0,00098361;0,002469958;0,7
8098;0,004077625;0,117827199;0,113975049;0,029417491;0,002304347;0,10863875;0,10090025;0,02885175;0;0,000960657;0,000819673;0,000911477;0,000977053;0,7
8099;0,00723228;0,096839025;0,198587266;0,041429756;0,0067231;0,09319325;0,18624475;0,0409385;0;3,93E-05;0;6,55E-06;7,21E-05;0,7
8100;0,009071142;0,113373557;0,237743005;0,046842462;0,008563075;0,11102175;0,2206145;0,04641475;0;0;0;0;0;0,7
8101;0,255058658;0,071944042;0,23886075;0,039630817;0,227435;0,070652;0,21505125;0,03925125;0;0;0;0;0;0,7
8102;0,186479408;0,023731248;0,254066605;0,024176467;0,164725;0,0234675;0,2243425;0,02382725;0;0;0;0;0;0,7
8103;0,069191626;0,020554753;0,093208883;0,005838085;0,0579678;0,019965925;0,07506425;0,00571297;0;0;0;0;0;0,7
8104;4,21E-05;0;0,000530435;0;2,92E-05;0;0,00035705;0;0;0;0;0;0;0,7
8105;0;0;0;0;0;0;0;0;0;0;0;0;0;0,7
8106;0;0;0;0;0;0;0;0;0;0,000672125;0,001054652;0,000491803;0,000737705;0,7
8107;0;0;0;0;0;0;0;0;0;0,007696903;0,01157365;0,0091585;0,0108305;0,7
8108;0;0;0;0;0;0;0;0;0;0,001330433;0,005665703;0,004117353;0,009344275;0,7
8109;0;0;0;0;0;0;0;0;0;0,009344225;0,012094;0,01178425;0,012131;0,7
8110;0;0;0;0;0;0;0;0;0;0,005256805;0,012131;0,012131;0,012131;0,7
8111;0;0;0;0;0;0;0;0;0;0,003398905;0,012308;0,006000053;0,012131;0,7
8112;0;0;0;0;0;0;0;0;0;0,02673775;0,0512765;0,032492;0,03993975;0,7
8113;0;0;0;0;0;0;0;0;0;0,06896725;0,151098;0,09251775;0,1090825;0,7
8114;0;0;0;0;0;0;0;0;0;0,163625;0,359385;0,2386225;0,2905075;0,7
8115;0;0;0;0;0;0;0;0;0;0,1099525;0,2281825;0,1755275;0,1927375;0,7
8116;0;0;0;0;0;0;0;0;0;0,085073;0,1316885;0,091353;0,1425575;0,7
8117;0;0;0;0;0;0;0;0;0;0,1823225;0,313205;0,2301625;0,30313;0,7
8118;0;0;0;0;0;0;0;0;0;0,303825;0,5483975;0,390305;0,5160675;0,7
8119;0;0;0;0;0;0;0;0;0;0,297105;0,6073325;0,418525;0,562955;0,7
8120;0,047056776;0,007945407;0;0,012732297;0,046510175;0,00729005;0;0,012151675;0;0,64098;0,9632025;0,7811825;0,8525025;0,7
8121;0,085527217;0,229691487;0,002476118;0,229482723;0,08247375;0,169652;0,00202095;0,1962555;0;0,5882;0,9792375;0,76721;0,94;0,7
8122;0,222299009;0,335583474;0,02225882;0,32596875;0,20628375;0,2730975;0,021465225;0,27969;5,92E-05;0,5117875;0,8181475;0,6929825;0,7374975;0,7
8123;0,268385633;0,320543763;0,023446634;0,34796246;0,24622075;0,276145;0,0228945;0,3045725;0,00011031;0,2043525;0,2522425;0,228155;0,3007925;0,7
8124;0,437165329;0,335378803;0,033139855;0,073305225;0,3918025;0,2891925;0,03245425;0,06744425;0,000129736;0,15705;0,22163;0,1825425;0,25902;0,7
8125;0,193927267;0,365113895;0,273033592;0,015970458;0,1719705;0,3148475;0,2470525;0,015844725;0,000324714;0,14618;0,15705;0,15705;0,18662;0,7
8126;0,046535696;0,187485908;0,16237277;0,003373742;0,04383225;0,16084;0,145192;0,003189023;0,000186531;0,172345;0,239645;0,231145;0,27402;0,7
8127;0,070298728;0,017384976;0,061569315;0;0,06169575;0,014780307;0,0532848;0;0;0,1244425;0,150035;0,12633;0,18934;0,7
8128;2,81E-05;0;0,000122899;0;2,10E-05;0;8,91E-05;0;0;0,08408;0,082754;0,081224;0,11840525;0,7
8129;0;0;0;0;0;0;0;0;0;0,041494;0,03976;0,038995;0,0639345;0,7
8130;0;0;0;0;0;0;0;0;0;0,0804425;0,08945775;0,08072225;0,11719775;0,7
8131;0;0;0;0;0;0;0;0;0;0,1534275;0,2148325;0,200755;0,240325;0,7
