;('District heating_m', 'Heat storage_m');('Heat storage_m', 'District heating_m');('Heat storage_m', 'None')
;flow;flow;storage_content
2030-10-13 18:00:00;89,45;0,0;10306,58
2030-10-13 19:00:00;86,1;0,0;10391,78
2030-10-13 20:00:00;80,72;0,0;10471,59
2030-10-13 21:00:00;75,11;0,0;10545,79
2030-10-13 22:00:00;69,48;0,0;10614,34
2030-10-13 23:00:00;63,9;0,0;10677,32
2030-10-14 00:00:00;59,1;0,0;10735,49
2030-10-14 01:00:00;24,29;0,0;10758,84
2030-10-14 02:00:00;10,3;0,0;10768,2
2030-10-14 03:00:00;0,0;0,0;10767,26
2030-10-14 04:00:00;42,34;0,0;10808,66
2030-10-14 05:00:00;39,61;0,0;10847,33
2030-10-14 06:00:00;38,15;0,0;10884,54
2030-10-14 07:00:00;43,04;0,0;10926,63
2030-10-14 08:00:00;49,03;0,0;10974,7
2030-10-14 09:00:00;54,88;0,0;11028,63
2030-10-14 10:00:00;61,93;0,0;11089,6
2030-10-14 11:00:00;71,42;0,0;11160,05
2030-10-14 12:00:00;78,13;0,0;11237,2
2030-10-14 13:00:00;80,96;0,0;11317,18
2030-10-14 14:00:00;81,26;0,0;11397,46
2030-10-14 15:00:00;80,53;0,0;11476,99
2030-10-14 16:00:00;79,72;0,0;11555,71
2030-10-14 17:00:00;75,24;0,0;11629,94
2030-10-14 18:00:00;72,22;0,0;11701,14
2030-10-14 19:00:00;69,34;0,0;11769,46
2030-10-14 20:00:00;66,34;0,0;11834,77
2030-10-14 21:00:00;62,87;0,0;11896,61
2030-10-14 22:00:00;59,64;0,0;11955,21
2030-10-14 23:00:00;55,99;0,0;12010,16
2030-10-15 00:00:00;53,33;0,0;12062,43
2030-10-15 01:00:00;50,72;0,0;12112,11
2030-10-15 02:00:00;47,81;0,0;12158,86
2030-10-15 03:00:00;24,24;0,0;12182,04
2030-10-15 04:00:00;19,03;0,0;12200,01
2030-10-15 05:00:00;13,07;0,0;12212,02
2030-10-15 06:00:00;34,96;0,0;12245,91
2030-10-15 07:00:00;21,64;0,0;12266,49
2030-10-15 08:00:00;52,67;0,0;12318,09
2030-10-15 09:00:00;0,0;32,18;12284,83
2030-10-15 10:00:00;0,0;25,84;12257,91
2030-10-15 11:00:00;0,0;15,66;12241,18
2030-10-15 12:00:00;85,05;0,0;12325,16
2030-10-15 13:00:00;88,12;0,0;12412,21
2030-10-15 14:00:00;0,0;4,97;12406,16
2030-10-15 15:00:00;50,25;0,0;12455,32
2030-10-15 16:00:00;0,0;5,71;12448,52
2030-10-15 17:00:00;0,0;10,43;12437,01
2030-10-15 18:00:00;0,0;13,32;12422,6
2030-10-15 19:00:00;77,51;0,0;12499,03
2030-10-15 20:00:00;74,64;0,0;12572,58
2030-10-15 21:00:00;71,63;0,0;12643,12
2030-10-15 22:00:00;68,53;0,0;12710,54
2030-10-15 23:00:00;65,34;0,0;12774,77
2030-10-16 00:00:00;62,09;0,0;12835,74
2030-10-16 01:00:00;59,14;0,0;12893,76
2030-10-16 02:00:00;0,0;37,42;12855,21
2030-10-16 03:00:00;0,0;39,69;12814,4
2030-10-16 04:00:00;0,0;41,87;12771,41
2030-10-16 05:00:00;0,0;43,6;12726,7
2030-10-16 06:00:00;0,0;44,5;12681,09
2030-10-16 07:00:00;0,0;40,53;12639,45
2030-10-16 08:00:00;0,0;34,81;12603,54
2030-10-16 09:00:00;0,0;30,37;12572,07
2030-10-16 10:00:00;0,0;23,18;12547,79
2030-10-16 11:00:00;0,0;14,56;12532,14
2030-10-16 12:00:00;0,0;8,06;12522,98
2030-10-16 13:00:00;0,0;4,87;12517,02
2030-10-16 14:00:00;0,0;4,47;12511,46
2030-10-16 15:00:00;0,0;5,22;12505,14
2030-10-16 16:00:00;87,88;0,0;12591,93
2030-10-16 17:00:00;83,68;0,0;12674,51
2030-10-16 18:00:00;81,2;0,0;12754,61
2030-10-16 19:00:00;78,52;0,0;12832,02
2030-10-16 20:00:00;76,04;0,0;12906,93
2030-10-16 21:00:00;73,47;0,0;12979,27
2030-10-16 22:00:00;70,46;0,0;13048,6
2030-10-16 23:00:00;67,72;0,0;13115,18
2030-10-17 00:00:00;28,68;0,0;13142,71
2030-10-17 01:00:00;43,38;0,0;13184,95
2030-10-17 02:00:00;0,0;7,06;13176,73
2030-10-17 03:00:00;0,0;34,55;13141,03
2030-10-17 04:00:00;0,0;36,1;13103,78
2030-10-17 05:00:00;56,03;0,0;13158,67
2030-10-17 06:00:00;27,43;0,0;13184,95
2030-10-17 07:00:00;1,15;0,0;13184,95
2030-10-17 08:00:00;1,15;0,0;13184,95
2030-10-17 09:00:00;0,0;37,98;13145,82
2030-10-17 10:00:00;0,0;37,42;13107,25
2030-10-17 11:00:00;0,0;34,73;13071,37
2030-10-17 12:00:00;0,0;33,65;13036,58
2030-10-17 13:00:00;0,0;26,49;13008,96
2030-10-17 14:00:00;0,0;22,8;12985,03
2030-10-17 15:00:00;0,0;19,6;12964,3
2030-10-17 16:00:00;0,0;15,99;12947,18
2030-10-17 17:00:00;0,0;17,51;12928,53
2030-10-17 18:00:00;0,0;19,72;12907,68
2030-10-17 19:00:00;0,0;22,3;12884,25
2030-10-17 20:00:00;0,0;25,18;12857,94
2030-10-17 21:00:00;0,0;28,66;12828,16
2030-10-17 22:00:00;0,0;32,02;12795,02
2030-10-17 23:00:00;0,0;35,52;12758,38
2030-10-18 00:00:00;0,0;42,39;12714,87
2030-10-18 01:00:00;0,0;50,48;12663,28
2030-10-18 02:00:00;0,0;58,69;12603,49
2030-10-18 03:00:00;0,0;64,72;12537,66
2030-10-18 04:00:00;0,0;70,73;12465,84
2030-10-18 05:00:00;0,0;75,63;12389,12
2030-10-18 06:00:00;0,0;78,22;12309,82
2030-10-18 07:00:00;17,7;0,0;12326,44
2030-10-18 08:00:00;19,23;0,0;12344,59
2030-10-18 09:00:00;21,87;0,0;12365,39
2030-10-18 10:00:00;24,12;0,0;12388,43
2030-10-18 11:00:00;28,51;0,0;12415,86
2030-10-18 12:00:00;32,84;0,0;12447,62
2030-10-18 13:00:00;32,74;0,0;12479,27
2030-10-18 14:00:00;30,3;0,0;12508,48
2030-10-18 15:00:00;29,11;0,0;12536,5
2030-10-18 16:00:00;29,25;0,0;12564,66
2030-10-18 17:00:00;26,34;0,0;12589,9
2030-10-18 18:00:00;24,04;0,0;12612,84
2030-10-18 19:00:00;21,61;0,0;12633,35
2030-10-18 20:00:00;19,08;0,0;12651,33
2030-10-18 21:00:00;16,48;0,0;12666,71
2030-10-18 22:00:00;13,8;0,0;12679,41
2030-10-18 23:00:00;11,08;0,0;12689,38
2030-10-19 00:00:00;0,0;82,42;12605,86
2030-10-19 01:00:00;0,0;81,66;12523,1
2030-10-19 02:00:00;0,0;80,96;12441,04
2030-10-19 03:00:00;0,0;80,41;12359,55
2030-10-19 04:00:00;0,0;79,74;12278,72
2030-10-19 05:00:00;14,28;0,0;12291,93
2030-10-19 06:00:00;14,76;0,0;12305,62
2030-10-19 07:00:00;0,0;71,99;12232,56
2030-10-19 08:00:00;0,0;64,63;12166,86
2030-10-19 09:00:00;0,0;50,65;12115,15
2030-10-19 10:00:00;0,0;41,37;12072,72
2030-10-19 11:00:00;0,0;35,16;12036,5
2030-10-19 12:00:00;0,0;33,01;12002,45
2030-10-19 13:00:00;0,0;34,8;11966,6
2030-10-19 14:00:00;0,0;35,57;11929,98
2030-10-19 15:00:00;0,0;37,11;11891,83
2030-10-19 16:00:00;52,77;0,0;11943,56
2030-10-19 17:00:00;49,63;0,0;11992,14
2030-10-19 18:00:00;48,35;0,0;12039,44
2030-10-19 19:00:00;47,09;0,0;12085,48
2030-10-19 20:00:00;45,84;0,0;12130,27
2030-10-19 21:00:00;44,25;0,0;12173,46
2030-10-19 22:00:00;42,99;0,0;12215,38
2030-10-19 23:00:00;41,74;0,0;12256,06
2030-10-20 00:00:00;0,0;22,95;12232,04
2030-10-20 01:00:00;0,0;57,4;12173,57
2030-10-20 02:00:00;0,0;61,14;12111,37
2030-10-20 03:00:00;0,0;62,54;12047,77
2030-10-20 04:00:00;0,0;61,98;11984,74
2030-10-20 05:00:00;26,41;0,0;12010,1
2030-10-20 06:00:00;25,55;0,0;12034,6
2030-10-20 07:00:00;26,67;0,0;12060,22
2030-10-20 08:00:00;28,5;0,0;12087,67
2030-10-20 09:00:00;33,06;0,0;12119,68
2030-10-20 10:00:00;36,44;0,0;12155,06
2030-10-20 11:00:00;40,28;0,0;12194,28
2030-10-20 12:00:00;41,86;0,0;12235,07
2030-10-20 13:00:00;41,24;0,0;12275,25
2030-10-20 14:00:00;41,75;0,0;12315,93
2030-10-20 15:00:00;39,61;0,0;12354,47
2030-10-20 16:00:00;37,46;0,0;12390,85
2030-10-20 17:00:00;35,4;0,0;12425,17
2030-10-20 18:00:00;34,61;0,0;12458,7
2030-10-20 19:00:00;33,86;0,0;12491,47
2030-10-20 20:00:00;32,78;0,0;12523,16
2030-10-20 21:00:00;32,05;0,0;12554,12
2030-10-20 22:00:00;0,0;62,28;12490,74
2030-10-20 23:00:00;0,0;52,12;12437,53
2030-10-21 00:00:00;0,0;39,15;12397,3
2030-10-21 01:00:00;0,0;38,3;12357,92
2030-10-21 02:00:00;0,0;63,08;12293,76
2030-10-21 03:00:00;0,0;62,82;12229,86
2030-10-21 04:00:00;0,0;62,86;12165,94
2030-10-21 05:00:00;0,0;62,53;12102,35
2030-10-21 06:00:00;0,0;62,15;12039,14
2030-10-21 07:00:00;0,0;58,7;11979,4
2030-10-21 08:00:00;0,0;53,91;11924,44
2030-10-21 09:00:00;0,0;44,53;11878,87
2030-10-21 10:00:00;0,0;38,89;11838,94
2030-10-21 11:00:00;0,0;25,88;11812,03
2030-10-21 12:00:00;38,1;0,0;11849,1
2030-10-21 13:00:00;33,52;0,0;11881,58
2030-10-21 14:00:00;77,34;0,0;11957,88
2030-10-21 15:00:00;77,78;0,0;12034,62
2030-10-21 16:00:00;76,91;0,0;12110,48
2030-10-21 17:00:00;73,42;0,0;12182,84
2030-10-21 18:00:00;71,71;0,0;12253,49
2030-10-21 19:00:00;69,88;0,0;12322,31
2030-10-21 20:00:00;67,95;0,0;12389,18
2030-10-21 21:00:00;65,94;0,0;12454,04
2030-10-21 22:00:00;63,86;0,0;12516,81
2030-10-21 23:00:00;61,72;0,0;12577,44
2030-10-22 00:00:00;0,0;34,79;12541,55
2030-10-22 01:00:00;0,0;38,21;12502,24
2030-10-22 02:00:00;0,0;41,77;12459,38
2030-10-22 03:00:00;0,0;44,36;12413,93
2030-10-22 04:00:00;0,0;46,54;12366,3
2030-10-22 05:00:00;0,0;48,64;12316,58
2030-10-22 06:00:00;0,0;49,96;12265,55
2030-10-22 07:00:00;0,0;48,65;12215,83
2030-10-22 08:00:00;0,0;47,79;12166,97
2030-10-22 09:00:00;0,0;48,17;12117,74
2030-10-22 10:00:00;0,0;45,75;12070,92
2030-10-22 11:00:00;0,0;42,83;12027,04
2030-10-22 12:00:00;0,0;39,0;11986,99
2030-10-22 13:00:00;0,0;38,32;11947,63
2030-10-22 14:00:00;0,0;40,8;11905,78
2030-10-22 15:00:00;0,0;41,73;11863,01
2030-10-22 16:00:00;0,0;39,99;11821,98
2030-10-22 17:00:00;0,0;41,05;11779,9
2030-10-22 18:00:00;0,0;42,89;11735,98
2030-10-22 19:00:00;0,0;44,94;11690,01
2030-10-22 20:00:00;0,0;47,17;11641,82
2030-10-22 21:00:00;0,0;49,53;11591,28
2030-10-22 22:00:00;0,0;52,0;11538,26
2030-10-22 23:00:00;0,0;54,57;11482,69
2030-10-23 00:00:00;0,0;56,85;11424,84
2030-10-23 01:00:00;0,0;59,14;11364,7
2030-10-23 02:00:00;0,0;61,08;11302,62
2030-10-23 03:00:00;0,0;62,63;11239,0
2030-10-23 04:00:00;0,0;63,75;11174,27
2030-10-23 05:00:00;0,0;64,76;11108,54
2030-10-23 06:00:00;0,0;65,34;11042,23
2030-10-23 07:00:00;0,0;64,14;10977,13
2030-10-23 08:00:00;0,0;61,89;10914,28
2030-10-23 09:00:00;0,0;59,2;10854,13
2030-10-23 10:00:00;0,0;53,47;10799,72
2030-10-23 11:00:00;0,0;46,83;10751,95
2030-10-23 12:00:00;0,0;41,19;10709,82
2030-10-23 13:00:00;0,0;39,21;10669,67
2030-10-23 14:00:00;0,0;41,49;10627,24
2030-10-23 15:00:00;50,22;0,0;10676,54
2030-10-23 16:00:00;0,0;42,48;10633,13
2030-10-23 17:00:00;0,0;44,24;10587,96
2030-10-23 18:00:00;47,47;0,0;10634,51
2030-10-23 19:00:00;46,13;0,0;10679,71
2030-10-23 20:00:00;44,71;0,0;10723,48
2030-10-23 21:00:00;42,86;0,0;10765,41
2030-10-23 22:00:00;41,27;0,0;10805,74
2030-10-23 23:00:00;39,29;0,0;10844,09
2030-10-24 00:00:00;0,0;22,67;10820,47
2030-10-24 01:00:00;0,0;58,13;10761,39
2030-10-24 02:00:00;0,0;60,29;10700,17
2030-10-24 03:00:00;0,0;61,76;10637,47
2030-10-24 04:00:00;0,0;63,18;10573,36
2030-10-24 05:00:00;29,42;0,0;10601,86
2030-10-24 06:00:00;28,9;0,0;10629,84
2030-10-24 07:00:00;28,97;0,0;10657,87
2030-10-24 08:00:00;29,67;0,0;10686,62
2030-10-24 09:00:00;0,0;63,86;10621,82
2030-10-24 10:00:00;0,0;58,78;10562,12
2030-10-24 11:00:00;0,0;50,98;10510,21
2030-10-24 12:00:00;0,0;44,73;10464,57
2030-10-24 13:00:00;0,0;39,6;10424,06
2030-10-24 14:00:00;0,0;36,0;10387,15
2030-10-24 15:00:00;0,0;32,88;10353,36
2030-10-24 16:00:00;0,0;30,65;10321,81
2030-10-24 17:00:00;0,0;33,59;10287,32
2030-10-24 18:00:00;0,0;34,3;10252,11
2030-10-24 19:00:00;0,0;35,47;10215,75
2030-10-24 20:00:00;0,0;36,75;10178,11
2030-10-24 21:00:00;0,0;37,76;10139,46
2030-10-24 22:00:00;0,0;39,17;10099,4
2030-10-24 23:00:00;0,0;40,29;10058,23
2030-10-25 00:00:00;0,0;41,42;10015,94
2030-10-25 01:00:00;0,0;42,91;9972,15
2030-10-25 02:00:00;0,0;44,1;9927,18
2030-10-25 03:00:00;0,0;44,93;9881,38
2030-10-25 04:00:00;0,0;45,71;9834,81
2030-10-25 05:00:00;46,8;0,0;9880,75
2030-10-25 06:00:00;46,08;0,0;9925,97
2030-10-25 07:00:00;45,88;0,0;9970,99
2030-10-25 08:00:00;46,98;0,0;10017,1
2030-10-25 09:00:00;47,13;0,0;10063,36
2030-10-25 10:00:00;49,7;0,0;10112,18
2030-10-25 11:00:00;54,22;0,0;10165,52
2030-10-25 12:00:00;57,23;0,0;10221,86
2030-10-25 13:00:00;57,27;0,0;10278,25
2030-10-25 14:00:00;55,52;0,0;10332,87
2030-10-25 15:00:00;55,41;0,0;10387,38
2030-10-25 16:00:00;57,31;0,0;10443,78
2030-10-25 17:00:00;57,09;0,0;10499,96
2030-10-25 18:00:00;55,81;0,0;10554,85
2030-10-25 19:00:00;53,96;0,0;10607,89
2030-10-25 20:00:00;52,61;0,0;10659,58
2030-10-25 21:00:00;50,47;0,0;10709,12
2030-10-25 22:00:00;49,25;0,0;10757,44
2030-10-25 23:00:00;46,24;0,0;10802,74
2030-10-26 00:00:00;0,0;2,53;10799,27
2030-10-26 01:00:00;0,0;49,68;10748,65
2030-10-26 02:00:00;0,0;51,04;10696,67
2030-10-26 03:00:00;0,0;52,01;10643,73
2030-10-26 04:00:00;0,0;53,26;10589,53
2030-10-26 05:00:00;0,0;44,75;10543,86
2030-10-26 06:00:00;38,29;0,0;10581,23
2030-10-26 07:00:00;38,59;0,0;10618,9
2030-10-26 08:00:00;37,99;0,0;10655,96
2030-10-26 09:00:00;39,91;0,0;10694,94
2030-10-26 10:00:00;40,69;0,0;10734,7
2030-10-26 11:00:00;41,2;0,0;10774,96
2030-10-26 12:00:00;41,72;0,0;10815,74
2030-10-26 13:00:00;48,51;0,0;10863,31
2030-10-26 14:00:00;52,88;0,0;10915,24
2030-10-26 15:00:00;54,98;0,0;10969,27
2030-10-26 16:00:00;53,34;0,0;11021,66
2030-10-26 17:00:00;52,1;0,0;11072,8
2030-10-26 18:00:00;51,01;0,0;11122,84
2030-10-26 19:00:00;49,43;0,0;11171,3
2030-10-26 20:00:00;47,69;0,0;11218,02
2030-10-26 21:00:00;45,84;0,0;11262,88
2030-10-26 22:00:00;44,25;0,0;11306,15
2030-10-26 23:00:00;42,26;0,0;11347,42
2030-10-27 00:00:00;0,0;18,06;11328,38
2030-10-27 01:00:00;0,0;55,16;11272,23
2030-10-27 02:00:00;0,0;57,32;11213,92
2030-10-27 03:00:00;0,0;58,8;11154,14
2030-10-27 04:00:00;0,0;60,58;11092,58
2030-10-27 05:00:00;0,0;61,64;11029,97
2030-10-27 06:00:00;30,65;0,0;11059,66
2030-10-27 07:00:00;30,11;0,0;11088,81
2030-10-27 08:00:00;30,41;0,0;11118,24
2030-10-27 09:00:00;31,23;0,0;11148,5
2030-10-27 10:00:00;31,15;0,0;11178,68
2030-10-27 11:00:00;32,17;0,0;11209,88
2030-10-27 12:00:00;33,34;0,0;11242,24
2030-10-27 13:00:00;38,92;0,0;11280,18
2030-10-27 14:00:00;42,76;0,0;11321,96
2030-10-27 15:00:00;44,24;0,0;11365,21
2030-10-27 16:00:00;42,57;0,0;11406,79
2030-10-27 17:00:00;41,97;0,0;11447,77
2030-10-27 18:00:00;40,9;0,0;11487,67
2030-10-27 19:00:00;39,7;0,0;11526,36
2030-10-27 20:00:00;38,38;0,0;11563,74
2030-10-27 21:00:00;36,98;0,0;11599,71
2030-10-27 22:00:00;35,51;0,0;11634,21
2030-10-27 23:00:00;33,98;0,0;11667,17
2030-10-28 00:00:00;0,0;60,49;11605,66
2030-10-28 01:00:00;0,0;62,06;11542,59
2030-10-28 02:00:00;0,0;63,3;11478,28
2030-10-28 03:00:00;0,0;64,18;11413,1
2030-10-28 04:00:00;0,0;64,99;11347,11
2030-10-28 05:00:00;0,0;65,77;11280,35
2030-10-28 06:00:00;27,11;0,0;11306,48
2030-10-28 07:00:00;28,37;0,0;11333,86
2030-10-28 08:00:00;38,07;0,0;11370,95
2030-10-28 09:00:00;47,02;0,0;11416,97
2030-10-28 10:00:00;56,43;0,0;11472,4
2030-10-28 11:00:00;67,58;0,0;11538,98
2030-10-28 12:00:00;76,57;0,0;11614,54
2030-10-28 13:00:00;80,8;0,0;11694,32
2030-10-28 14:00:00;80,33;0,0;11773,63
2030-10-28 15:00:00;78,28;0,0;11850,89
2030-10-28 16:00:00;74,99;0,0;11924,84
2030-10-28 17:00:00;73,27;0,0;11997,07
2030-10-28 18:00:00;70,9;0,0;12066,92
2030-10-28 19:00:00;68,41;0,0;12134,28
2030-10-28 20:00:00;65,48;0,0;12198,7
2030-10-28 21:00:00;62,79;0,0;12260,42
2030-10-28 22:00:00;60,05;0,0;12319,39
2030-10-28 23:00:00;57,27;0,0;12375,58
2030-10-29 00:00:00;41,0;0,0;12415,5
2030-10-29 01:00:00;0,0;42,0;12372,42
2030-10-29 02:00:00;0,0;44,9;12326,44
2030-10-29 03:00:00;0,0;47,09;12278,27
2030-10-29 04:00:00;0,0;49,2;12228,0
2030-10-29 05:00:00;0,0;50,52;12176,41
2030-10-29 06:00:00;0,37;0,0;12175,72
2030-10-29 07:00:00;40,93;0,0;12215,59
2030-10-29 08:00:00;44,83;0,0;12259,36
2030-10-29 09:00:00;48,25;0,0;12306,53
2030-10-29 10:00:00;53,68;0,0;12359,14
2030-10-29 11:00:00;63,37;0,0;12421,43
2030-10-29 12:00:00;69,58;0,0;12489,93
2030-10-29 13:00:00;73,98;0,0;12562,82
2030-10-29 14:00:00;74,75;0,0;12636,48
2030-10-29 15:00:00;74,36;0,0;12709,73
2030-10-29 16:00:00;73,23;0,0;12781,85
2030-10-29 17:00:00;70,88;0,0;12851,62
2030-10-29 18:00:00;67,65;0,0;12918,15
2030-10-29 19:00:00;64,14;0,0;12981,17
2030-10-29 20:00:00;60,76;0,0;13040,79
2030-10-29 21:00:00;56,87;0,0;13096,53
2030-10-29 22:00:00;52,83;0,0;13148,21
2030-10-29 23:00:00;37,88;0,0;13184,95
2030-10-30 00:00:00;1,15;0,0;13184,95
2030-10-30 01:00:00;1,15;0,0;13184,95
2030-10-30 02:00:00;0,0;57,64;13126,16
2030-10-30 03:00:00;0,0;60,69;13064,33
2030-10-30 04:00:00;0,0;63,6;12999,58
2030-10-30 05:00:00;0,0;66,41;12932,04
2030-10-30 06:00:00;0,0;68,77;12862,14
2030-10-30 07:00:00;0,0;69,8;12791,22
2030-10-30 08:00:00;0,0;63,79;12726,32
2030-10-30 09:00:00;0,0;57,7;12667,51
2030-10-30 10:00:00;0,0;51,61;12614,79
2030-10-30 11:00:00;0,0;44,08;12569,62
2030-10-30 12:00:00;37,98;0,0;12606,5
2030-10-30 13:00:00;44,27;0,0;12649,67
2030-10-30 14:00:00;34,2;0,0;12682,77
2030-10-30 15:00:00;25,78;0,0;12707,44
2030-10-30 16:00:00;22,63;0,0;12728,96
2030-10-30 17:00:00;16,28;0,0;12744,13
2030-10-30 18:00:00;0,0;50,89;12692,13
2030-10-30 19:00:00;0,0;52,97;12638,06
2030-10-30 20:00:00;0,0;54,74;12582,22
2030-10-30 21:00:00;0,0;56,87;12524,25
2030-10-30 22:00:00;0,0;59,04;12464,12
2030-10-30 23:00:00;0,0;61,25;12401,78
2030-10-31 00:00:00;0,0;62,41;12338,29
2030-10-31 01:00:00;0,0;63,45;12273,77
2030-10-31 02:00:00;0,0;64,41;12208,28
2030-10-31 03:00:00;0,0;65,3;12141,92
2030-10-31 04:00:00;0,0;65,77;12075,1
2030-10-31 05:00:00;0,0;66,14;12007,9
2030-10-31 06:00:00;0,0;66,45;11940,41
2030-10-31 07:00:00;0,0;65,84;11873,52
2030-10-31 08:00:00;0,0;57,78;11814,71
2030-10-31 09:00:00;0,0;49,37;11764,31
2030-10-31 10:00:00;0,0;40,96;11722,32
2030-10-31 11:00:00;0,0;30,66;11690,64
2030-10-31 12:00:00;0,0;22,29;11667,32
2030-10-31 13:00:00;0,0;19,0;11647,31
2030-10-31 14:00:00;0,0;23,42;11622,87
2030-10-31 15:00:00;65,73;0,0;11687,58
2030-10-31 16:00:00;64,35;0,0;11750,91
2030-10-31 17:00:00;63,46;0,0;11813,35
2030-10-31 18:00:00;61,99;0,0;11874,31
2030-10-31 19:00:00;60,11;0,0;11933,38
2030-10-31 20:00:00;58,49;0,0;11990,83
2030-10-31 21:00:00;56,85;0,0;12046,63
2030-10-31 22:00:00;55,18;0,0;12100,76
2030-10-31 23:00:00;53,49;0,0;12153,19
2030-11-01 00:00:00;50,19;0,0;12202,32
2030-11-01 01:00:00;47,93;0,0;12249,18
2030-11-01 02:00:00;45,28;0,0;12293,39
2030-11-01 03:00:00;43,3;0,0;12335,62
2030-11-01 04:00:00;41,72;0,0;12376,26
2030-11-01 05:00:00;40,21;0,0;12415,39
2030-11-01 06:00:00;0,0;54,48;12359,83
2030-11-01 07:00:00;0,0;55,53;12303,22
2030-11-01 08:00:00;0,0;54,33;12247,81
2030-11-01 09:00:00;0,0;54,27;12192,47
2030-11-01 10:00:00;0,0;52,21;12139,2
2030-11-01 11:00:00;0,0;46,9;12091,24
2030-11-01 12:00:00;0,0;41,74;12048,45
2030-11-01 13:00:00;0,0;41,79;12005,6
2030-11-01 14:00:00;48,18;0,0;12052,73
2030-11-01 15:00:00;46,55;0,0;12098,23
2030-11-01 16:00:00;0,0;31,47;12065,7
2030-11-01 17:00:00;48,13;0,0;12112,78
2030-11-01 18:00:00;47,07;0,0;12158,79
2030-11-01 19:00:00;0,0;47,74;12109,99
2030-11-01 20:00:00;0,0;49,09;12059,84
2030-11-01 21:00:00;0,0;50,52;12008,27
2030-11-01 22:00:00;0,0;52,01;11955,21
2030-11-01 23:00:00;0,0;53,92;11900,25
2030-11-02 00:00:00;0,0;55,19;11844,02
2030-11-02 01:00:00;0,0;56,44;11786,55
2030-11-02 02:00:00;0,0;57,32;11728,19
2030-11-02 03:00:00;0,0;58,14;11669,03
2030-11-02 04:00:00;0,0;58,56;11609,45
2030-11-02 05:00:00;0,0;58,9;11549,54
2030-11-02 06:00:00;0,0;59,17;11489,36
2030-11-02 07:00:00;0,0;58,3;11430,06
2030-11-02 08:00:00;0,0;54,74;11374,32
2030-11-02 09:00:00;46,81;0,0;11420,13
2030-11-02 10:00:00;53,17;0,0;11472,31
2030-11-02 11:00:00;62,35;0,0;11533,66
2030-11-02 12:00:00;68,11;0,0;11600,76
2030-11-02 13:00:00;71,71;0,0;11671,46
2030-11-02 14:00:00;77,65;0,0;11748,1
2030-11-02 15:00:00;75,64;0,0;11822,71
2030-11-02 16:00:00;72,5;0,0;11894,18
2030-11-02 17:00:00;71,99;0,0;11965,14
2030-11-02 18:00:00;71,72;0,0;12035,81
2030-11-02 19:00:00;71,02;0,0;12105,77
2030-11-02 20:00:00;70,59;0,0;12175,3
2030-11-02 21:00:00;70,13;0,0;12244,37
2030-11-02 22:00:00;69,28;0,0;12312,58
2030-11-02 23:00:00;68,73;0,0;12380,23
2030-11-03 00:00:00;67,09;0,0;12446,24
2030-11-03 01:00:00;64,95;0,0;12510,11
2030-11-03 02:00:00;39,58;0,0;12548,6
2030-11-03 03:00:00;34,17;0,0;12581,68
2030-11-03 04:00:00;60,45;0,0;12641,03
2030-11-03 05:00:00;59,2;0,0;12699,13
2030-11-03 06:00:00;58,32;0,0;12756,34
2030-11-03 07:00:00;58,22;0,0;12813,44
2030-11-03 08:00:00;60,41;0,0;12872,74
2030-11-03 09:00:00;62,98;0,0;12934,6
2030-11-03 10:00:00;65,85;0,0;12999,32
2030-11-03 11:00:00;68,96;0,0;13067,15
2030-11-03 12:00:00;0,0;22,43;13043,59
2030-11-03 13:00:00;0,0;21,3;13021,15
2030-11-03 14:00:00;0,0;21,72;12998,29
2030-11-03 15:00:00;0,0;22,05;12975,1
2030-11-03 16:00:00;69,64;0,0;13043,61
2030-11-03 17:00:00;67,8;0,0;13110,27
2030-11-03 18:00:00;51,57;0,0;13160,7
2030-11-03 19:00:00;25,39;0,0;13184,95
2030-11-03 20:00:00;1,15;0,0;13184,95
2030-11-03 21:00:00;0,0;34,88;13148,92
2030-11-03 22:00:00;0,0;36,77;13111,0
2030-11-03 23:00:00;0,0;39,37;13070,49
2030-11-04 00:00:00;0,0;42,75;13026,61
2030-11-04 01:00:00;0,0;46,63;12978,84
2030-11-04 02:00:00;0,0;51,04;12926,66
2030-11-04 03:00:00;0,0;53,81;12871,72
2030-11-04 04:00:00;0,0;56,51;12814,09
2030-11-04 05:00:00;0,0;58,78;12754,19
2030-11-04 06:00:00;0,0;61,31;12691,77
2030-11-04 07:00:00;0,0;62,74;12627,92
2030-11-04 08:00:00;28,5;0,0;12655,32
2030-11-04 09:00:00;25,8;0,0;12680,01
2030-11-04 10:00:00;25,67;0,0;12704,57
2030-11-04 11:00:00;28,39;0,0;12731,85
2030-11-04 12:00:00;30,1;0,0;12760,84
2030-11-04 13:00:00;27,64;0,0;12787,36
2030-11-04 14:00:00;25,55;0,0;12811,8
2030-11-04 15:00:00;24,48;0,0;12835,16
2030-11-04 16:00:00;27,46;0,0;12861,5
2030-11-04 17:00:00;26,8;0,0;12887,18
2030-11-04 18:00:00;24,93;0,0;12910,98
2030-11-04 19:00:00;22,85;0,0;12932,7
2030-11-04 20:00:00;20,61;0,0;12952,18
2030-11-04 21:00:00;18,59;0,0;12969,64
2030-11-04 22:00:00;16,15;0,0;12984,66
2030-11-04 23:00:00;13,61;0,0;12997,13
2030-11-05 00:00:00;0,0;84,43;12911,57
2030-11-05 01:00:00;0,0;89,54;12820,91
