;('Biogas_feedin_existing_n', 'Gas_n');('Biogas_feedin_new_n', 'Gas_n');('Gas_n', 'Gas_demand_total_n');('Gas_n', 'Gas_storage_n');('Gas_n', 'GuD_n');('Gas_n', 'Material_demand_Gas_n');('Gas_n', 'excess_b_gas_n');('Gas_storage_n', 'Gas_n');('Hydrogen_feedin_n', 'Gas_n');('Import_Gas_n', 'Gas_n');('Methanisation_n', 'Gas_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-10-21 03:00:00;231,28;0,0;201,5;29,55;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-21 04:00:00;231,28;0,0;220,69;10,37;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-21 05:00:00;231,28;0,0;243,2;0,0;0,0;0,22;0,0;12,14;0,0;0,0;0,0
2030-10-21 06:00:00;231,28;0,0;272,17;0,0;0,0;0,22;0,0;41,11;0,0;0,0;0,0
2030-10-21 07:00:00;231,28;0,0;280,91;0,0;0,0;0,22;0,0;49,85;0,0;0,0;0,0
2030-10-21 08:00:00;231,28;0,0;276,39;0,0;0,0;0,22;0,0;45,33;0,0;0,0;0,0
2030-10-21 09:00:00;231,28;0,0;266,75;0,0;0,0;0,22;0,0;35,69;0,0;0,0;0,0
2030-10-21 10:00:00;231,28;0,0;249,92;0,0;0,0;0,22;0,0;18,86;0,0;0,0;0,0
2030-10-21 11:00:00;231,28;0,0;222,98;8,08;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-21 12:00:00;231,28;0,0;205,68;25,38;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-21 13:00:00;231,28;0,0;197,34;33,72;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-21 14:00:00;231,28;0,0;196,6;34,46;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-21 15:00:00;231,28;0,0;187,88;0,0;120,95;0,22;0,0;77,77;0,0;0,0;0,0
2030-10-21 16:00:00;231,28;0,0;181,95;0,0;120,95;0,22;0,0;71,84;0,0;0,0;0,0
2030-10-21 17:00:00;231,28;0,0;180,89;0,0;120,95;0,22;0,0;70,78;0,0;0,0;0,0
2030-10-21 18:00:00;231,28;0,0;173,45;0,0;120,95;0,22;0,0;63,34;0,0;0,0;0,0
2030-10-21 19:00:00;231,28;0,0;168,04;0,0;120,95;0,22;0,0;57,93;0,0;0,0;0,0
2030-10-21 20:00:00;231,28;0,0;164,5;0,0;120,95;0,22;0,0;54,39;0,0;0,0;0,0
2030-10-21 21:00:00;231,28;0,0;160,83;0,0;120,95;0,22;0,0;50,73;0,0;0,0;0,0
2030-10-21 22:00:00;231,28;0,0;154,9;0,0;120,95;0,22;0,0;44,79;0,0;0,0;0,0
2030-10-21 23:00:00;231,28;0,0;159,64;71,42;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 00:00:00;231,28;0,0;126,87;104,19;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 01:00:00;231,28;0,0;131,89;99,17;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 02:00:00;231,28;0,0;134,99;96,07;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 03:00:00;231,28;0,0;138,21;92,84;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 04:00:00;231,28;0,0;142,73;88,33;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 05:00:00;231,28;0,0;146,94;84,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 06:00:00;231,28;0,0;155,02;76,04;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 07:00:00;231,28;0,0;162,24;68,82;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 08:00:00;231,28;0,0;168,52;62,53;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 09:00:00;231,28;0,0;173,32;57,74;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 10:00:00;231,28;0,0;149,53;81,52;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 11:00:00;231,28;0,0;122,94;108,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 12:00:00;231,28;0,0;101,92;8,19;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 13:00:00;231,28;0,0;88,57;142,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 14:00:00;231,28;0,0;92,55;138,51;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 15:00:00;231,28;0,0;95,36;135,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 16:00:00;231,28;0,0;92,41;138,65;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 17:00:00;231,28;0,0;94,15;136,91;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 18:00:00;231,28;0,0;90,17;140,88;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 19:00:00;231,28;0,0;85,72;145,34;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 20:00:00;231,28;0,0;81,55;149,51;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 21:00:00;231,28;0,0;78,71;152,35;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 22:00:00;231,28;0,0;73,57;157,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-22 23:00:00;231,28;0,0;72,57;158,49;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 00:00:00;231,28;0,0;83,46;147,6;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 01:00:00;231,28;0,0;88,91;142,15;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 02:00:00;231,28;0,0;90,54;140,52;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 03:00:00;231,28;0,0;92,31;138,75;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 04:00:00;231,28;0,0;98,92;132,14;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 05:00:00;231,28;0,0;108,37;122,68;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 06:00:00;231,28;0,0;95,5;135,56;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 07:00:00;231,28;0,0;97,39;133,67;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 08:00:00;231,28;0,0;92,17;138,89;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 09:00:00;231,28;0,0;93,49;137,57;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 10:00:00;231,28;0,0;85,88;24,23;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 11:00:00;231,28;0,0;78,28;152,78;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 12:00:00;231,28;0,0;73,69;157,37;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 13:00:00;231,28;0,0;66,44;164,62;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 14:00:00;231,28;0,0;68,61;162,45;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 15:00:00;231,28;0,0;68,49;41,62;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 16:00:00;231,28;0,0;64,83;166,23;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 17:00:00;231,28;0,0;70,27;160,79;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 18:00:00;231,28;0,0;75,52;96,82;58,72;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 19:00:00;231,28;0,0;80,07;30,03;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 20:00:00;231,28;0,0;85,46;24,65;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 21:00:00;231,28;0,0;92,78;17,32;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 22:00:00;231,28;0,0;92,53;17,57;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-23 23:00:00;231,28;0,0;102,51;7,6;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 00:00:00;231,28;0,0;127,21;0,0;103,85;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 01:00:00;231,28;0,0;129,38;0,0;101,68;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 02:00:00;231,28;0,0;135,66;0,0;95,4;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 03:00:00;231,28;0,0;140,42;0,0;90,64;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 04:00:00;231,28;0,0;158,96;51,96;20,13;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 05:00:00;231,28;0,0;181,52;49,54;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 06:00:00;231,28;0,0;212,84;18,22;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 07:00:00;231,28;0,0;227,81;3,25;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 08:00:00;231,28;0,0;234,55;0,0;0,0;0,22;0,0;3,49;0,0;0,0;0,0
2030-10-24 09:00:00;231,28;0,0;231,89;0,0;0,0;0,22;0,0;0,83;0,0;0,0;0,0
2030-10-24 10:00:00;231,28;0,0;226,05;5,01;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 11:00:00;231,28;0,0;216,45;14,61;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 12:00:00;231,28;0,0;209,41;21,65;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 13:00:00;231,28;0,0;195,38;35,68;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 14:00:00;231,28;0,0;187,36;43,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 15:00:00;231,28;0,0;174,42;56,64;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 16:00:00;231,28;0,0;165,2;65,86;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 17:00:00;231,28;0,0;159,99;71,06;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 18:00:00;231,28;0,0;152,0;79,05;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 19:00:00;231,28;0,0;146,17;84,89;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 20:00:00;231,28;0,0;141,21;89,85;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 21:00:00;231,28;0,0;137,52;93,54;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 22:00:00;231,28;0,0;131,19;99,87;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-24 23:00:00;231,28;0,0;136,8;94,26;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 00:00:00;231,28;0,0;142,03;89,03;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 01:00:00;231,28;0,0;145,65;85,41;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 02:00:00;231,28;0,0;154,76;76,3;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 03:00:00;231,28;0,0;160,94;70,12;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 04:00:00;231,28;0,0;180,95;50,11;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 05:00:00;231,28;0,0;205,12;0,0;48,3;0,22;0,0;22,37;0,0;0,0;0,0
2030-10-25 06:00:00;231,28;0,0;238,56;0,0;120,95;0,22;0,0;128,45;0,0;0,0;0,0
2030-10-25 07:00:00;231,28;0,0;254,96;0,0;120,95;0,22;0,0;144,86;0,0;0,0;0,0
2030-10-25 08:00:00;231,28;0,0;259,6;0,0;120,95;0,22;0,0;149,5;0,0;0,0;0,0
2030-10-25 09:00:00;231,28;0,0;257,15;0,0;120,95;0,22;0,0;147,04;0,0;0,0;0,0
2030-10-25 10:00:00;231,28;0,0;251,0;0,0;120,95;0,22;0,0;140,9;0,0;0,0;0,0
2030-10-25 11:00:00;231,28;0,0;239,92;0,0;120,95;0,22;0,0;129,82;0,0;0,0;0,0
2030-10-25 12:00:00;231,28;0,0;231,86;0,0;120,95;0,22;0,0;121,76;0,0;0,0;0,0
2030-10-25 13:00:00;231,28;0,0;216,84;0,0;120,95;0,22;0,0;106,73;0,0;0,0;0,0
2030-10-25 14:00:00;231,28;0,0;209,64;0,0;120,95;0,22;0,0;99,54;0,0;0,0;0,0
2030-10-25 15:00:00;231,28;0,0;197,12;0,0;120,95;0,22;0,0;87,01;0,0;0,0;0,0
2030-10-25 16:00:00;231,28;0,0;192,19;0,0;120,95;0,22;0,0;82,08;0,0;0,0;0,0
2030-10-25 17:00:00;231,28;0,0;186,41;0,0;120,95;0,22;0,0;76,3;0,0;0,0;0,0
2030-10-25 18:00:00;231,28;0,0;179,21;0,0;51,84;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-25 19:00:00;231,28;0,0;174,16;0,0;120,95;0,22;0,0;64,05;0,0;0,0;0,0
2030-10-25 20:00:00;231,28;0,0;169,82;0,0;120,95;0,22;0,0;59,71;0,0;0,0;0,0
2030-10-25 21:00:00;231,28;0,0;167,01;0,0;120,95;0,22;0,0;56,9;0,0;0,0;0,0
2030-10-25 22:00:00;231,28;0,0;161,62;0,0;120,95;0,22;0,0;51,52;0,0;0,0;0,0
2030-10-25 23:00:00;231,28;0,0;168,41;0,0;120,95;0,22;0,0;58,3;0,0;0,0;0,0
2030-10-26 00:00:00;231,28;0,0;172,2;0,0;120,95;0,22;0,0;62,09;0,0;0,0;0,0
2030-10-26 01:00:00;231,28;0,0;176,77;0,0;120,95;0,22;0,0;66,66;0,0;0,0;0,0
2030-10-26 02:00:00;231,28;0,0;185,53;0,0;120,95;0,22;0,0;75,42;0,0;0,0;0,0
2030-10-26 03:00:00;231,28;0,0;192,52;0,0;120,95;0,22;0,0;82,41;0,0;0,0;0,0
2030-10-26 04:00:00;231,28;0,0;212,76;0,0;120,95;0,22;0,0;102,65;0,0;0,0;0,0
2030-10-26 05:00:00;231,28;0,0;237,18;0,0;120,95;0,22;0,0;127,08;0,0;0,0;0,0
2030-10-26 06:00:00;231,28;0,0;271,02;0,0;120,95;0,22;0,0;160,92;0,0;0,0;0,0
2030-10-26 07:00:00;231,28;0,0;284,65;0,0;120,95;0,22;0,0;174,55;0,0;0,0;0,0
2030-10-26 08:00:00;231,28;0,0;279,82;0,0;120,95;0,22;0,0;169,71;0,0;0,0;0,0
2030-10-26 09:00:00;231,28;0,0;262,21;0,0;120,95;0,22;0,0;152,1;0,0;0,0;0,0
2030-10-26 10:00:00;231,28;0,0;237,62;0,0;120,95;0,22;0,0;127,52;0,0;0,0;0,0
2030-10-26 11:00:00;231,28;0,0;220,76;0,0;120,95;0,22;0,0;110,66;0,0;0,0;0,0
2030-10-26 12:00:00;231,28;0,0;221,07;0,0;120,95;0,22;0,0;110,97;0,0;0,0;0,0
2030-10-26 13:00:00;231,28;0,0;213,86;0,0;120,95;0,22;0,0;103,75;0,0;0,0;0,0
2030-10-26 14:00:00;231,28;0,0;219,41;0,0;120,95;0,22;0,0;109,31;0,0;0,0;0,0
2030-10-26 15:00:00;231,28;0,0;217,12;0,0;120,95;0,22;0,0;107,01;0,0;0,0;0,0
2030-10-26 16:00:00;231,28;0,0;221,02;0,0;120,95;0,22;0,0;110,92;0,0;0,0;0,0
2030-10-26 17:00:00;231,28;0,0;214,9;0,0;120,95;0,22;0,0;104,8;0,0;0,0;0,0
2030-10-26 18:00:00;231,28;0,0;204,82;0,0;120,95;0,22;0,0;94,71;0,0;0,0;0,0
2030-10-26 19:00:00;231,28;0,0;196,81;0,0;120,95;0,22;0,0;86,7;0,0;0,0;0,0
2030-10-26 20:00:00;231,28;0,0;188,95;0,0;120,95;0,22;0,0;78,85;0,0;0,0;0,0
2030-10-26 21:00:00;231,28;0,0;181,62;0,0;120,95;0,22;0,0;71,51;0,0;0,0;0,0
2030-10-26 22:00:00;231,28;0,0;172,0;0,0;120,95;0,22;0,0;61,9;0,0;0,0;0,0
2030-10-26 23:00:00;231,28;0,0;174,37;0,0;120,95;0,22;0,0;64,27;0,0;0,0;0,0
2030-10-27 00:00:00;231,28;0,0;179,45;0,0;120,95;0,22;0,0;69,35;0,0;0,0;0,0
2030-10-27 01:00:00;231,28;0,0;174,43;0,0;120,95;0,22;0,0;64,33;0,0;0,0;0,0
2030-10-27 02:00:00;231,28;0,0;178,92;0,0;120,95;0,22;0,0;68,82;0,0;0,0;0,0
2030-10-27 03:00:00;231,28;0,0;181,46;0,0;120,95;0,22;0,0;71,36;0,0;0,0;0,0
2030-10-27 04:00:00;231,28;0,0;198,74;0,0;120,95;0,22;0,0;88,63;0,0;0,0;0,0
2030-10-27 05:00:00;231,28;0,0;219,88;0,0;120,95;0,22;0,0;109,77;0,0;0,0;0,0
2030-10-27 06:00:00;231,28;0,0;251,71;0,0;120,95;0,22;0,0;141,61;0,0;0,0;0,0
2030-10-27 07:00:00;231,28;0,0;267,57;0,0;120,95;0,22;0,0;157,47;0,0;0,0;0,0
2030-10-27 08:00:00;231,28;0,0;270,5;0,0;120,95;0,22;0,0;160,39;0,0;0,0;0,0
2030-10-27 09:00:00;231,28;0,0;261,93;0,0;120,95;0,22;0,0;151,82;0,0;0,0;0,0
2030-10-27 10:00:00;231,28;0,0;254,01;0,0;120,95;0,22;0,0;143,9;0,0;0,0;0,0
2030-10-27 11:00:00;231,28;0,0;247,5;0,0;120,95;0,22;0,0;137,39;0,0;0,0;0,0
2030-10-27 12:00:00;231,28;0,0;241,19;0,0;120,95;0,22;0,0;131,08;0,0;0,0;0,0
2030-10-27 13:00:00;231,28;0,0;235,99;0,0;120,95;0,22;0,0;125,89;0,0;0,0;0,0
2030-10-27 14:00:00;231,28;0,0;234,66;0,0;120,95;0,22;0,0;124,55;0,0;0,0;0,0
2030-10-27 15:00:00;231,28;0,0;226,34;0,0;120,95;0,22;0,0;116,23;0,0;0,0;0,0
2030-10-27 16:00:00;231,28;0,0;225,81;0,0;120,95;0,22;0,0;115,7;0,0;0,0;0,0
2030-10-27 17:00:00;231,28;0,0;215,81;0,0;120,95;0,22;0,0;105,7;0,0;0,0;0,0
2030-10-27 18:00:00;231,28;0,0;202,82;0,0;120,95;0,22;0,0;92,72;0,0;0,0;0,0
2030-10-27 19:00:00;231,28;0,0;191,98;0,0;120,95;0,22;0,0;81,87;0,0;0,0;0,0
2030-10-27 20:00:00;231,28;0,0;181,19;0,0;120,95;0,22;0,0;71,08;0,0;0,0;0,0
2030-10-27 21:00:00;231,28;0,0;171,9;0,0;120,95;0,22;0,0;61,8;0,0;0,0;0,0
2030-10-27 22:00:00;231,28;0,0;161,21;0,0;120,95;0,22;0,0;51,1;0,0;0,0;0,0
2030-10-27 23:00:00;231,28;0,0;160,86;0,0;120,95;0,22;0,0;50,76;0,0;0,0;0,0
2030-10-28 00:00:00;231,28;0,0;159,67;0,0;120,95;0,22;0,0;49,56;0,0;0,0;0,0
2030-10-28 01:00:00;231,28;0,0;157,47;0,0;120,95;0,22;0,0;47,37;0,0;0,0;0,0
2030-10-28 02:00:00;231,28;0,0;160,19;0,0;120,95;0,22;0,0;50,08;0,0;0,0;0,0
2030-10-28 03:00:00;231,28;0,0;162,06;0,0;120,95;0,22;0,0;51,96;0,0;0,0;0,0
2030-10-28 04:00:00;231,28;0,0;178,24;0,0;120,95;0,22;0,0;68,13;0,0;0,0;0,0
2030-10-28 05:00:00;231,28;0,0;199,18;0,0;120,95;0,22;0,0;89,08;0,0;0,0;0,0
2030-10-28 06:00:00;231,28;0,0;231,46;0,0;120,95;0,22;0,0;121,36;0,0;0,0;0,0
2030-10-28 07:00:00;231,28;0,0;248,32;0,0;120,95;0,22;0,0;138,22;0,0;0,0;0,0
2030-10-28 08:00:00;231,28;0,0;249,36;0,0;120,95;0,22;0,0;139,26;0,0;0,0;0,0
2030-10-28 09:00:00;231,28;0,0;243,65;0,0;120,95;0,22;0,0;133,55;0,0;0,0;0,0
2030-10-28 10:00:00;231,28;0,0;232,64;0,0;120,95;0,22;0,0;122,54;0,0;0,0;0,0
2030-10-28 11:00:00;231,28;0,0;219,79;0,0;120,95;0,22;0,0;109,68;0,0;0,0;0,0
2030-10-28 12:00:00;231,28;0,0;208,75;0,0;120,95;0,22;0,0;98,65;0,0;0,0;0,0
2030-10-28 13:00:00;231,28;0,0;203,77;0,0;120,95;0,22;0,0;93,66;0,0;0,0;0,0
2030-10-28 14:00:00;231,28;0,0;204,75;0,0;120,95;0,22;0,0;94,64;0,0;0,0;0,0
2030-10-28 15:00:00;231,28;0,0;198,12;0,0;120,95;0,22;0,0;88,01;0,0;0,0;0,0
2030-10-28 16:00:00;231,28;0,0;190,23;0,0;120,95;0,22;0,0;80,12;0,0;0,0;0,0
2030-10-28 17:00:00;231,28;0,0;182,51;0,0;120,95;0,22;0,0;72,41;0,0;0,0;0,0
2030-10-28 18:00:00;231,28;0,0;171,12;0,0;120,95;0,22;0,0;61,01;0,0;0,0;0,0
2030-10-28 19:00:00;231,28;0,0;162,12;0,0;120,95;0,22;0,0;52,01;0,0;0,0;0,0
2030-10-28 20:00:00;231,28;0,0;153,9;0,0;120,95;0,22;0,0;43,79;0,0;0,0;0,0
2030-10-28 21:00:00;231,28;0,0;148,39;0,0;120,95;0,22;0,0;38,28;0,0;0,0;0,0
2030-10-28 22:00:00;231,28;0,0;137,07;0,0;120,95;0,22;0,0;26,97;0,0;0,0;0,0
2030-10-28 23:00:00;231,28;0,0;140,76;0,0;120,95;0,22;0,0;30,65;0,0;0,0;0,0
2030-10-29 00:00:00;231,28;0,0;106,4;3,7;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 01:00:00;231,28;0,0;108,88;1,22;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 02:00:00;231,28;0,0;112,65;0,0;120,95;0,22;0,0;2,55;0,0;0,0;0,0
2030-10-29 03:00:00;231,28;0,0;113,68;0,0;120,95;0,22;0,0;3,57;0,0;0,0;0,0
2030-10-29 04:00:00;231,28;0,0;118,7;0,0;120,95;0,22;0,0;8,59;0,0;0,0;0,0
2030-10-29 05:00:00;231,28;0,0;121,06;0,0;120,95;0,22;0,0;10,95;0,0;0,0;0,0
2030-10-29 06:00:00;231,28;0,0;142,52;0,0;120,95;0,22;0,0;32,42;0,0;0,0;0,0
2030-10-29 07:00:00;231,28;0,0;148,06;0,0;120,95;0,22;0,0;37,95;0,0;0,0;0,0
2030-10-29 08:00:00;231,28;0,0;144,86;0,0;120,95;0,22;0,0;34,75;0,0;0,0;0,0
2030-10-29 09:00:00;231,28;0,0;140,39;0,0;120,95;0,22;0,0;30,28;0,0;0,0;0,0
2030-10-29 10:00:00;231,28;0,0;130,39;0,0;120,95;0,22;0,0;20,29;0,0;0,0;0,0
2030-10-29 11:00:00;231,28;0,0;115,16;0,0;120,95;0,22;0,0;5,05;0,0;0,0;0,0
2030-10-29 12:00:00;231,28;0,0;100,57;9,54;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 13:00:00;231,28;0,0;91,57;18,54;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 14:00:00;231,28;0,0;87,21;22,9;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 15:00:00;231,28;0,0;83,91;26,2;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 16:00:00;231,28;0,0;79,97;30,13;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 17:00:00;231,28;0,0;79,02;31,09;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 18:00:00;231,28;0,0;73,63;36,47;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 19:00:00;231,28;0,0;74,75;35,36;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 20:00:00;231,28;0,0;75,99;34,11;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 21:00:00;231,28;0,0;79,83;30,28;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 22:00:00;231,28;0,0;79,29;30,82;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-29 23:00:00;231,28;0,0;87,67;22,43;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 00:00:00;231,28;0,0;99,37;10,74;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 01:00:00;231,28;0,0;103,57;6,54;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 02:00:00;231,28;0,0;108,37;122,69;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 03:00:00;231,28;0,0;117,31;113,75;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 04:00:00;231,28;0,0;125,41;105,64;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 05:00:00;231,28;0,0;133,95;97,11;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 06:00:00;231,28;0,0;126,72;104,33;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 07:00:00;231,28;0,0;129,35;101,71;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 08:00:00;231,28;0,0;117,83;113,22;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 09:00:00;231,28;0,0;110,82;0,0;120,95;0,22;0,0;0,71;0,0;0,0;0,0
2030-10-30 10:00:00;231,28;0,0;98,28;132,78;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 11:00:00;231,28;0,0;78,76;152,29;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 12:00:00;231,28;0,0;73,94;36,17;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 13:00:00;231,28;0,0;69,12;40,99;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 14:00:00;231,28;0,0;75,54;34,57;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 15:00:00;231,28;0,0;82,71;27,39;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 16:00:00;231,28;0,0;84,21;25,9;120,95;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 17:00:00;231,28;0,0;91,09;47,73;92,24;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 18:00:00;231,28;0,0;95,98;135,08;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 19:00:00;231,28;0,0;101,96;129,1;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 20:00:00;231,28;0,0;102,78;128,28;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 21:00:00;231,28;0,0;112,6;118,46;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 22:00:00;231,28;0,0;112,08;118,98;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-30 23:00:00;231,28;0,0;122,48;108,58;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-31 00:00:00;231,28;0,0;109,36;121,7;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-31 01:00:00;231,28;0,0;114,3;116,76;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-31 02:00:00;231,28;0,0;120,43;110,63;0,0;0,22;0,0;0,0;0,0;0,0;0,0
2030-10-31 03:00:00;231,28;0,0;130,31;100,75;0,0;0,22;0,0;0,0;0,0;0,0;0,0
