;('Battery_n', 'Electricity_n');('Biogas_n', 'Electricity_n');('Biomasse_elec_n', 'Electricity_n');('Electricity_n', 'Battery_n');('Electricity_n', 'Electric boiler_n');('Electricity_n', 'Electricity_demand_total_n');('Electricity_n', 'Electrolysis_n');('Electricity_n', 'Export_Electricity_n');('Electricity_n', 'HS<->North');('Electricity_n', 'Heatpump_air_n');('Electricity_n', 'Heatpump_water_n');('Electricity_n', 'North<->Middel');('Electricity_n', 'Pumped_hydro_storage_n');('Electricity_n', 'excess_b_el_n');('Fuelcell_n', 'Electricity_n');('GuD_n', 'Electricity_n');('HS<->North', 'Electricity_n');('Hydro power plant_n', 'Electricity_n');('North<->Middel', 'Electricity_n');('PV_open_n', 'Electricity_n');('PV_rooftop_n', 'Electricity_n');('Pumped_hydro_storage_n', 'Electricity_n');('Wind_n', 'Electricity_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-08-19 18:00:00;0,0;0,0;0,0;0,0;0,0;266,71;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;1,57;0,0;173,6;76,35
2030-08-19 19:00:00;0,0;0,0;0,0;0,0;0,0;267,23;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,04;0,0;236,89;15,11
2030-08-19 20:00:00;0,0;0,0;0,0;0,0;0,0;257,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;239,39;3,32
2030-08-19 21:00:00;0,0;0,0;0,0;0,0;0,0;231,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;215,92;15,19;0,0;0,0;0,0;0,0;0,46
2030-08-19 22:00:00;0,0;0,0;0,0;0,0;0,0;213,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;198,32;15,19;0,0;0,0;0,0;0,0;0,23
2030-08-19 23:00:00;0,0;0,0;0,0;0,0;0,0;191,41;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;176,22;15,19;0,0;0,0;0,0;0,0;0,0
2030-08-20 00:00:00;0,0;0,0;0,0;0,0;0,0;130,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;115,05;15,19;0,0;0,0;0,0;0,0;0,29
2030-08-20 01:00:00;0,0;0,0;0,0;0,0;0,0;128,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;112,62;15,19;0,0;0,0;0,0;0,0;0,78
2030-08-20 02:00:00;0,0;0,0;0,0;0,0;0,0;124,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;108,89;15,19;0,0;0,0;0,0;0,0;0,85
2030-08-20 03:00:00;0,0;0,0;0,0;0,0;0,0;125,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;109,33;15,19;0,0;0,0;0,0;0,0;0,93
2030-08-20 04:00:00;0,0;0,0;0,0;0,0;0,0;128,62;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;107,14;15,19;0,0;0,0;0,0;0,0;6,29
2030-08-20 05:00:00;0,0;0,0;0,0;0,0;0,0;137,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;100,17;15,19;0,0;0,0;0,0;0,0;22,37
2030-08-20 06:00:00;0,0;0,0;0,0;0,0;0,0;166,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;58,31;15,19;0,0;6,05;0,0;0,0;87,4
2030-08-20 07:00:00;0,0;0,0;0,0;0,0;0,0;212,96;131,94;0,0;0,0;0,0;0,0;0,0;69,61;0,0;0,0;0,0;0,0;15,19;0,0;21,66;0,0;0,0;377,66
2030-08-20 08:00:00;0,0;0,0;0,0;0,0;0,0;227,94;35,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;38,45;0,0;0,0;209,68
2030-08-20 09:00:00;0,0;0,0;0,0;0,0;0,0;226,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;48,61;0,0;55,68;107,16
2030-08-20 10:00:00;0,0;0,0;0,0;0,0;0,0;224,74;36,51;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;56,7;0,0;0,0;189,36
2030-08-20 11:00:00;0,0;0,0;0,0;0,0;0,0;227,8;162,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;33,37;0,0;0,0;341,61
2030-08-20 12:00:00;0,0;0,0;0,0;0,0;0,0;223,88;192,86;0,0;0,0;0,0;0,0;0,0;272,39;0,0;0,0;0,0;0,0;15,19;0,0;34,14;0,0;0,0;639,81
2030-08-20 13:00:00;0,0;0,0;0,0;0,0;0,0;208,99;192,86;99,19;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;35,13;0,0;0,0;738,73
2030-08-20 14:00:00;0,0;0,0;0,0;0,0;0,0;190,04;192,86;0,0;0,0;0,0;0,0;0,0;22,35;0,0;0,0;0,0;0,0;15,19;0,0;33,94;0,0;0,0;356,12
2030-08-20 15:00:00;0,0;0,0;0,0;0,0;0,0;182,67;34,47;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;25,73;0,0;0,0;176,22
2030-08-20 16:00:00;0,0;0,0;0,0;0,0;0,0;177,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;43,66;15,19;0,0;16,72;0,0;0,0;102,01
2030-08-20 17:00:00;0,0;0,0;0,0;0,0;0,0;164,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,3;15,19;0,0;9,75;0,0;0,0;138,4
2030-08-20 18:00:00;0,0;0,0;0,0;0,0;0,0;165,13;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;71,75;15,19;0,0;2,77;0,0;21,51;53,91
2030-08-20 19:00:00;0,0;0,0;0,0;0,0;0,0;192,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,07;0,0;143,45;33,46
2030-08-20 20:00:00;0,0;0,0;0,0;0,0;0,0;203,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;163,98;24,76
2030-08-20 21:00:00;0,0;0,0;0,0;0,0;0,0;185,68;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;137,25;33,24
2030-08-20 22:00:00;0,0;0,0;0,0;0,0;0,0;172,16;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;84,95;15,19;0,0;0,0;0,0;0,0;72,02
2030-08-20 23:00:00;0,0;0,0;0,0;0,0;0,0;152,42;192,86;0,0;34,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;364,15
2030-08-21 00:00:00;0,0;0,0;0,0;0,0;0,0;113,62;78,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;177,22
2030-08-21 01:00:00;0,0;0,0;0,0;0,0;0,0;111,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,24;15,19;0,0;0,0;0,0;0,0;34,76
2030-08-21 02:00:00;0,0;0,0;0,0;0,0;0,0;110,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;57,55;15,19;0,0;0,0;0,0;0,0;37,63
2030-08-21 03:00:00;0,0;0,0;0,0;0,0;0,0;109,95;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;26,24;15,19;0,0;0,0;0,0;0,0;68,52
2030-08-21 04:00:00;0,0;0,0;0,0;0,0;0,0;110,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;65,46;15,19;0,0;0,0;0,0;0,0;29,7
2030-08-21 05:00:00;0,0;0,0;0,0;0,0;0,0;115,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;56,3;15,19;0,0;0,0;0,0;0,0;43,89
2030-08-21 06:00:00;0,0;0,0;0,0;0,0;0,0;142,69;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;45,13;15,19;0,0;5,77;0,0;0,0;76,6
2030-08-21 07:00:00;0,0;0,0;0,0;0,0;0,0;174,55;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;253,78;15,19;0,0;17,79;0,0;0,0;80,65
2030-08-21 08:00:00;0,0;0,0;0,0;0,0;0,0;160,17;192,86;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;405,1;15,19;0,0;33,59;0,0;0,0;187,16
2030-08-21 09:00:00;0,0;0,0;0,0;0,0;0,0;152,3;192,86;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;458,21;15,19;0,0;44,66;0,0;0,0;115,11
2030-08-21 10:00:00;0,0;0,0;0,0;0,0;0,0;150,34;192,86;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;334,62;15,19;0,0;50,69;0,0;0,0;230,7
2030-08-21 11:00:00;0,0;0,0;0,0;0,0;0,0;154,6;192,86;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;145,2;15,19;0,0;59,91;0,0;0,0;415,16
2030-08-21 12:00:00;0,0;0,0;0,0;0,0;0,0;158,73;192,86;200,09;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;58,32;0,0;0,0;766,17
2030-08-21 13:00:00;0,0;0,0;0,0;0,0;0,0;155,25;192,86;219,58;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;54,24;0,0;0,0;786,26
2030-08-21 14:00:00;0,0;0,0;0,0;0,0;0,0;155,85;192,86;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;80,27;15,19;0,0;46,39;0,0;0,0;494,86
2030-08-21 15:00:00;0,0;0,0;0,0;0,0;0,0;159,41;192,86;0,0;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;388,45;15,19;0,0;31,93;0,0;0,0;204,7
2030-08-21 16:00:00;0,0;0,0;0,0;0,0;0,0;160,88;192,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;246,32;15,19;0,0;23,97;0,0;0,0;68,27
2030-08-21 17:00:00;0,0;0,0;0,0;0,0;0,0;155,22;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;106,56;15,19;0,0;12,82;0,0;0,0;20,66
2030-08-21 18:00:00;0,0;0,0;0,0;0,0;0,0;162,44;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;143,21;15,19;0,0;3,54;0,0;0,0;0,51
2030-08-21 19:00:00;0,0;0,0;0,0;0,0;0,0;190,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,05;0,0;174,73;0,19
2030-08-21 20:00:00;0,0;0,0;0,0;0,0;0,0;207,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;171,62;20,71
2030-08-21 21:00:00;0,0;0,0;0,0;0,0;0,0;191,42;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;93,31;82,92
2030-08-21 22:00:00;0,0;0,0;0,0;0,0;0,0;175,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,84;15,19;0,0;0,0;0,0;0,0;132,57
2030-08-21 23:00:00;0,0;0,0;0,0;0,0;0,0;156,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;109,75;15,19;0,0;0,0;0,0;0,0;31,46
2030-08-22 00:00:00;0,0;0,0;0,0;0,0;0,0;147,34;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;121,15;15,19;0,0;0,0;0,0;0,0;11,0
2030-08-22 01:00:00;0,0;0,0;0,0;0,0;0,0;142,94;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;122,86;15,19;0,0;0,0;0,0;0,0;4,89
2030-08-22 02:00:00;0,0;0,0;0,0;0,0;0,0;140,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;100,87;15,19;0,0;0,0;0,0;0,0;24,7
2030-08-22 03:00:00;0,0;0,0;0,0;0,0;0,0;144,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;127,37;15,19;0,0;0,0;0,0;0,0;1,5
2030-08-22 04:00:00;0,0;0,0;0,0;0,0;0,0;161,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;146,75;15,19;0,0;0,0;0,0;0,0;0,02
2030-08-22 05:00:00;0,0;0,0;0,0;0,0;0,0;183,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;168,26;15,19;0,0;0,0;0,0;0,0;0,0
2030-08-22 06:00:00;0,0;0,0;0,0;0,0;0,0;224,27;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;206,07;15,19;0,0;2,82;0,0;0,0;0,19
2030-08-22 07:00:00;0,0;0,0;0,0;0,0;0,0;272,07;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;249,54;15,19;0,0;7,33;0,0;0,0;0,02
2030-08-22 08:00:00;0,0;0,0;0,0;0,0;0,0;292,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;13,55;0,0;263,9;0,0
2030-08-22 09:00:00;0,0;0,0;0,0;0,0;0,0;300,66;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;19,31;0,0;266,16;0,0
2030-08-22 10:00:00;0,0;0,0;0,0;0,0;0,0;299,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;67,43;15,19;0,0;25,15;0,0;191,94;0,06
2030-08-22 11:00:00;0,0;0,0;0,0;0,0;0,0;299,57;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;258,71;15,19;0,0;25,34;0,0;0,0;0,33
2030-08-22 12:00:00;0,0;0,0;0,0;0,0;0,0;298,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;255,1;15,19;0,0;27,81;0,0;0,0;0,49
2030-08-22 13:00:00;0,0;0,0;0,0;0,0;0,0;285,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;240,42;15,19;0,0;25,61;0,0;0,0;4,35
2030-08-22 14:00:00;0,0;0,0;0,0;0,0;0,0;285,03;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;240,44;15,19;0,0;24,65;0,0;0,0;4,75
2030-08-22 15:00:00;0,0;0,0;0,0;0,0;0,0;297,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;17,85;0,0;247,65;16,36
2030-08-22 16:00:00;0,0;0,0;0,0;0,0;0,0;293,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;11,29;0,0;252,23;14,87
2030-08-22 17:00:00;0,0;0,0;0,0;0,0;0,0;279,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;5,76;0,0;181,65;76,65
2030-08-22 18:00:00;0,0;0,0;0,0;0,0;0,0;267,19;192,86;0,0;0,0;0,0;0,0;0,0;248,04;0,0;0,0;0,0;0,0;15,19;0,0;1,69;0,0;0,0;691,22
2030-08-22 19:00:00;0,0;0,0;0,0;0,0;0,0;263,26;192,86;622,86;0,0;0,0;0,0;0,0;143,2;0,0;0,0;0,0;0,0;15,19;0,0;0,03;0,0;0,0;1206,96
2030-08-22 20:00:00;0,0;0,0;0,0;0,0;0,0;259,89;192,86;484,43;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;1210,0
2030-08-22 21:00:00;0,0;0,0;0,0;0,0;0,0;234,31;192,86;505,78;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;1205,76
2030-08-22 22:00:00;0,0;0,0;0,0;0,0;0,0;213,17;192,86;528,58;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;1207,42
2030-08-22 23:00:00;0,0;0,0;0,0;0,0;0,0;191,61;192,86;551,59;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;1208,87
2030-08-23 00:00:00;0,0;0,0;0,0;0,0;0,0;146,78;192,86;474,27;6,8;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;1093,53
2030-08-23 01:00:00;0,0;0,0;0,0;0,0;0,0;142,68;192,86;78,48;0,0;0,0;0,0;0,0;288,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;686,84
2030-08-23 02:00:00;0,0;0,0;0,0;0,0;0,0;140,22;192,86;0,0;0,0;0,0;0,0;0,0;16,91;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;334,81
2030-08-23 03:00:00;0,0;0,0;0,0;0,0;0,0;143,99;41,32;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;170,11
2030-08-23 04:00:00;0,0;0,0;0,0;0,0;0,0;161,66;91,84;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;238,31
2030-08-23 05:00:00;0,0;0,0;0,0;0,0;0,0;182,85;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;110,88;15,19;0,0;0,0;0,0;0,0;56,77
2030-08-23 06:00:00;0,0;0,0;0,0;0,0;0,0;223,8;49,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;4,38;0,0;0,0;254,09
2030-08-23 07:00:00;0,0;0,0;0,0;0,0;0,0;272,06;192,86;0,0;0,0;0,0;0,0;0,0;167,85;0,0;0,0;0,0;0,0;15,19;0,0;10,01;0,0;0,0;607,57
2030-08-23 08:00:00;0,0;0,0;0,0;0,0;0,0;290,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;132,92;15,19;0,0;12,5;0,0;0,0;129,89
2030-08-23 09:00:00;0,0;0,0;0,0;0,0;0,0;298,08;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;250,0;15,19;0,0;11,09;0,0;0,0;21,8
2030-08-23 10:00:00;0,0;0,0;0,0;0,0;0,0;297,29;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;218,32;15,19;0,0;14,27;0,0;0,0;49,51
2030-08-23 11:00:00;0,0;0,0;0,0;0,0;0,0;299,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;207,5;15,19;0,0;24,33;0,0;0,0;52,35
2030-08-23 12:00:00;0,0;0,0;0,0;0,0;0,0;299,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,68;15,19;0,0;45,41;0,0;0,0;187,58
2030-08-23 13:00:00;0,0;0,0;0,0;0,0;0,0;286,18;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;96,1;15,19;0,0;30,74;0,0;0,0;144,15
2030-08-23 14:00:00;0,0;0,0;0,0;0,0;0,0;284,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;115,93;15,19;0,0;27,2;0,0;0,0;126,06
2030-08-23 15:00:00;0,0;0,0;0,0;0,0;0,0;297,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;169,1;15,19;0,0;22,71;0,0;0,0;90,03
2030-08-23 16:00:00;0,0;0,0;0,0;0,0;0,0;298,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;197,07;15,19;0,0;12,41;0,0;0,0;73,33
2030-08-23 17:00:00;0,0;0,0;0,0;0,0;0,0;279,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,13;0,0;15,19;0,0;15,98;0,0;208,18;21,8
2030-08-23 18:00:00;0,0;0,0;0,0;0,0;0,0;269,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;4,14;0,0;189,64;60,31
2030-08-23 19:00:00;0,0;0,0;0,0;0,0;0,0;266,28;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,12;0,0;118,57;132,39
2030-08-23 20:00:00;0,0;0,0;0,0;0,0;0,0;257,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;41,9;200,74
2030-08-23 21:00:00;0,0;0,0;0,0;0,0;0,0;232,25;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;121,96;15,19;0,0;0,0;0,0;0,0;95,1
2030-08-23 22:00:00;0,0;0,0;0,0;0,0;0,0;212,76;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;156,76;15,19;0,0;0,0;0,0;0,0;40,81
2030-08-23 23:00:00;0,0;0,0;0,0;0,0;0,0;192,74;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;170,31;15,19;0,0;0,0;0,0;0,0;7,24
2030-08-24 00:00:00;0,0;0,0;0,0;0,0;0,0;165,21;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;149,3;15,19;0,0;0,0;0,0;0,0;0,72
2030-08-24 01:00:00;0,0;0,0;0,0;0,0;0,0;142,26;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;126,14;15,19;0,0;0,0;0,0;0,0;0,93
2030-08-24 02:00:00;0,0;0,0;0,0;0,0;0,0;140,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;116,94;15,19;0,0;0,0;0,0;0,0;8,39
2030-08-24 03:00:00;0,0;0,0;0,0;0,0;0,0;144,86;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;90,96;15,19;0,0;0,0;0,0;0,0;38,71
2030-08-24 04:00:00;0,0;0,0;0,0;0,0;0,0;162,56;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;142,65;15,19;0,0;0,0;0,0;0,0;4,72
2030-08-24 05:00:00;0,0;0,0;0,0;0,0;0,0;180,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;151,31;15,19;0,0;0,0;0,0;0,0;14,19
2030-08-24 06:00:00;0,0;0,0;0,0;0,0;0,0;203,89;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;168,7;15,19;0,0;5,61;0,0;0,0;14,39
2030-08-24 07:00:00;0,0;0,0;0,0;0,0;0,0;225,64;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;92,26;15,19;0,0;18,2;0,0;0,0;99,98
2030-08-24 08:00:00;0,0;0,0;0,0;0,0;0,0;259,02;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;116,3;15,19;0,0;29,73;0,0;0,0;97,8
2030-08-24 09:00:00;0,0;0,0;0,0;0,0;0,0;307,17;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;120,09;15,19;0,0;46,0;0,0;0,0;125,89
2030-08-24 10:00:00;0,0;0,0;0,0;0,0;0,0;327,65;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;249,45;15,19;0,0;48,86;0,0;0,0;14,15
2030-08-24 11:00:00;0,0;0,0;0,0;0,0;0,0;328,75;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;267,29;15,19;0,0;44,84;0,0;0,0;1,43
2030-08-24 12:00:00;0,0;0,0;0,0;0,0;0,0;310,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;250,71;15,19;0,0;36,42;0,0;0,0;7,88
2030-08-24 13:00:00;0,0;0,0;0,0;0,0;0,0;297,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;245,16;15,19;0,0;35,99;0,0;0,0;1,01
2030-08-24 14:00:00;0,0;0,0;0,0;0,0;0,0;301,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;248,24;15,19;0,0;36,94;0,0;0,0;1,49
2030-08-24 15:00:00;0,0;0,0;0,0;0,0;0,0;312,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;257,25;15,19;0,0;33,52;0,0;0,0;6,54
2030-08-24 16:00:00;0,0;0,0;0,0;0,0;0,0;306,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;244,85;15,19;0,0;23,59;0,0;0,0;22,37
2030-08-24 17:00:00;0,0;0,0;0,0;0,0;0,0;281,72;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;14,26;0,0;200,51;51,76
2030-08-24 18:00:00;0,0;0,0;0,0;0,0;0,0;266,97;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;3,05;0,0;203,12;45,61
2030-08-24 19:00:00;0,0;0,0;0,0;0,0;0,0;263,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,06;0,0;128,49;120,02
2030-08-24 20:00:00;0,0;0,0;0,0;0,0;0,0;243,78;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;74,64;153,95
2030-08-24 21:00:00;0,0;0,0;0,0;0,0;0,0;221,37;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;97,78;15,19;0,0;0,0;0,0;0,0;108,4
2030-08-24 22:00:00;0,0;0,0;0,0;0,0;0,0;205,76;0,0;0,0;0,0;0,0;0,0;0,0;33,14;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;223,71
2030-08-24 23:00:00;0,0;0,0;0,0;0,0;0,0;188,31;0,0;0,0;0,0;0,0;0,0;0,0;122,35;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;295,47
2030-08-25 00:00:00;0,0;0,0;0,0;0,0;0,0;166,4;0,0;0,0;0,0;0,0;0,0;0,0;7,44;0,0;0,0;0,0;0,0;15,19;0,0;0,0;0,0;0,0;158,65
2030-08-25 01:00:00;0,0;0,0;0,0;0,0;0,0;144,7;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;125,84;15,19;0,0;0,0;0,0;0,0;3,68
