;('Biogas_feedin_existing_m', 'Gas_m');('Biogas_feedin_new_m', 'Gas_m');('Gas_m', 'Gas_demand_total_m');('Gas_m', 'Gas_storage_m');('Gas_m', 'GuD_m');('Gas_m', 'Material_demand_Gas_m');('Gas_m', 'excess_b_gas_m');('Gas_storage_m', 'Gas_m');('Hydrogen_feedin_m', 'Gas_m');('Import_Gas_m', 'Gas_m');('Methanisation_m', 'Gas_m')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-10-03 12:00:00;388,17;0,0;241,83;145,98;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 13:00:00;388,17;0,0;221,63;166,18;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 14:00:00;388,17;0,0;233,72;154,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 15:00:00;388,17;0,0;248,74;139,07;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 16:00:00;388,17;0,0;257,08;130,73;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 17:00:00;388,17;0,0;279,34;108,47;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 18:00:00;388,17;0,0;287,94;99,87;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 19:00:00;388,17;0,0;299,07;88,74;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 20:00:00;388,17;0,0;299,52;88,29;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 21:00:00;388,17;0,0;318,26;69,55;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 22:00:00;388,17;0,0;314,83;72,98;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-03 23:00:00;388,17;0,0;373,73;14,09;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 00:00:00;388,17;0,0;359,99;27,82;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 01:00:00;388,17;0,0;365,17;22,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 02:00:00;388,17;0,0;378,32;9,49;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 03:00:00;388,17;0,0;387,24;0,58;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 04:00:00;388,17;0,0;420,21;0,0;0,0;0,36;0,0;32,39;0,0;0,0;0,0
2030-10-04 05:00:00;388,17;0,0;453,92;0,0;0,0;0,36;0,0;66,11;0,0;0,0;0,0
2030-10-04 06:00:00;388,17;0,0;512,66;0,0;0,0;0,36;0,0;124,85;0,0;0,0;0,0
2030-10-04 07:00:00;388,17;0,0;544,01;0,0;0,0;0,36;0,0;156,19;0,0;0,0;0,0
2030-10-04 08:00:00;388,17;0,0;552,59;0,0;0,0;0,36;0,0;164,78;0,0;0,0;0,0
2030-10-04 09:00:00;388,17;0,0;552,76;0,0;0,0;0,36;0,0;164,95;0,0;0,0;0,0
2030-10-04 10:00:00;388,17;0,0;542,23;0,0;0,0;0,36;0,0;154,41;0,0;0,0;0,0
2030-10-04 11:00:00;388,17;0,0;524,24;0,0;0,0;0,36;0,0;136,43;0,0;0,0;0,0
2030-10-04 12:00:00;388,17;0,0;509,44;0,0;0,0;0,36;0,0;121,63;0,0;0,0;0,0
2030-10-04 13:00:00;388,17;0,0;477,72;0,0;0,0;0,36;0,0;89,9;0,0;0,0;0,0
2030-10-04 14:00:00;388,17;0,0;463,87;0,0;0,0;0,36;0,0;76,06;0,0;0,0;0,0
2030-10-04 15:00:00;388,17;0,0;441,6;0,0;0,0;0,36;0,0;53,79;0,0;0,0;0,0
2030-10-04 16:00:00;388,17;0,0;422,17;0,0;0,0;0,36;0,0;34,35;0,0;0,0;0,0
2030-10-04 17:00:00;388,17;0,0;411,76;0,0;0,0;0,36;0,0;23,94;0,0;0,0;0,0
2030-10-04 18:00:00;388,17;0,0;393,59;0,0;0,0;0,36;0,0;5,77;0,0;0,0;0,0
2030-10-04 19:00:00;388,17;0,0;370,38;17,43;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 20:00:00;388,17;0,0;351,94;35,87;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-04 21:00:00;388,17;0,0;338,38;0,0;216,87;0,36;0,0;167,44;0,0;0,0;0,0
2030-10-04 22:00:00;388,17;0,0;325,73;0,0;216,87;0,36;0,0;154,79;0,0;0,0;0,0
2030-10-04 23:00:00;388,17;0,0;328,42;0,0;216,87;0,36;0,0;157,48;0,0;0,0;0,0
2030-10-05 00:00:00;388,17;0,0;306,03;0,0;216,87;0,36;0,0;135,09;0,0;0,0;0,0
2030-10-05 01:00:00;388,17;0,0;304,55;0,0;83,26;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 02:00:00;388,17;0,0;308,91;78,9;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 03:00:00;388,17;0,0;312,88;74,93;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 04:00:00;388,17;0,0;334,93;0,0;52,88;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 05:00:00;388,17;0,0;365,65;0,0;216,87;0,36;0,0;194,71;0,0;0,0;0,0
2030-10-05 06:00:00;388,17;0,0;410,76;0,0;216,87;0,36;0,0;239,82;0,0;0,0;0,0
2030-10-05 07:00:00;388,17;0,0;422,55;0,0;216,87;0,36;0,0;251,61;0,0;0,0;0,0
2030-10-05 08:00:00;388,17;0,0;426,09;0,0;216,87;0,36;0,0;255,15;0,0;0,0;0,0
2030-10-05 09:00:00;388,17;0,0;407,73;0,0;216,87;0,36;0,0;236,79;0,0;0,0;0,0
2030-10-05 10:00:00;388,17;0,0;385,14;0,0;216,87;0,36;0,0;214,19;0,0;0,0;0,0
2030-10-05 11:00:00;388,17;0,0;373,99;0,0;216,87;0,36;0,0;203,05;0,0;0,0;0,0
2030-10-05 12:00:00;388,17;0,0;362,49;0,0;216,87;0,36;0,0;191,55;0,0;0,0;0,0
2030-10-05 13:00:00;388,17;0,0;322,1;0,0;216,87;0,36;0,0;151,16;0,0;0,0;0,0
2030-10-05 14:00:00;388,17;0,0;291,14;0,0;216,87;0,36;0,0;120,2;0,0;0,0;0,0
2030-10-05 15:00:00;388,17;0,0;261,96;5,61;120,25;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 16:00:00;388,17;0,0;248,75;139,06;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 17:00:00;388,17;0,0;248,11;139,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 18:00:00;388,17;0,0;235,52;152,29;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-05 19:00:00;388,17;0,0;226,03;0,0;216,87;0,36;0,0;55,09;0,0;0,0;0,0
2030-10-05 20:00:00;388,17;0,0;219,04;0,0;216,87;0,36;0,0;48,09;0,0;0,0;0,0
2030-10-05 21:00:00;388,17;0,0;211,42;0,0;216,87;0,36;0,0;40,48;0,0;0,0;0,0
2030-10-05 22:00:00;388,17;0,0;202,35;0,0;216,87;0,36;0,0;31,41;0,0;0,0;0,0
2030-10-05 23:00:00;388,17;0,0;211,42;0,0;216,87;0,36;0,0;40,48;0,0;0,0;0,0
2030-10-06 00:00:00;388,17;0,0;204,76;0,0;216,87;0,36;0,0;33,81;0,0;0,0;0,0
2030-10-06 01:00:00;388,17;0,0;213,27;0,0;174,54;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 02:00:00;388,17;0,0;230,91;62,67;94,23;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 03:00:00;388,17;0,0;244,19;143,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 04:00:00;388,17;0,0;273,1;0,0;114,72;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 05:00:00;388,17;0,0;319,99;0,0;216,87;0,36;0,0;149,04;0,0;0,0;0,0
2030-10-06 06:00:00;388,17;0,0;366,74;0,0;216,87;0,36;0,0;195,79;0,0;0,0;0,0
2030-10-06 07:00:00;388,17;0,0;377,23;0,0;216,87;0,36;0,0;206,29;0,0;0,0;0,0
2030-10-06 08:00:00;388,17;0,0;367,9;0,0;216,87;0,36;0,0;196,96;0,0;0,0;0,0
2030-10-06 09:00:00;388,17;0,0;360,5;0,0;216,87;0,36;0,0;189,55;0,0;0,0;0,0
2030-10-06 10:00:00;388,17;0,0;349,18;0,0;190,77;0,36;0,0;152,14;0,0;0,0;0,0
2030-10-06 11:00:00;388,17;0,0;338,43;49,39;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 12:00:00;388,17;0,0;325,96;61,85;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 13:00:00;388,17;0,0;287,24;100,58;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 14:00:00;388,17;0,0;249,44;138,37;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 15:00:00;388,17;0,0;222,3;165,51;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 16:00:00;388,17;0,0;211,81;176,0;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 17:00:00;388,17;0,0;208,17;179,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 18:00:00;388,17;0,0;201,58;186,24;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 19:00:00;388,17;0,0;198,09;189,72;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 20:00:00;388,17;0,0;190,8;197,01;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 21:00:00;388,17;0,0;184,76;203,05;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 22:00:00;388,17;0,0;171,21;216,61;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-06 23:00:00;388,17;0,0;172,82;214,99;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 00:00:00;388,17;0,0;167,02;220,8;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 01:00:00;388,17;0,0;167,11;220,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 02:00:00;388,17;0,0;175,54;212,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 03:00:00;388,17;0,0;182,98;204,83;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 04:00:00;388,17;0,0;204,94;182,87;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 05:00:00;388,17;0,0;241,36;146,45;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 06:00:00;388,17;0,0;280,13;107,68;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 07:00:00;388,17;0,0;290,64;97,17;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 08:00:00;388,17;0,0;286,21;101,6;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 09:00:00;388,17;0,0;274,97;112,84;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 10:00:00;388,17;0,0;259,33;128,48;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 11:00:00;388,17;0,0;237,75;150,06;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 12:00:00;388,17;0,0;223,04;164,77;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 13:00:00;388,17;0,0;217,77;170,04;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 14:00:00;388,17;0,0;217,7;170,11;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 15:00:00;388,17;0,0;205,92;181,89;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 16:00:00;388,17;0,0;194,2;193,61;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 17:00:00;388,17;0,0;184,15;203,66;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 18:00:00;388,17;0,0;179,36;208,45;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 19:00:00;388,17;0,0;177,17;210,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 20:00:00;388,17;0,0;177,52;210,29;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 21:00:00;388,17;0,0;174,22;213,59;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 22:00:00;388,17;0,0;165,88;221,93;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-07 23:00:00;388,17;0,0;170,77;217,04;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 00:00:00;388,17;0,0;136,29;251,52;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 01:00:00;388,17;0,0;139,79;248,02;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 02:00:00;388,17;0,0;155,15;232,67;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 03:00:00;388,17;0,0;160,4;227,41;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 04:00:00;388,17;0,0;170,63;217,18;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 05:00:00;388,17;0,0;180,57;207,24;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 06:00:00;388,17;0,0;188,39;199,42;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 07:00:00;388,17;0,0;187,14;200,67;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 08:00:00;388,17;0,0;184,4;203,41;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 09:00:00;388,17;0,0;181,97;205,84;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 10:00:00;388,17;0,0;170,66;217,16;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 11:00:00;388,17;0,0;140,25;247,56;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 12:00:00;388,17;0,0;121,11;266,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 13:00:00;388,17;0,0;106,17;281,64;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 14:00:00;388,17;0,0;104,2;283,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 15:00:00;388,17;0,0;99,94;287,88;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 16:00:00;388,17;0,0;95,23;292,58;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 17:00:00;388,17;0,0;97,12;290,69;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 18:00:00;388,17;0,0;99,1;288,71;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 19:00:00;388,17;0,0;103,88;283,94;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 20:00:00;388,17;0,0;107,62;280,19;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 21:00:00;388,17;0,0;112,1;275,72;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 22:00:00;388,17;0,0;116,39;271,42;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-08 23:00:00;388,17;0,0;124,26;263,55;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 00:00:00;388,17;0,0;136,54;251,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 01:00:00;388,17;0,0;142,01;245,8;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 02:00:00;388,17;0,0;152,5;235,31;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 03:00:00;388,17;0,0;159,23;228,59;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 04:00:00;388,17;0,0;174,86;212,95;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 05:00:00;388,17;0,0;184,63;203,18;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 06:00:00;388,17;0,0;169,71;218,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 07:00:00;388,17;0,0;171,64;216,17;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 08:00:00;388,17;0,0;158,37;229,44;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 09:00:00;388,17;0,0;146,37;241,44;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 10:00:00;388,17;0,0;133,22;254,6;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 11:00:00;388,17;0,0;112,21;275,6;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 12:00:00;388,17;0,0;97,54;290,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 13:00:00;388,17;0,0;84,99;302,83;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 14:00:00;388,17;0,0;88,2;299,61;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 15:00:00;388,17;0,0;87,14;300,67;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 16:00:00;388,17;0,0;85,65;302,16;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 17:00:00;388,17;0,0;98,04;289,78;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 18:00:00;388,17;0,0;107,27;280,54;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 19:00:00;388,17;0,0;114,11;273,7;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 20:00:00;388,17;0,0;120,71;267,11;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 21:00:00;388,17;0,0;130,24;257,57;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 22:00:00;388,17;0,0;136,14;251,68;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-09 23:00:00;388,17;0,0;149,15;238,66;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 00:00:00;388,17;0,0;193,09;194,73;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 01:00:00;388,17;0,0;197,4;190,42;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 02:00:00;388,17;0,0;208,83;178,98;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 03:00:00;388,17;0,0;218,55;169,27;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 04:00:00;388,17;0,0;243,75;144,06;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 05:00:00;388,17;0,0;279,97;107,84;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 06:00:00;388,17;0,0;318,33;69,48;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 07:00:00;388,17;0,0;316,9;70,91;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 08:00:00;388,17;0,0;299,31;88,51;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 09:00:00;388,17;0,0;259,35;128,46;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 10:00:00;388,17;0,0;227,37;160,44;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 11:00:00;388,17;0,0;214,33;173,49;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 12:00:00;388,17;0,0;209,6;178,21;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 13:00:00;388,17;0,0;206,53;181,28;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 14:00:00;388,17;0,0;203,02;184,79;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 15:00:00;388,17;0,0;193,92;193,89;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 16:00:00;388,17;0,0;189,97;197,85;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 17:00:00;388,17;0,0;181,8;206,02;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 18:00:00;388,17;0,0;177,19;210,62;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 19:00:00;388,17;0,0;177,71;210,1;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 20:00:00;388,17;0,0;178,48;209,34;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 21:00:00;388,17;0,0;177,64;210,17;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 22:00:00;388,17;0,0;168,43;219,39;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-10 23:00:00;388,17;0,0;173,63;214,18;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 00:00:00;388,17;0,0;180,03;207,78;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 01:00:00;388,17;0,0;187,34;0,0;200,47;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 02:00:00;388,17;0,0;201,47;186,34;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 03:00:00;388,17;0,0;213,29;174,53;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 04:00:00;388,17;0,0;240,5;147,31;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 05:00:00;388,17;0,0;277,09;0,0;216,87;0,36;0,0;106,14;0,0;0,0;0,0
2030-10-11 06:00:00;388,17;0,0;314,71;0,0;216,87;0,36;0,0;143,77;0,0;0,0;0,0
2030-10-11 07:00:00;388,17;0,0;311,06;0,0;216,87;0,36;0,0;140,11;0,0;0,0;0,0
2030-10-11 08:00:00;388,17;0,0;291,56;0,0;216,87;0,36;0,0;120,62;0,0;0,0;0,0
2030-10-11 09:00:00;388,17;0,0;268,89;0,0;216,87;0,36;0,0;97,95;0,0;0,0;0,0
2030-10-11 10:00:00;388,17;0,0;231,14;0,0;216,87;0,36;0,0;60,2;0,0;0,0;0,0
2030-10-11 11:00:00;388,17;0,0;211,03;0,0;216,87;0,36;0,0;40,09;0,0;0,0;0,0
2030-10-11 12:00:00;388,17;0,0;205,96;181,85;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 13:00:00;388,17;0,0;203,13;184,68;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 14:00:00;388,17;0,0;199,94;187,87;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 15:00:00;388,17;0,0;188,62;199,19;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 16:00:00;388,17;0,0;183,56;204,25;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 17:00:00;388,17;0,0;170,93;216,88;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 18:00:00;388,17;0,0;159,64;228,17;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 19:00:00;388,17;0,0;151,05;19,9;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 20:00:00;388,17;0,0;143,62;27,32;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 21:00:00;388,17;0,0;134,48;253,33;0,0;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 22:00:00;388,17;0,0;119,78;91,01;177,03;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-11 23:00:00;388,17;0,0;118,63;52,32;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 00:00:00;388,17;0,0;117,9;53,04;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 01:00:00;388,17;0,0;121,32;49,62;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 02:00:00;388,17;0,0;135,88;35,06;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 03:00:00;388,17;0,0;160,85;10,09;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 04:00:00;388,17;0,0;201,7;0,0;186,11;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 05:00:00;388,17;0,0;250,17;0,0;216,87;0,36;0,0;79,22;0,0;0,0;0,0
2030-10-12 06:00:00;388,17;0,0;297,13;0,0;216,87;0,36;0,0;126,19;0,0;0,0;0,0
2030-10-12 07:00:00;388,17;0,0;302,3;0,0;124,56;0,36;0,0;39,05;0,0;0,0;0,0
2030-10-12 08:00:00;388,17;0,0;286,15;0,0;216,87;0,36;0,0;115,2;0,0;0,0;0,0
2030-10-12 09:00:00;388,17;0,0;266,6;0,0;216,87;0,36;0,0;95,66;0,0;0,0;0,0
2030-10-12 10:00:00;388,17;0,0;236,05;0,0;216,87;0,36;0,0;65,11;0,0;0,0;0,0
2030-10-12 11:00:00;388,17;0,0;220,63;0,0;216,87;0,36;0,0;49,69;0,0;0,0;0,0
2030-10-12 12:00:00;388,17;0,0;210,71;0,0;216,87;0,36;0,0;39,76;0,0;0,0;0,0
2030-10-12 13:00:00;388,17;0,0;204,53;0,0;216,87;0,36;0,0;33,58;0,0;0,0;0,0
2030-10-12 14:00:00;388,17;0,0;201,16;0,0;216,87;0,36;0,0;30,21;0,0;0,0;0,0
2030-10-12 15:00:00;388,17;0,0;189,8;0,0;216,87;0,36;0,0;18,86;0,0;0,0;0,0
2030-10-12 16:00:00;388,17;0,0;184,73;0,0;216,87;0,36;0,0;13,78;0,0;0,0;0,0
2030-10-12 17:00:00;388,17;0,0;172,06;0,0;216,87;0,36;0,0;1,12;0,0;0,0;0,0
2030-10-12 18:00:00;388,17;0,0;161,46;9,48;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 19:00:00;388,17;0,0;157,27;13,67;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 20:00:00;388,17;0,0;156,08;14,86;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 21:00:00;388,17;0,0;162,78;8,16;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 22:00:00;388,17;0,0;169,47;1,47;216,87;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-12 23:00:00;388,17;0,0;189,83;0,0;216,87;0,36;0,0;18,89;0,0;0,0;0,0
2030-10-13 00:00:00;388,17;0,0;211,03;0,0;216,87;0,36;0,0;40,08;0,0;0,0;0,0
2030-10-13 01:00:00;388,17;0,0;227,39;0,0;160,42;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-13 02:00:00;388,17;0,0;250,61;0,0;137,2;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-13 03:00:00;388,17;0,0;269,13;0,0;118,68;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-13 04:00:00;388,17;0,0;303,59;0,0;84,22;0,36;0,0;0,0;0,0;0,0;0,0
2030-10-13 05:00:00;388,17;0,0;347,79;0,0;216,87;0,36;0,0;176,84;0,0;0,0;0,0
2030-10-13 06:00:00;388,17;0,0;392,42;0,0;216,87;0,36;0,0;221,48;0,0;0,0;0,0
2030-10-13 07:00:00;388,17;0,0;389,03;0,0;216,87;0,36;0,0;218,08;0,0;0,0;0,0
2030-10-13 08:00:00;388,17;0,0;359,89;0,0;216,87;0,36;0,0;188,94;0,0;0,0;0,0
2030-10-13 09:00:00;388,17;0,0;325,93;0,0;216,87;0,36;0,0;154,99;0,0;0,0;0,0
2030-10-13 10:00:00;388,17;0,0;286,26;0,0;216,87;0,36;0,0;115,32;0,0;0,0;0,0
2030-10-13 11:00:00;388,17;0,0;246,86;0,0;216,87;0,36;0,0;75,91;0,0;0,0;0,0
2030-10-13 12:00:00;388,17;0,0;223,69;0,0;216,87;0,36;0,0;52,75;0,0;0,0;0,0
