;('Electricity_HS', 'HS<->East');('Electricity_HS', 'HS<->Middle');('Electricity_HS', 'HS<->North');('Electricity_HS', 'HS<->Swest');('Electricity_HS', 'HöS<->HS');('HS<->East', 'Electricity_HS');('HS<->Middle', 'Electricity_HS');('HS<->North', 'Electricity_HS');('HS<->Swest', 'Electricity_HS');('HöS<->HS', 'Electricity_HS')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-03-29 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 13:00:00;0,0;0,0;95,46;0,0;0,0;95,46;0,0;0,0;0,0;0,0
2030-03-29 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-29 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 03:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-03-30 04:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-03-30 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-30 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 02:00:00;0,0;0,0;103,07;0,0;0,0;103,07;0,0;0,0;0,0;0,0
2030-03-31 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 04:00:00;0,0;9,02;0,0;0,0;0,0;9,02;0,0;0,0;0,0;0,0
2030-03-31 05:00:00;0,0;97,72;212,98;0,0;0,0;310,7;0,0;0,0;0,0;0,0
2030-03-31 06:00:00;0,0;0,0;125,54;0,0;0,0;125,54;0,0;0,0;0,0;0,0
2030-03-31 07:00:00;0,0;155,87;88,98;0,0;0,0;244,85;0,0;0,0;0,0;0,0
2030-03-31 08:00:00;0,0;167,2;0,0;0,0;0,0;50,14;0,0;0,0;117,07;0,0
2030-03-31 09:00:00;0,0;154,07;0,0;0,0;0,0;28,12;0,0;0,0;125,95;0,0
2030-03-31 10:00:00;0,0;189,58;0,0;0,0;0,0;0,0;0,0;0,0;0,0;189,58
2030-03-31 11:00:00;0,0;259,05;0,0;0,0;0,0;0,0;0,0;0,0;0,0;259,05
2030-03-31 12:00:00;0,0;207,69;0,0;0,0;0,0;0,0;0,0;0,0;0,0;207,69
2030-03-31 13:00:00;0,0;2,08;0,0;0,0;0,0;0,0;0,0;2,08;0,0;0,0
2030-03-31 14:00:00;0,0;133,45;0,0;0,0;0,0;0,0;0,0;0,0;0,0;133,45
2030-03-31 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-03-31 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 01:00:00;0,0;97,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;97,59
2030-04-01 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 03:00:00;0,0;79,23;0,0;0,0;0,0;10,4;0,0;0,0;0,0;68,83
2030-04-01 04:00:00;0,0;219,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;219,36
2030-04-01 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 08:00:00;72,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;72,09;0,0
2030-04-01 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 10:00:00;0,0;216,13;0,0;0,0;0,0;0,0;0,0;0,0;127,83;88,29
2030-04-01 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 12:00:00;0,0;0,0;0,0;121,81;0,0;0,0;0,0;121,81;0,0;0,0
2030-04-01 13:00:00;0,0;0,0;0,0;95,37;0,0;0,0;0,0;95,37;0,0;0,0
2030-04-01 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 19:00:00;0,0;0,0;47,03;0,0;0,0;0,0;0,0;0,0;47,03;0,0
2030-04-01 20:00:00;0,0;0,0;6,69;0,0;0,0;0,0;0,0;0,0;6,69;0,0
2030-04-01 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-01 23:00:00;0,0;122,06;10,82;0,0;0,0;0,0;0,0;0,0;132,89;0,0
2030-04-02 00:00:00;0,0;6,05;25,42;0,0;0,0;0,0;0,0;0,0;31,47;0,0
2030-04-02 01:00:00;0,0;41,42;144,2;0,0;0,0;27,52;0,0;0,0;158,09;0,0
2030-04-02 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 04:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 08:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-04-02 09:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;300,0;0,0;0,0
2030-04-02 10:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-02 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-03 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-03 01:00:00;0,0;0,0;53,23;0,0;0,0;0,0;0,0;0,0;53,23;0,0
2030-04-03 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-03 03:00:00;0,0;168,93;131,78;0,0;0,0;0,0;0,0;0,0;300,71;0,0
2030-04-03 04:00:00;0,0;0,0;71,27;0,0;0,0;0,0;0,0;0,0;71,27;0,0
2030-04-03 05:00:00;0,0;0,0;76,36;0,0;0,0;0,0;0,0;0,0;76,36;0,0
2030-04-03 06:00:00;0,0;117,4;133,43;0,0;0,0;0,0;0,0;0,0;250,83;0,0
2030-04-03 07:00:00;51,0;120,71;119,69;0,0;0,0;0,0;0,0;0,0;107,28;184,13
2030-04-03 08:00:00;310,51;220,79;277,78;0,0;0,0;0,0;0,0;0,0;164,46;644,62
2030-04-03 09:00:00;317,08;146,35;247,95;0,0;0,0;0,0;0,0;0,0;95,87;615,51
2030-04-03 10:00:00;432,28;340,44;254,0;0,0;0,0;0,0;0,0;0,0;0,0;1026,72
2030-04-03 11:00:00;459,73;334,67;263,08;0,0;0,0;0,0;0,0;0,0;0,0;1057,49
2030-04-03 12:00:00;415,63;156,62;297,39;104,93;0,0;0,0;0,0;0,0;0,0;974,57
2030-04-03 13:00:00;588,4;346,89;293,2;151,39;0,0;0,0;0,0;0,0;0,0;1379,88
2030-04-03 14:00:00;548,54;354,57;276,96;28,77;0,0;0,0;0,0;0,0;0,0;1208,84
2030-04-03 15:00:00;374,77;127,68;221,93;0,0;0,0;0,0;0,0;0,0;0,0;724,37
2030-04-03 16:00:00;460,03;189,58;267,77;170,63;0,0;0,0;0,0;0,0;0,0;1088,01
2030-04-03 17:00:00;208,01;245,23;93,03;298,76;0,0;0,0;0,0;0,0;0,0;845,03
2030-04-03 18:00:00;183,57;193,59;122,41;188,77;0,0;0,0;0,0;0,0;0,0;688,34
2030-04-03 19:00:00;185,96;188,66;158,97;276,33;0,0;0,0;0,0;0,0;0,0;809,92
2030-04-03 20:00:00;224,62;225,4;180,44;300,0;0,0;0,0;0,0;0,0;0,0;930,46
2030-04-03 21:00:00;184,54;188,79;160,21;293,05;0,0;0,0;0,0;0,0;0,0;826,59
2030-04-03 22:00:00;310,1;346,69;144,32;300,0;0,0;0,0;0,0;0,0;0,0;1101,1
2030-04-03 23:00:00;293,61;333,35;136,76;300,0;0,0;0,0;0,0;0,0;0,0;1063,72
2030-04-04 00:00:00;260,97;281,63;120,03;300,0;0,0;0,0;0,0;0,0;0,0;962,63
2030-04-04 01:00:00;416,86;469,05;117,87;300,0;0,0;0,0;0,0;0,0;0,0;1303,78
2030-04-04 02:00:00;423,61;473,91;121,44;300,0;0,0;0,0;0,0;0,0;0,0;1318,96
2030-04-04 03:00:00;427,43;477,03;123,26;300,0;0,0;0,0;0,0;0,0;0,0;1327,71
2030-04-04 04:00:00;454,34;500,88;138,03;300,0;0,0;0,0;0,0;0,0;0,0;1393,26
2030-04-04 05:00:00;344,38;353,13;164,07;300,0;0,0;0,0;0,0;0,0;0,0;1161,59
2030-04-04 06:00:00;431,52;425,13;207,67;300,0;0,0;0,0;0,0;0,0;0,0;1364,31
2030-04-04 07:00:00;542,67;501,11;263,84;277,84;0,0;0,0;0,0;0,0;0,0;1585,47
2030-04-04 08:00:00;451,2;353,57;284,91;0,0;0,0;0,0;0,0;0,0;0,0;1089,68
2030-04-04 09:00:00;584,88;472,95;273,73;161,95;0,0;0,0;0,0;0,0;0,0;1493,52
2030-04-04 10:00:00;571,2;458,28;264,19;0,0;0,0;0,0;0,0;0,0;0,0;1293,68
2030-04-04 11:00:00;571,24;437,54;263,66;141,87;0,0;0,0;0,0;0,0;0,0;1414,29
2030-04-04 12:00:00;550,38;378,24;246,52;0,0;0,0;0,0;0,0;0,0;0,0;1175,13
2030-04-04 13:00:00;678,38;545,66;230,89;300,0;0,0;0,0;0,0;0,0;0,0;1754,93
2030-04-04 14:00:00;517,88;376,53;230,74;57,97;0,0;0,0;0,0;0,0;0,0;1183,12
2030-04-04 15:00:00;533,61;433,43;235,99;0,0;0,0;0,0;0,0;0,0;0,0;1203,04
2030-04-04 16:00:00;154,99;29,79;0,0;0,0;0,0;0,0;0,0;0,0;0,0;184,78
2030-04-04 17:00:00;70,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;70,19
2030-04-04 18:00:00;47,67;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;47,67
2030-04-04 19:00:00;55,93;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,93
2030-04-04 20:00:00;211,25;185,24;0,0;0,0;0,0;0,0;0,0;0,0;0,0;396,5
2030-04-04 21:00:00;354,18;294,15;138,64;0,0;0,0;0,0;0,0;0,0;0,0;786,98
2030-04-04 22:00:00;307,2;302,79;129,26;255,67;0,0;0,0;0,0;0,0;0,0;994,92
2030-04-04 23:00:00;188,14;197,76;70,49;208,43;0,0;0,0;0,0;0,0;0,0;664,82
2030-04-05 00:00:00;0,0;0,0;0,0;300,0;0,0;0,0;0,0;0,0;0,0;300,0
2030-04-05 01:00:00;408,55;405,72;0,0;300,0;0,0;0,0;0,0;0,0;0,0;1114,27
2030-04-05 02:00:00;123,04;103,45;0,0;300,0;0,0;0,0;0,0;0,0;0,0;526,49
2030-04-05 03:00:00;202,09;224,52;0,0;300,0;0,0;0,0;0,0;0,0;0,0;726,61
2030-04-05 04:00:00;211,77;210,36;62,66;300,0;0,0;0,0;0,0;0,0;0,0;784,78
2030-04-05 05:00:00;152,16;195,17;101,07;300,0;0,0;0,0;0,0;0,0;0,0;748,39
2030-04-05 06:00:00;0,0;0,0;8,76;19,03;0,0;0,0;0,0;0,0;0,0;27,79
2030-04-05 07:00:00;36,5;144,65;91,98;5,95;0,0;0,0;0,0;0,0;0,0;279,07
2030-04-05 08:00:00;459,83;453,54;231,17;0,0;0,0;0,0;0,0;0,0;0,0;1144,55
2030-04-05 09:00:00;577,64;504,5;275,99;0,0;0,0;0,0;0,0;0,0;0,0;1358,13
2030-04-05 10:00:00;570,32;467,6;268,13;0,0;0,0;0,0;0,0;0,0;0,0;1306,05
2030-04-05 11:00:00;547,11;444,89;233,06;0,0;0,0;0,0;0,0;0,0;0,0;1225,05
2030-04-05 12:00:00;555,93;438,58;252,27;0,0;0,0;0,0;0,0;0,0;0,0;1246,79
2030-04-05 13:00:00;530,72;403,48;240,56;0,0;0,0;0,0;0,0;0,0;0,0;1174,76
2030-04-05 14:00:00;531,25;415,98;237,72;0,0;0,0;0,0;0,0;0,0;0,0;1184,95
2030-04-05 15:00:00;538,05;449,78;227,99;0,0;0,0;0,0;0,0;0,0;0,0;1215,82
2030-04-05 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-05 17:00:00;5,59;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,59
2030-04-05 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-05 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-05 20:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-05 21:00:00;27,68;89,36;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,04
2030-04-05 22:00:00;111,82;189,6;59,75;97,43;0,0;0,0;0,0;0,0;0,0;458,61
2030-04-05 23:00:00;189,38;280,76;108,76;140,08;0,0;0,0;0,0;0,0;0,0;718,98
2030-04-06 00:00:00;156,98;281,64;92,82;300,0;0,0;0,0;0,0;0,0;0,0;831,44
2030-04-06 01:00:00;654,27;752,13;393,51;300,0;0,0;0,0;0,0;0,0;0,0;2099,9
2030-04-06 02:00:00;675,74;752,26;388,42;300,0;0,0;0,0;0,0;0,0;0,0;2116,42
2030-04-06 03:00:00;643,82;741,94;371,16;300,0;0,0;0,0;0,0;0,0;0,0;2056,92
2030-04-06 04:00:00;705,01;789,07;215,46;300,0;0,0;0,0;0,0;0,0;0,0;2009,54
2030-04-06 05:00:00;267,74;344,52;148,2;300,0;0,0;0,0;0,0;0,0;0,0;1060,47
2030-04-06 06:00:00;332,69;385,74;181,25;280,15;0,0;0,0;0,0;0,0;0,0;1179,84
2030-04-06 07:00:00;415,0;420,93;213,8;255,96;0,0;0,0;0,0;0,0;0,0;1305,68
2030-04-06 08:00:00;498,34;398,56;251,51;300,0;0,0;0,0;0,0;0,0;0,0;1448,41
2030-04-06 09:00:00;569,24;490,37;272,08;212,92;0,0;0,0;0,0;0,0;0,0;1544,6
2030-04-06 10:00:00;598,35;529,22;289,2;132,7;0,0;0,0;0,0;0,0;0,0;1549,47
2030-04-06 11:00:00;429,09;344,52;0,0;0,0;0,0;0,0;0,0;0,0;0,0;773,61
2030-04-06 12:00:00;382,87;273,92;209,82;0,0;0,0;0,0;0,0;0,0;0,0;866,62
2030-04-06 13:00:00;591,17;477,76;105,01;300,0;0,0;0,0;0,0;0,0;0,0;1473,94
2030-04-06 14:00:00;868,91;737,35;118,8;300,0;0,0;0,0;0,0;0,0;0,0;2025,06
2030-04-06 15:00:00;503,74;442,44;174,3;92,46;0,0;0,0;0,0;0,0;0,0;1212,94
2030-04-06 16:00:00;135,33;121,53;0,0;0,0;0,0;0,0;0,0;0,0;0,0;256,86
2030-04-06 17:00:00;33,61;19,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;52,7
2030-04-06 18:00:00;17,06;8,8;0,0;0,0;0,0;0,0;0,0;0,0;0,0;25,85
2030-04-06 19:00:00;8,6;4,38;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,97
2030-04-06 20:00:00;392,5;448,77;0,0;0,0;0,0;0,0;0,0;0,0;0,0;841,27
2030-04-06 21:00:00;157,67;268,41;69,67;0,0;0,0;0,0;0,0;0,0;0,0;495,75
2030-04-06 22:00:00;68,03;249,22;56,7;146,11;0,0;0,0;0,0;0,0;0,0;520,06
2030-04-06 23:00:00;0,0;61,09;0,0;32,22;0,0;0,0;0,0;0,0;0,0;93,31
2030-04-07 00:00:00;0,0;0,0;0,0;218,4;0,0;0,0;0,0;0,0;0,0;218,4
2030-04-07 01:00:00;0,0;29,87;0,0;243,53;0,0;0,0;0,0;0,0;0,0;273,4
2030-04-07 02:00:00;149,85;218,9;58,47;300,0;0,0;0,0;0,0;0,0;0,0;727,22
2030-04-07 03:00:00;176,74;335,98;69,49;300,0;0,0;0,0;0,0;0,0;0,0;882,21
2030-04-07 04:00:00;231,91;275,88;108,74;300,0;0,0;0,0;0,0;0,0;0,0;916,53
2030-04-07 05:00:00;77,08;297,98;117,37;300,0;0,0;0,0;0,0;0,0;0,0;792,43
2030-04-07 06:00:00;0,0;0,0;0,0;21,93;0,0;0,0;0,0;0,0;0,0;21,93
2030-04-07 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 10:00:00;0,0;97,74;0,0;0,0;0,0;0,0;0,0;0,0;97,74;0,0
2030-04-07 11:00:00;102,89;108,09;66,19;0,0;0,0;0,0;0,0;0,0;277,17;0,0
2030-04-07 12:00:00;0,0;213,16;0,0;0,0;0,0;0,0;0,0;0,0;213,16;0,0
2030-04-07 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 17:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 20:00:00;22,09;0,0;0,0;0,0;0,0;0,0;0,0;22,09;0,0;0,0
2030-04-07 21:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 22:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-07 23:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 00:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 01:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 02:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 03:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 04:00:00;0,0;36,0;2,64;0,0;0,0;0,0;0,0;0,0;38,63;0,0
2030-04-08 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 06:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 07:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 08:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 09:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 10:00:00;0,0;0,0;35,49;0,0;0,0;0,0;0,0;0,0;35,49;0,0
2030-04-08 11:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 12:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 13:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 14:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 15:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 16:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 17:00:00;0,0;0,0;99,38;0,0;0,0;0,0;0,0;0,0;99,38;0,0
2030-04-08 18:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 19:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
2030-04-08 20:00:00;0,0;117,49;0,0;0,0;0,0;0,0;0,0;0,0;117,49;0,0
2030-04-08 21:00:00;104,19;0,0;0,0;0,0;0,0;0,0;0,0;0,0;104,19;0,0
