;('Biogas_feedin_existing_e', 'Gas_e');('Biogas_feedin_new_e', 'Gas_e');('Gas_e', 'Gas_demand_total_e');('Gas_e', 'Gas_storage_e');('Gas_e', 'GuD_e');('Gas_e', 'Material_demand_Gas_e');('Gas_e', 'excess_b_gas_e');('Gas_storage_e', 'Gas_e');('Hydrogen_feedin_e', 'Gas_e');('Import_Gas_e', 'Gas_e');('Methanisation_e', 'Gas_e')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-08-01 19:00:00;419,76;0,0;152,69;46,8;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-01 20:00:00;419,76;0,0;129,33;290,05;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-01 21:00:00;419,76;0,0;115,15;304,23;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-01 22:00:00;419,76;0,0;101,91;317,47;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-01 23:00:00;419,76;0,0;94,02;325,37;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 00:00:00;419,76;0,0;90,57;328,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 01:00:00;419,76;0,0;89,33;330,06;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 02:00:00;419,76;0,0;88,17;331,22;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 03:00:00;419,76;0,0;97,1;322,29;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 04:00:00;419,76;0,0;129,37;290,01;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 05:00:00;419,76;0,0;165,89;253,49;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 06:00:00;419,76;0,0;192,83;226,56;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 07:00:00;419,76;0,0;206,16;213,22;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 08:00:00;419,76;0,0;206,38;213,01;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 09:00:00;419,76;0,0;206,75;212,64;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 10:00:00;419,76;0,0;207,66;211,73;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 11:00:00;419,76;0,0;206,8;212,59;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 12:00:00;419,76;0,0;205,98;213,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 13:00:00;419,76;0,0;205,13;214,25;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 14:00:00;419,76;0,0;205,08;214,3;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 15:00:00;419,76;0,0;201,71;217,67;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 16:00:00;419,76;0,0;193,02;226,37;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 17:00:00;419,76;0,0;181,41;237,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 18:00:00;419,76;0,0;168,3;251,09;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 19:00:00;419,76;0,0;152,62;266,77;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 20:00:00;419,76;0,0;129,25;290,14;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 21:00:00;419,76;0,0;115,1;304,28;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 22:00:00;419,76;0,0;101,87;317,52;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-02 23:00:00;419,76;0,0;93,98;325,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 00:00:00;419,76;0,0;90,59;328,8;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 01:00:00;419,76;0,0;89,35;330,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 02:00:00;419,76;0,0;88,2;331,19;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 03:00:00;419,76;0,0;97,13;322,26;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 04:00:00;419,76;0,0;129,41;289,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 05:00:00;419,76;0,0;166,05;253,34;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 06:00:00;419,76;0,0;192,96;226,43;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 07:00:00;419,76;0,0;206,25;213,13;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 08:00:00;419,76;0,0;206,42;212,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 09:00:00;419,76;0,0;206,79;150,78;61,82;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 10:00:00;419,76;0,0;207,7;0,0;219,89;0,37;0,0;8,21;0,0;0,0;0,0
2030-08-03 11:00:00;419,76;0,0;206,84;0,0;219,89;0,37;0,0;7,35;0,0;0,0;0,0
2030-08-03 12:00:00;419,76;0,0;206,01;0,0;219,89;0,37;0,0;6,51;0,0;0,0;0,0
2030-08-03 13:00:00;419,76;0,0;205,15;0,0;219,89;0,37;0,0;5,66;0,0;0,0;0,0
2030-08-03 14:00:00;419,76;0,0;205,1;0,0;219,89;0,37;0,0;5,6;0,0;0,0;0,0
2030-08-03 15:00:00;419,76;0,0;201,73;0,0;219,89;0,37;0,0;2,24;0,0;0,0;0,0
2030-08-03 16:00:00;419,76;0,0;193,03;6,46;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 17:00:00;419,76;0,0;181,43;18,07;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 18:00:00;419,76;0,0;168,31;31,18;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 19:00:00;419,76;0,0;152,65;116,03;150,7;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 20:00:00;419,76;0,0;129,29;70,2;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 21:00:00;419,76;0,0;115,13;304,26;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 22:00:00;419,76;0,0;101,89;317,5;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-03 23:00:00;419,76;0,0;94,0;325,39;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 00:00:00;419,76;0,0;90,76;328,63;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 01:00:00;419,76;0,0;89,53;329,86;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 02:00:00;419,76;0,0;88,29;331,1;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 03:00:00;419,76;0,0;97,22;322,17;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 04:00:00;419,76;0,0;129,58;289,81;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 05:00:00;419,76;0,0;166,09;253,3;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 06:00:00;419,76;0,0;193,23;226,16;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 07:00:00;419,76;0,0;206,86;212,53;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 08:00:00;419,76;0,0;206,68;212,71;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 09:00:00;419,76;0,0;207,02;212,37;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 10:00:00;419,76;0,0;208,25;211,14;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 11:00:00;419,76;0,0;207,09;212,3;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 12:00:00;419,76;0,0;206,26;213,13;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 13:00:00;419,76;0,0;205,34;214,05;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 14:00:00;419,76;0,0;205,33;214,06;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 15:00:00;419,76;0,0;201,99;217,4;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 16:00:00;419,76;0,0;193,2;6,29;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 17:00:00;419,76;0,0;181,55;17,95;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 18:00:00;419,76;0,0;168,51;30,99;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 19:00:00;419,76;0,0;152,91;46,59;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 20:00:00;419,76;0,0;129,61;69,89;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 21:00:00;419,76;0,0;115,24;304,15;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 22:00:00;419,76;0,0;102,07;317,32;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-04 23:00:00;419,76;0,0;94,27;325,11;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 00:00:00;419,76;0,0;90,8;328,59;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 01:00:00;419,76;0,0;89,58;329,81;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 02:00:00;419,76;0,0;88,35;331,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 03:00:00;419,76;0,0;97,28;322,1;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 04:00:00;419,76;0,0;129,66;289,72;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 05:00:00;419,76;0,0;166,4;252,99;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 06:00:00;419,76;0,0;193,5;225,89;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 07:00:00;419,76;0,0;207,05;212,33;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 08:00:00;419,76;0,0;206,77;212,62;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 09:00:00;419,76;0,0;207,1;212,28;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 10:00:00;419,76;0,0;208,36;211,03;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 11:00:00;419,76;0,0;207,18;212,2;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 12:00:00;419,76;0,0;206,33;213,05;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 13:00:00;419,76;0,0;205,38;214,01;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 14:00:00;419,76;0,0;205,37;214,01;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 15:00:00;419,76;0,0;202,04;217,35;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 16:00:00;419,76;0,0;193,23;6,26;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 17:00:00;419,76;0,0;181,58;17,92;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 18:00:00;419,76;0,0;168,54;30,95;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 19:00:00;419,76;0,0;153,0;46,5;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 20:00:00;419,76;0,0;129,7;69,8;219,89;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 21:00:00;419,76;0,0;115,29;304,09;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 22:00:00;419,76;0,0;102,12;317,27;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-05 23:00:00;419,76;0,0;94,32;325,07;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 00:00:00;419,76;0,0;47,73;371,66;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 01:00:00;419,76;0,0;46,08;373,3;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 02:00:00;419,76;0,0;43,6;375,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 03:00:00;419,76;0,0;49,2;370,19;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 04:00:00;419,76;0,0;55,98;363,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 05:00:00;419,76;0,0;65,61;353,77;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 06:00:00;419,76;0,0;72,53;346,86;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 07:00:00;419,76;0,0;71,21;348,17;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 08:00:00;419,76;0,0;70,57;348,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 09:00:00;419,76;0,0;68,79;350,6;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 10:00:00;419,76;0,0;71,07;348,31;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 11:00:00;419,76;0,0;66,44;352,95;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 12:00:00;419,76;0,0;57,28;362,11;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 13:00:00;419,76;0,0;48,59;370,8;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 14:00:00;419,76;0,0;44,48;374,91;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 15:00:00;419,76;0,0;36,67;382,71;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 16:00:00;419,76;0,0;29,39;390,0;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 17:00:00;419,76;0,0;26,32;393,07;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 18:00:00;419,76;0,0;22,96;396,43;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 19:00:00;419,76;0,0;21,54;397,85;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 20:00:00;419,76;0,0;19,14;400,25;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 21:00:00;419,76;0,0;17,79;401,6;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 22:00:00;419,76;0,0;17,43;401,96;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-06 23:00:00;419,76;0,0;16,53;402,85;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 00:00:00;419,76;0,0;25,06;394,32;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 01:00:00;419,76;0,0;25,79;393,6;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 02:00:00;419,76;0,0;28,13;391,26;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 03:00:00;419,76;0,0;29,21;390,17;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 04:00:00;419,76;0,0;32,44;386,95;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 05:00:00;419,76;0,0;34,05;385,33;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 06:00:00;419,76;0,0;32,55;386,84;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 07:00:00;419,76;0,0;32,83;386,56;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 08:00:00;419,76;0,0;29,46;389,93;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 09:00:00;419,76;0,0;28,07;391,32;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 10:00:00;419,76;0,0;28,29;391,1;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 11:00:00;419,76;0,0;28,11;391,28;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 12:00:00;419,76;0,0;28,11;391,28;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 13:00:00;419,76;0,0;24,09;395,3;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 14:00:00;419,76;0,0;23,18;396,21;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 15:00:00;419,76;0,0;23,14;396,25;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 16:00:00;419,76;0,0;24,14;395,25;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 17:00:00;419,76;0,0;29,94;389,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 18:00:00;419,76;0,0;31,24;388,14;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 19:00:00;419,76;0,0;31,02;388,37;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 20:00:00;419,76;0,0;33,42;385,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 21:00:00;419,76;0,0;36,49;382,9;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 22:00:00;419,76;0,0;36,1;383,29;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-07 23:00:00;419,76;0,0;39,35;380,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 00:00:00;419,76;0,0;91,17;328,22;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 01:00:00;419,76;0,0;90,06;329,32;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 02:00:00;419,76;0,0;88,96;330,43;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 03:00:00;419,76;0,0;97,93;321,46;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 04:00:00;419,76;0,0;130,51;288,88;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 05:00:00;419,76;0,0;169,46;249,92;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 06:00:00;419,76;0,0;196,16;223,22;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 07:00:00;419,76;0,0;209,01;210,38;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 08:00:00;419,76;0,0;207,6;211,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 09:00:00;419,76;0,0;207,93;211,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 10:00:00;419,76;0,0;209,45;209,94;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 11:00:00;419,76;0,0;208,14;211,24;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 12:00:00;419,76;0,0;207,04;212,35;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 13:00:00;419,76;0,0;205,81;213,57;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 14:00:00;419,76;0,0;205,8;213,58;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 15:00:00;419,76;0,0;202,52;216,87;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 16:00:00;419,76;0,0;193,5;225,89;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 17:00:00;419,76;0,0;181,87;237,52;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 18:00:00;419,76;0,0;168,9;250,49;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 19:00:00;419,76;0,0;153,86;265,52;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 20:00:00;419,76;0,0;130,6;288,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 21:00:00;419,76;0,0;115,82;303,57;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 22:00:00;419,76;0,0;102,63;316,76;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-08 23:00:00;419,76;0,0;94,81;324,58;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 00:00:00;419,76;0,0;91,27;328,11;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 01:00:00;419,76;0,0;90,2;329,18;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 02:00:00;419,76;0,0;89,14;330,25;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 03:00:00;419,76;0,0;98,11;321,27;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 04:00:00;419,76;0,0;130,75;288,63;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 05:00:00;419,76;0,0;170,35;249,03;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 06:00:00;419,76;0,0;196,94;222,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 07:00:00;419,76;0,0;209,58;209,81;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 08:00:00;419,76;0,0;207,84;211,54;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 09:00:00;419,76;0,0;208,18;211,21;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 10:00:00;419,76;0,0;209,77;209,62;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 11:00:00;419,76;0,0;208,42;210,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 12:00:00;419,76;0,0;207,25;212,14;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 13:00:00;419,76;0,0;205,94;213,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 14:00:00;419,76;0,0;205,93;213,46;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 15:00:00;419,76;0,0;202,66;216,73;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 16:00:00;419,76;0,0;193,58;225,81;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 17:00:00;419,76;0,0;181,96;237,43;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 18:00:00;419,76;0,0;169,0;250,38;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 19:00:00;419,76;0,0;154,11;265,27;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 20:00:00;419,76;0,0;130,86;288,52;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 21:00:00;419,76;0,0;115,97;303,42;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 22:00:00;419,76;0,0;102,78;316,61;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-09 23:00:00;419,76;0,0;94,95;324,43;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 00:00:00;419,76;0,0;93,32;326,07;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 01:00:00;419,76;0,0;92,01;327,37;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 02:00:00;419,76;0,0;90,45;328,93;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 03:00:00;419,76;0,0;100,27;319,12;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 04:00:00;419,76;0,0;133,43;285,96;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 05:00:00;419,76;0,0;168,03;251,36;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 06:00:00;419,76;0,0;198,89;220,5;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 07:00:00;419,76;0,0;215,49;203,9;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 08:00:00;419,76;0,0;213,78;205,61;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 09:00:00;419,76;0,0;211,98;207,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 10:00:00;419,76;0,0;211,86;207,53;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 11:00:00;419,76;0,0;209,3;210,08;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 12:00:00;419,76;0,0;209,5;209,89;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 13:00:00;419,76;0,0;208,61;210,78;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 14:00:00;419,76;0,0;207,67;211,72;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 15:00:00;419,76;0,0;204,39;214,99;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 16:00:00;419,76;0,0;195,34;224,04;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 17:00:00;419,76;0,0;183,92;235,46;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 18:00:00;419,76;0,0;172,19;247,2;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 19:00:00;419,76;0,0;156,6;262,79;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 20:00:00;419,76;0,0;133,29;286,1;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 21:00:00;419,76;0,0;118,42;300,97;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 22:00:00;419,76;0,0;104,17;315,21;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-10 23:00:00;419,76;0,0;96,69;322,7;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 00:00:00;419,76;0,0;93,38;326,01;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 01:00:00;419,76;0,0;92,08;327,31;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 02:00:00;419,76;0,0;90,52;328,86;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 03:00:00;419,76;0,0;100,35;319,03;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 04:00:00;419,76;0,0;134,57;284,82;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 05:00:00;419,76;0,0;170,64;248,75;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 06:00:00;419,76;0,0;201,79;217,6;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 07:00:00;419,76;0,0;217,26;202,12;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 08:00:00;419,76;0,0;213,94;205,45;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 09:00:00;419,76;0,0;212,1;207,29;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 10:00:00;419,76;0,0;211,97;207,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 11:00:00;419,76;0,0;209,39;210,0;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 12:00:00;419,76;0,0;209,59;209,8;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 13:00:00;419,76;0,0;208,68;210,71;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 14:00:00;419,76;0,0;207,73;211,66;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 15:00:00;419,76;0,0;204,46;214,93;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 16:00:00;419,76;0,0;195,39;224,0;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 17:00:00;419,76;0,0;183,98;235,41;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 18:00:00;419,76;0,0;172,26;247,12;0,0;0,37;0,0;0,0;0,0;0,0;0,0
2030-08-11 19:00:00;419,76;0,0;156,7;262,69;0,0;0,37;0,0;0,0;0,0;0,0;0,0
