;('Import_Oil_n', 'Oil_fuel_n');('Import_Synthetic_fuel_n', 'Oil_fuel_n');('Oil_fuel_n', 'Material_demand_Oil_n');('Oil_fuel_n', 'Mobility_demand_total_n');('Oil_fuel_n', 'Oil_demand_total_n');('Oil_fuel_n', 'excess_b_oil_fuel_n');('PtL_n', 'Oil_fuel_n')
;flow;flow;flow;flow;flow;flow;flow
2030-11-06 23:00:00;303,55;0,0;15,8;265,84;21,91;0,0;0,0
2030-11-07 00:00:00;303,98;0,0;15,8;265,84;22,34;0,0;0,0
2030-11-07 01:00:00;304,38;0,0;15,8;265,84;22,74;0,0;0,0
2030-11-07 02:00:00;304,76;0,0;15,8;265,84;23,12;0,0;0,0
2030-11-07 03:00:00;305,12;0,0;15,8;265,84;23,47;0,0;0,0
2030-11-07 04:00:00;305,29;0,0;15,8;265,84;23,64;0,0;0,0
2030-11-07 05:00:00;305,59;0,0;15,8;265,84;23,95;0,0;0,0
2030-11-07 06:00:00;305,73;0,0;15,8;265,84;24,08;0,0;0,0
2030-11-07 07:00:00;306,01;0,0;15,8;265,84;24,37;0,0;0,0
2030-11-07 08:00:00;305,8;0,0;15,8;265,84;24,15;0,0;0,0
2030-11-07 09:00:00;306,22;0,0;15,8;265,84;24,58;0,0;0,0
2030-11-07 10:00:00;305,42;0,0;15,8;265,84;23,78;0,0;0,0
2030-11-07 11:00:00;303,1;0,0;15,8;265,84;21,46;0,0;0,0
2030-11-07 12:00:00;301,59;0,0;15,8;265,84;19,94;0,0;0,0
2030-11-07 13:00:00;301,75;0,0;15,8;265,84;20,1;0,0;0,0
2030-11-07 14:00:00;303,08;0,0;15,8;265,84;21,44;0,0;0,0
2030-11-07 15:00:00;303,39;0,0;15,8;265,84;21,75;0,0;0,0
2030-11-07 16:00:00;301,98;0,0;15,8;265,84;20,33;0,0;0,0
2030-11-07 17:00:00;302,18;0,0;15,8;265,84;20,54;0,0;0,0
2030-11-07 18:00:00;303,14;0,0;15,8;265,84;21,5;0,0;0,0
2030-11-07 19:00:00;303,04;0,0;15,8;265,84;21,4;0,0;0,0
2030-11-07 20:00:00;303,25;0,0;15,8;265,84;21,61;0,0;0,0
2030-11-07 21:00:00;303,82;0,0;15,8;265,84;22,17;0,0;0,0
2030-11-07 22:00:00;304,26;0,0;15,8;265,84;22,62;0,0;0,0
2030-11-07 23:00:00;304,9;0,0;15,8;265,84;23,25;0,0;0,0
2030-11-08 00:00:00;305,4;0,0;15,8;265,84;23,75;0,0;0,0
2030-11-08 01:00:00;306,08;0,0;15,8;265,84;24,44;0,0;0,0
2030-11-08 02:00:00;306,96;0,0;15,8;265,84;25,32;0,0;0,0
2030-11-08 03:00:00;307,37;0,0;15,8;265,84;25,73;0,0;0,0
2030-11-08 04:00:00;307,93;0,0;15,8;265,84;26,29;0,0;0,0
2030-11-08 05:00:00;308,32;0,0;15,8;265,84;26,67;0,0;0,0
2030-11-08 06:00:00;308,68;0,0;15,8;265,84;27,04;0,0;0,0
2030-11-08 07:00:00;309,21;0,0;15,8;265,84;27,57;0,0;0,0
2030-11-08 08:00:00;309,07;0,0;15,8;265,84;27,43;0,0;0,0
2030-11-08 09:00:00;309,38;0,0;15,8;265,84;27,74;0,0;0,0
2030-11-08 10:00:00;308,44;0,0;15,8;265,84;26,8;0,0;0,0
2030-11-08 11:00:00;306,47;0,0;15,8;265,84;24,83;0,0;0,0
2030-11-08 12:00:00;304,66;0,0;15,8;265,84;23,01;0,0;0,0
2030-11-08 13:00:00;304,81;0,0;15,8;265,84;23,17;0,0;0,0
2030-11-08 14:00:00;306,14;0,0;15,8;265,84;24,5;0,0;0,0
2030-11-08 15:00:00;306,62;0,0;15,8;265,84;24,98;0,0;0,0
2030-11-08 16:00:00;305,39;0,0;15,8;265,84;23,75;0,0;0,0
2030-11-08 17:00:00;305,29;0,0;15,8;265,84;23,64;0,0;0,0
2030-11-08 18:00:00;305,73;0,0;15,8;265,84;24,08;0,0;0,0
2030-11-08 19:00:00;306,07;0,0;15,8;265,84;24,43;0,0;0,0
2030-11-08 20:00:00;306,62;0,0;15,8;265,84;24,98;0,0;0,0
2030-11-08 21:00:00;307,06;0,0;15,8;265,84;25,42;0,0;0,0
2030-11-08 22:00:00;307,52;0,0;15,8;265,84;25,87;0,0;0,0
2030-11-08 23:00:00;308,16;0,0;15,8;265,84;26,52;0,0;0,0
2030-11-09 00:00:00;308,5;0,0;15,8;265,84;26,86;0,0;0,0
2030-11-09 01:00:00;309,0;0,0;15,8;265,84;27,36;0,0;0,0
2030-11-09 02:00:00;309,51;0,0;15,8;265,84;27,87;0,0;0,0
2030-11-09 03:00:00;309,86;0,0;15,8;265,84;28,22;0,0;0,0
2030-11-09 04:00:00;310,19;0,0;15,8;265,84;28,55;0,0;0,0
2030-11-09 05:00:00;310,34;0,0;15,8;265,84;28,7;0,0;0,0
2030-11-09 06:00:00;310,64;0,0;15,8;265,84;28,99;0,0;0,0
2030-11-09 07:00:00;310,58;0,0;15,8;265,84;28,94;0,0;0,0
2030-11-09 08:00:00;309,98;0,0;15,8;265,84;28,33;0,0;0,0
2030-11-09 09:00:00;309,44;0,0;15,8;265,84;27,8;0,0;0,0
2030-11-09 10:00:00;308,68;0,0;15,8;265,84;27,04;0,0;0,0
2030-11-09 11:00:00;308,03;0,0;15,8;265,84;26,38;0,0;0,0
2030-11-09 12:00:00;307,68;0,0;15,8;265,84;26,03;0,0;0,0
2030-11-09 13:00:00;307,34;0,0;15,8;265,84;25,7;0,0;0,0
2030-11-09 14:00:00;307,36;0,0;15,8;265,84;25,72;0,0;0,0
2030-11-09 15:00:00;307,6;0,0;15,8;265,84;25,96;0,0;0,0
2030-11-09 16:00:00;307,9;0,0;15,8;265,84;26,26;0,0;0,0
2030-11-09 17:00:00;308,59;0,0;15,8;265,84;26,95;0,0;0,0
2030-11-09 18:00:00;308,85;0,0;15,8;265,84;27,2;0,0;0,0
2030-11-09 19:00:00;309,62;0,0;15,8;265,84;27,98;0,0;0,0
2030-11-09 20:00:00;310,63;0,0;15,8;265,84;28,99;0,0;0,0
2030-11-09 21:00:00;310,35;0,0;15,8;265,84;28,7;0,0;0,0
2030-11-09 22:00:00;310,98;0,0;15,8;265,84;29,34;0,0;0,0
2030-11-09 23:00:00;311,48;0,0;15,8;265,84;29,84;0,0;0,0
2030-11-10 00:00:00;312,16;0,0;15,8;265,84;30,52;0,0;0,0
2030-11-10 01:00:00;312,53;0,0;15,8;265,84;30,89;0,0;0,0
2030-11-10 02:00:00;313,22;0,0;15,8;265,84;31,58;0,0;0,0
2030-11-10 03:00:00;313,6;0,0;15,8;265,84;31,96;0,0;0,0
2030-11-10 04:00:00;313,96;0,0;15,8;265,84;32,32;0,0;0,0
2030-11-10 05:00:00;314,3;0,0;15,8;265,84;32,66;0,0;0,0
2030-11-10 06:00:00;314,63;0,0;15,8;265,84;32,99;0,0;0,0
2030-11-10 07:00:00;314,78;0,0;15,8;265,84;33,14;0,0;0,0
2030-11-10 08:00:00;313,53;0,0;15,8;265,84;31,89;0,0;0,0
2030-11-10 09:00:00;311,93;0,0;15,8;265,84;30,28;0,0;0,0
2030-11-10 10:00:00;310,32;0,0;15,8;265,84;28,68;0,0;0,0
2030-11-10 11:00:00;309,11;0,0;15,8;265,84;27,47;0,0;0,0
2030-11-10 12:00:00;308,04;0,0;15,8;265,84;26,4;0,0;0,0
2030-11-10 13:00:00;307,31;0,0;15,8;265,84;25,66;0,0;0,0
2030-11-10 14:00:00;306,78;0,0;15,8;265,84;25,13;0,0;0,0
2030-11-10 15:00:00;307,15;0,0;15,8;265,84;25,51;0,0;0,0
2030-11-10 16:00:00;308,01;0,0;15,8;265,84;26,37;0,0;0,0
2030-11-10 17:00:00;308,34;0,0;15,8;265,84;26,69;0,0;0,0
2030-11-10 18:00:00;308,71;0,0;15,8;265,84;27,06;0,0;0,0
2030-11-10 19:00:00;309,28;0,0;15,8;265,84;27,64;0,0;0,0
2030-11-10 20:00:00;309,74;0,0;15,8;265,84;28,1;0,0;0,0
2030-11-10 21:00:00;310,21;0,0;15,8;265,84;28,57;0,0;0,0
2030-11-10 22:00:00;310,87;0,0;15,8;265,84;29,23;0,0;0,0
2030-11-10 23:00:00;311,39;0,0;15,8;265,84;29,75;0,0;0,0
2030-11-11 00:00:00;311,92;0,0;15,8;265,84;30,28;0,0;0,0
2030-11-11 01:00:00;312,46;0,0;15,8;265,84;30,81;0,0;0,0
2030-11-11 02:00:00;312,82;0,0;15,8;265,84;31,18;0,0;0,0
2030-11-11 03:00:00;313,34;0,0;15,8;265,84;31,7;0,0;0,0
2030-11-11 04:00:00;313,52;0,0;15,8;265,84;31,88;0,0;0,0
2030-11-11 05:00:00;313,84;0,0;15,8;265,84;32,2;0,0;0,0
2030-11-11 06:00:00;314,15;0,0;15,8;265,84;32,51;0,0;0,0
2030-11-11 07:00:00;314,64;0,0;15,8;265,84;33,0;0,0;0,0
2030-11-11 08:00:00;314,3;0,0;15,8;265,84;32,65;0,0;0,0
2030-11-11 09:00:00;314,56;0,0;15,8;265,84;32,92;0,0;0,0
2030-11-11 10:00:00;313,07;0,0;15,8;265,84;31,43;0,0;0,0
2030-11-11 11:00:00;310,49;0,0;15,8;265,84;28,85;0,0;0,0
2030-11-11 12:00:00;308,71;0,0;15,8;265,84;27,07;0,0;0,0
2030-11-11 13:00:00;308,61;0,0;15,8;265,84;26,97;0,0;0,0
2030-11-11 14:00:00;310,02;0,0;15,8;265,84;28,37;0,0;0,0
2030-11-11 15:00:00;310,61;0,0;15,8;265,84;28,97;0,0;0,0
2030-11-11 16:00:00;309,36;0,0;15,8;265,84;27,72;0,0;0,0
2030-11-11 17:00:00;309,41;0,0;15,8;265,84;27,77;0,0;0,0
2030-11-11 18:00:00;309,17;0,0;15,8;265,84;27,53;0,0;0,0
2030-11-11 19:00:00;309,43;0,0;15,8;265,84;27,79;0,0;0,0
2030-11-11 20:00:00;309,58;0,0;15,8;265,84;27,94;0,0;0,0
2030-11-11 21:00:00;309,76;0,0;15,8;265,84;28,11;0,0;0,0
2030-11-11 22:00:00;309,95;0,0;15,8;265,84;28,31;0,0;0,0
2030-11-11 23:00:00;310,16;0,0;15,8;265,84;28,52;0,0;0,0
2030-11-12 00:00:00;310,9;0,0;15,8;265,84;29,25;0,0;0,0
2030-11-12 01:00:00;310,85;0,0;15,8;265,84;29,2;0,0;0,0
2030-11-12 02:00:00;310,93;0,0;15,8;265,84;29,28;0,0;0,0
2030-11-12 03:00:00;310,99;0,0;15,8;265,84;29,35;0,0;0,0
2030-11-12 04:00:00;311,04;0,0;15,8;265,84;29,4;0,0;0,0
2030-11-12 05:00:00;311,08;0,0;15,8;265,84;29,44;0,0;0,0
2030-11-12 06:00:00;311,11;0,0;15,8;265,84;29,47;0,0;0,0
2030-11-12 07:00:00;311,32;0,0;15,8;265,84;29,68;0,0;0,0
2030-11-12 08:00:00;310,87;0,0;15,8;265,84;29,23;0,0;0,0
2030-11-12 09:00:00;311,05;0,0;15,8;265,84;29,41;0,0;0,0
2030-11-12 10:00:00;310,0;0,0;15,8;265,84;28,36;0,0;0,0
2030-11-12 11:00:00;307,43;0,0;15,8;265,84;25,79;0,0;0,0
2030-11-12 12:00:00;305,66;0,0;15,8;265,84;24,01;0,0;0,0
2030-11-12 13:00:00;305,38;0,0;15,8;265,84;23,74;0,0;0,0
2030-11-12 14:00:00;306,43;0,0;15,8;265,84;24,79;0,0;0,0
2030-11-12 15:00:00;306,8;0,0;15,8;265,84;25,16;0,0;0,0
2030-11-12 16:00:00;305,49;0,0;15,8;265,84;23,84;0,0;0,0
2030-11-12 17:00:00;305,48;0,0;15,8;265,84;23,84;0,0;0,0
2030-11-12 18:00:00;305,71;0,0;15,8;265,84;24,07;0,0;0,0
2030-11-12 19:00:00;306,17;0,0;15,8;265,84;24,53;0,0;0,0
2030-11-12 20:00:00;306,71;0,0;15,8;265,84;25,06;0,0;0,0
2030-11-12 21:00:00;307,3;0,0;15,8;265,84;25,65;0,0;0,0
2030-11-12 22:00:00;307,76;0,0;15,8;265,84;26,12;0,0;0,0
2030-11-12 23:00:00;308,42;0,0;15,8;265,84;26,77;0,0;0,0
2030-11-13 00:00:00;309,1;0,0;15,8;265,84;27,46;0,0;0,0
2030-11-13 01:00:00;309,99;0,0;15,8;265,84;28,35;0,0;0,0
2030-11-13 02:00:00;310,75;0,0;15,8;265,84;29,1;0,0;0,0
2030-11-13 03:00:00;311,35;0,0;15,8;265,84;29,7;0,0;0,0
2030-11-13 04:00:00;311,94;0,0;15,8;265,84;30,29;0,0;0,0
2030-11-13 05:00:00;312,35;0,0;15,8;265,84;30,71;0,0;0,0
2030-11-13 06:00:00;312,73;0,0;15,8;265,84;31,09;0,0;0,0
2030-11-13 07:00:00;313,28;0,0;15,8;265,84;31,64;0,0;0,0
2030-11-13 08:00:00;313,33;0,0;15,8;265,84;31,68;0,0;0,0
2030-11-13 09:00:00;313,84;0,0;15,8;265,84;32,2;0,0;0,0
2030-11-13 10:00:00;312,44;0,0;15,8;265,84;30,8;0,0;0,0
2030-11-13 11:00:00;309,24;0,0;15,8;265,84;27,6;0,0;0,0
2030-11-13 12:00:00;307,61;0,0;15,8;265,84;25,97;0,0;0,0
2030-11-13 13:00:00;307,67;0,0;15,8;265,84;26,03;0,0;0,0
2030-11-13 14:00:00;309,27;0,0;15,8;265,84;27,63;0,0;0,0
2030-11-13 15:00:00;309,91;0,0;15,8;265,84;28,26;0,0;0,0
2030-11-13 16:00:00;308,69;0,0;15,8;265,84;27,04;0,0;0,0
2030-11-13 17:00:00;308,58;0,0;15,8;265,84;26,94;0,0;0,0
2030-11-13 18:00:00;308,86;0,0;15,8;265,84;27,21;0,0;0,0
2030-11-13 19:00:00;309,18;0,0;15,8;265,84;27,54;0,0;0,0
2030-11-13 20:00:00;309,55;0,0;15,8;265,84;27,91;0,0;0,0
2030-11-13 21:00:00;309,96;0,0;15,8;265,84;28,31;0,0;0,0
2030-11-13 22:00:00;310,39;0,0;15,8;265,84;28,75;0,0;0,0
2030-11-13 23:00:00;310,84;0,0;15,8;265,84;29,2;0,0;0,0
2030-11-14 00:00:00;311,15;0,0;15,8;265,84;29,5;0,0;0,0
2030-11-14 01:00:00;311,62;0,0;15,8;265,84;29,97;0,0;0,0
2030-11-14 02:00:00;311,93;0,0;15,8;265,84;30,29;0,0;0,0
2030-11-14 03:00:00;312,24;0,0;15,8;265,84;30,59;0,0;0,0
2030-11-14 04:00:00;312,37;0,0;15,8;265,84;30,73;0,0;0,0
2030-11-14 05:00:00;312,64;0,0;15,8;265,84;31,0;0,0;0,0
2030-11-14 06:00:00;312,75;0,0;15,8;265,84;31,11;0,0;0,0
2030-11-14 07:00:00;313,02;0,0;15,8;265,84;31,37;0,0;0,0
2030-11-14 08:00:00;312,95;0,0;15,8;265,84;31,31;0,0;0,0
2030-11-14 09:00:00;313,55;0,0;15,8;265,84;31,91;0,0;0,0
2030-11-14 10:00:00;312,27;0,0;15,8;265,84;30,63;0,0;0,0
2030-11-14 11:00:00;309,22;0,0;15,8;265,84;27,58;0,0;0,0
2030-11-14 12:00:00;307,08;0,0;15,8;265,84;25,44;0,0;0,0
2030-11-14 13:00:00;306,58;0,0;15,8;265,84;24,93;0,0;0,0
2030-11-14 14:00:00;307,73;0,0;15,8;265,84;26,08;0,0;0,0
2030-11-14 15:00:00;308,06;0,0;15,8;265,84;26,42;0,0;0,0
2030-11-14 16:00:00;306,89;0,0;15,8;265,84;25,24;0,0;0,0
2030-11-14 17:00:00;306,53;0,0;15,8;265,84;24,89;0,0;0,0
2030-11-14 18:00:00;306,55;0,0;15,8;265,84;24,91;0,0;0,0
2030-11-14 19:00:00;306,62;0,0;15,8;265,84;24,97;0,0;0,0
2030-11-14 20:00:00;306,72;0,0;15,8;265,84;25,08;0,0;0,0
2030-11-14 21:00:00;306,86;0,0;15,8;265,84;25,22;0,0;0,0
2030-11-14 22:00:00;307,03;0,0;15,8;265,84;25,38;0,0;0,0
2030-11-14 23:00:00;307,21;0,0;15,8;265,84;25,57;0,0;0,0
2030-11-15 00:00:00;307,42;0,0;15,8;265,84;25,77;0,0;0,0
2030-11-15 01:00:00;307,64;0,0;15,8;265,84;25,99;0,0;0,0
2030-11-15 02:00:00;307,86;0,0;15,8;265,84;26,22;0,0;0,0
2030-11-15 03:00:00;307,93;0,0;15,8;265,84;26,29;0,0;0,0
2030-11-15 04:00:00;308,84;0,0;15,8;265,84;27,2;0,0;0,0
2030-11-15 05:00:00;308,47;0,0;15,8;265,84;26,83;0,0;0,0
2030-11-15 06:00:00;308,53;0,0;15,8;265,84;26,89;0,0;0,0
2030-11-15 07:00:00;308,76;0,0;15,8;265,84;27,11;0,0;0,0
2030-11-15 08:00:00;308,66;0,0;15,8;265,84;27,02;0,0;0,0
2030-11-15 09:00:00;308,89;0,0;15,8;265,84;27,25;0,0;0,0
2030-11-15 10:00:00;307,89;0,0;15,8;265,84;26,25;0,0;0,0
2030-11-15 11:00:00;305,69;0,0;15,8;265,84;24,05;0,0;0,0
2030-11-15 12:00:00;303,99;0,0;15,8;265,84;22,34;0,0;0,0
2030-11-15 13:00:00;304,11;0,0;15,8;265,84;22,47;0,0;0,0
2030-11-15 14:00:00;305,24;0,0;15,8;265,84;23,6;0,0;0,0
2030-11-15 15:00:00;305,68;0,0;15,8;265,84;24,04;0,0;0,0
2030-11-15 16:00:00;304,25;0,0;15,8;265,84;22,61;0,0;0,0
2030-11-15 17:00:00;304,1;0,0;15,8;265,84;22,46;0,0;0,0
2030-11-15 18:00:00;304,33;0,0;15,8;265,84;22,69;0,0;0,0
2030-11-15 19:00:00;304,45;0,0;15,8;265,84;22,81;0,0;0,0
2030-11-15 20:00:00;304,77;0,0;15,8;265,84;23,13;0,0;0,0
2030-11-15 21:00:00;305,48;0,0;15,8;265,84;23,84;0,0;0,0
2030-11-15 22:00:00;305,58;0,0;15,8;265,84;23,94;0,0;0,0
2030-11-15 23:00:00;305,83;0,0;15,8;265,84;24,19;0,0;0,0
2030-11-16 00:00:00;306,26;0,0;15,8;265,84;24,62;0,0;0,0
2030-11-16 01:00:00;306,71;0,0;15,8;265,84;25,07;0,0;0,0
2030-11-16 02:00:00;307,18;0,0;15,8;265,84;25,54;0,0;0,0
2030-11-16 03:00:00;307,5;0,0;15,8;265,84;25,86;0,0;0,0
2030-11-16 04:00:00;307,81;0,0;15,8;265,84;26,16;0,0;0,0
2030-11-16 05:00:00;307,94;0,0;15,8;265,84;26,3;0,0;0,0
2030-11-16 06:00:00;308,04;0,0;15,8;265,84;26,4;0,0;0,0
2030-11-16 07:00:00;308,13;0,0;15,8;265,84;26,49;0,0;0,0
2030-11-16 08:00:00;306,83;0,0;15,8;265,84;25,19;0,0;0,0
2030-11-16 09:00:00;305,02;0,0;15,8;265,84;23,37;0,0;0,0
2030-11-16 10:00:00;303,36;0,0;15,8;265,84;21,72;0,0;0,0
2030-11-16 11:00:00;302,11;0,0;15,8;265,84;20,46;0,0;0,0
2030-11-16 12:00:00;300,83;0,0;15,8;265,84;19,19;0,0;0,0
2030-11-16 13:00:00;299,87;0,0;15,8;265,84;18,23;0,0;0,0
2030-11-16 14:00:00;299,28;0,0;15,8;265,84;17,64;0,0;0,0
2030-11-16 15:00:00;299,44;0,0;15,8;265,84;17,8;0,0;0,0
2030-11-16 16:00:00;300,24;0,0;15,8;265,84;18,59;0,0;0,0
2030-11-16 17:00:00;301,03;0,0;15,8;265,84;19,39;0,0;0,0
2030-11-16 18:00:00;301,77;0,0;15,8;265,84;20,12;0,0;0,0
2030-11-16 19:00:00;302,74;0,0;15,8;265,84;21,1;0,0;0,0
2030-11-16 20:00:00;303,63;0,0;15,8;265,84;21,98;0,0;0,0
2030-11-16 21:00:00;304,56;0,0;15,8;265,84;22,91;0,0;0,0
2030-11-16 22:00:00;305,69;0,0;15,8;265,84;24,05;0,0;0,0
2030-11-16 23:00:00;306,7;0,0;15,8;265,84;25,06;0,0;0,0
2030-11-17 00:00:00;308,07;0,0;15,8;265,84;26,43;0,0;0,0
2030-11-17 01:00:00;309,67;0,0;15,8;265,84;28,02;0,0;0,0
2030-11-17 02:00:00;310,82;0,0;15,8;265,84;29,17;0,0;0,0
2030-11-17 03:00:00;311,79;0,0;15,8;265,84;30,14;0,0;0,0
2030-11-17 04:00:00;312,73;0,0;15,8;265,84;31,09;0,0;0,0
2030-11-17 05:00:00;313,48;0,0;15,8;265,84;31,84;0,0;0,0
2030-11-17 06:00:00;314,19;0,0;15,8;265,84;32,55;0,0;0,0
2030-11-17 07:00:00;314,53;0,0;15,8;265,84;32,89;0,0;0,0
2030-11-17 08:00:00;314,12;0,0;15,8;265,84;32,48;0,0;0,0
2030-11-17 09:00:00;313,58;0,0;15,8;265,84;31,93;0,0;0,0
2030-11-17 10:00:00;312,58;0,0;15,8;265,84;30,94;0,0;0,0
2030-11-17 11:00:00;311,8;0,0;15,8;265,84;30,16;0,0;0,0
2030-11-17 12:00:00;311,13;0,0;15,8;265,84;29,49;0,0;0,0
2030-11-17 13:00:00;310,77;0,0;15,8;265,84;29,13;0,0;0,0
2030-11-17 14:00:00;310,77;0,0;15,8;265,84;29,12;0,0;0,0
2030-11-17 15:00:00;311,16;0,0;15,8;265,84;29,52;0,0;0,0
2030-11-17 16:00:00;311,64;0,0;15,8;265,84;29,99;0,0;0,0
2030-11-17 17:00:00;312,52;0,0;15,8;265,84;30,88;0,0;0,0
2030-11-17 18:00:00;313,34;0,0;15,8;265,84;31,69;0,0;0,0
2030-11-17 19:00:00;314,38;0,0;15,8;265,84;32,73;0,0;0,0
2030-11-17 20:00:00;315,31;0,0;15,8;265,84;33,67;0,0;0,0
2030-11-17 21:00:00;316,45;0,0;15,8;265,84;34,81;0,0;0,0
2030-11-17 22:00:00;317,46;0,0;15,8;265,84;35,82;0,0;0,0
2030-11-17 23:00:00;318,67;0,0;15,8;265,84;37,02;0,0;0,0
2030-11-18 00:00:00;319,9;0,0;15,8;265,84;38,26;0,0;0,0
2030-11-18 01:00:00;321,34;0,0;15,8;265,84;39,7;0,0;0,0
2030-11-18 02:00:00;322,82;0,0;15,8;265,84;41,18;0,0;0,0
2030-11-18 03:00:00;323,82;0,0;15,8;265,84;42,18;0,0;0,0
2030-11-18 04:00:00;324,79;0,0;15,8;265,84;43,15;0,0;0,0
2030-11-18 05:00:00;325,56;0,0;15,8;265,84;43,92;0,0;0,0
2030-11-18 06:00:00;326,29;0,0;15,8;265,84;44,65;0,0;0,0
2030-11-18 07:00:00;326,99;0,0;15,8;265,84;45,35;0,0;0,0
2030-11-18 08:00:00;324,52;0,0;15,8;265,84;42,88;0,0;0,0
2030-11-18 09:00:00;321,35;0,0;15,8;265,84;39,71;0,0;0,0
2030-11-18 10:00:00;316,9;0,0;15,8;265,84;35,26;0,0;0,0
2030-11-18 11:00:00;311,37;0,0;15,8;265,84;29,73;0,0;0,0
2030-11-18 12:00:00;307,3;0,0;15,8;265,84;25,65;0,0;0,0
2030-11-18 13:00:00;305,76;0,0;15,8;265,84;24,11;0,0;0,0
2030-11-18 14:00:00;306,28;0,0;15,8;265,84;24,64;0,0;0,0
2030-11-18 15:00:00;307,8;0,0;15,8;265,84;26,16;0,0;0,0
2030-11-18 16:00:00;308,6;0,0;15,8;265,84;26,96;0,0;0,0
2030-11-18 17:00:00;309,24;0,0;15,8;265,84;27,6;0,0;0,0
2030-11-18 18:00:00;310,27;0,0;15,8;265,84;28,63;0,0;0,0
2030-11-18 19:00:00;311,37;0,0;15,8;265,84;29,73;0,0;0,0
2030-11-18 20:00:00;312,69;0,0;15,8;265,84;31,05;0,0;0,0
2030-11-18 21:00:00;313,91;0,0;15,8;265,84;32,26;0,0;0,0
2030-11-18 22:00:00;315,16;0,0;15,8;265,84;33,51;0,0;0,0
2030-11-18 23:00:00;316,43;0,0;15,8;265,84;34,79;0,0;0,0
2030-11-19 00:00:00;317,73;0,0;15,8;265,84;36,08;0,0;0,0
2030-11-19 01:00:00;319,04;0,0;15,8;265,84;37,4;0,0;0,0
2030-11-19 02:00:00;320,36;0,0;15,8;265,84;38,72;0,0;0,0
2030-11-19 03:00:00;321,36;0,0;15,8;265,84;39,72;0,0;0,0
2030-11-19 04:00:00;322,32;0,0;15,8;265,84;40,68;0,0;0,0
2030-11-19 05:00:00;323,09;0,0;15,8;265,84;41,45;0,0;0,0
2030-11-19 06:00:00;323,81;0,0;15,8;265,84;42,17;0,0;0,0
2030-11-19 07:00:00;324,52;0,0;15,8;265,84;42,87;0,0;0,0
2030-11-19 08:00:00;325,2;0,0;15,8;265,84;43,56;0,0;0,0
2030-11-19 09:00:00;326,22;0,0;15,8;265,84;44,58;0,0;0,0
2030-11-19 10:00:00;326,02;0,0;15,8;265,84;44,37;0,0;0,0
2030-11-19 11:00:00;324,28;0,0;15,8;265,84;42,63;0,0;0,0
2030-11-19 12:00:00;323,34;0,0;15,8;265,84;41,7;0,0;0,0
2030-11-19 13:00:00;323,9;0,0;15,8;265,84;42,26;0,0;0,0
2030-11-19 14:00:00;325,44;0,0;15,8;265,84;43,8;0,0;0,0
2030-11-19 15:00:00;326,09;0,0;15,8;265,84;44,45;0,0;0,0
2030-11-19 16:00:00;325,0;0,0;15,8;265,84;43,36;0,0;0,0
2030-11-19 17:00:00;324,32;0,0;15,8;265,84;42,68;0,0;0,0
2030-11-19 18:00:00;324,6;0,0;15,8;265,84;42,96;0,0;0,0
2030-11-19 19:00:00;324,93;0,0;15,8;265,84;43,29;0,0;0,0
2030-11-19 20:00:00;325,3;0,0;15,8;265,84;43,66;0,0;0,0
2030-11-19 21:00:00;325,71;0,0;15,8;265,84;44,06;0,0;0,0
2030-11-19 22:00:00;326,31;0,0;15,8;265,84;44,67;0,0;0,0
2030-11-19 23:00:00;326,79;0,0;15,8;265,84;45,15;0,0;0,0
2030-11-20 00:00:00;326,94;0,0;15,8;265,84;45,3;0,0;0,0
2030-11-20 01:00:00;326,89;0,0;15,8;265,84;45,25;0,0;0,0
2030-11-20 02:00:00;326,97;0,0;15,8;265,84;45,33;0,0;0,0
2030-11-20 03:00:00;326,86;0,0;15,8;265,84;45,22;0,0;0,0
2030-11-20 04:00:00;326,89;0,0;15,8;265,84;45,25;0,0;0,0
2030-11-20 05:00:00;326,91;0,0;15,8;265,84;45,27;0,0;0,0
2030-11-20 06:00:00;326,76;0,0;15,8;265,84;45,12;0,0;0,0
2030-11-20 07:00:00;327,11;0,0;15,8;265,84;45,47;0,0;0,0
2030-11-20 08:00:00;326,14;0,0;15,8;265,84;44,5;0,0;0,0
2030-11-20 09:00:00;323,18;0,0;15,8;265,84;41,54;0,0;0,0
2030-11-20 10:00:00;319,68;0,0;15,8;265,84;38,04;0,0;0,0
2030-11-20 11:00:00;315,68;0,0;15,8;265,84;34,04;0,0;0,0
2030-11-20 12:00:00;311,16;0,0;15,8;265,84;29,52;0,0;0,0
2030-11-20 13:00:00;310,35;0,0;15,8;265,84;28,71;0,0;0,0
2030-11-20 14:00:00;311,4;0,0;15,8;265,84;29,76;0,0;0,0
2030-11-20 15:00:00;313,25;0,0;15,8;265,84;31,6;0,0;0,0
2030-11-20 16:00:00;312,94;0,0;15,8;265,84;31,3;0,0;0,0
2030-11-20 17:00:00;312,7;0,0;15,8;265,84;31,06;0,0;0,0
2030-11-20 18:00:00;312,81;0,0;15,8;265,84;31,16;0,0;0,0
2030-11-20 19:00:00;312,95;0,0;15,8;265,84;31,3;0,0;0,0
2030-11-20 20:00:00;312,94;0,0;15,8;265,84;31,3;0,0;0,0
2030-11-20 21:00:00;313,11;0,0;15,8;265,84;31,46;0,0;0,0
2030-11-20 22:00:00;313,29;0,0;15,8;265,84;31,65;0,0;0,0
