;('Import_Oil_e', 'Oil_fuel_e');('Import_Synthetic_fuel_e', 'Oil_fuel_e');('Oil_fuel_e', 'Material_demand_Oil_e');('Oil_fuel_e', 'Mobility_demand_total_e');('Oil_fuel_e', 'Oil_demand_total_e');('Oil_fuel_e', 'excess_b_oil_fuel_e');('PtL_e', 'Oil_fuel_e')
;flow;flow;flow;flow;flow;flow;flow
2030-11-13 02:00:00;553,41;0,0;26,18;485,24;41,99;0,0;0,0
2030-11-13 03:00:00;553,94;0,0;26,18;485,24;42,52;0,0;0,0
2030-11-13 04:00:00;554,15;0,0;26,18;485,24;42,73;0,0;0,0
2030-11-13 05:00:00;554,64;0,0;26,18;485,24;43,22;0,0;0,0
2030-11-13 06:00:00;554,82;0,0;26,18;485,24;43,39;0,0;0,0
2030-11-13 07:00:00;554,97;0,0;26,18;485,24;43,55;0,0;0,0
2030-11-13 08:00:00;553,86;0,0;26,18;485,24;42,44;0,0;0,0
2030-11-13 09:00:00;553,22;0,0;26,18;485,24;41,79;0,0;0,0
2030-11-13 10:00:00;548,95;0,0;26,18;485,24;37,53;0,0;0,0
2030-11-13 11:00:00;540,02;0,0;26,18;485,24;28,6;0,0;0,0
2030-11-13 12:00:00;534,17;0,0;26,18;485,24;22,75;0,0;0,0
2030-11-13 13:00:00;531,71;0,0;26,18;485,24;20,28;0,0;0,0
2030-11-13 14:00:00;532,21;0,0;26,18;485,24;20,79;0,0;0,0
2030-11-13 15:00:00;533,73;0,0;26,18;485,24;22,31;0,0;0,0
2030-11-13 16:00:00;532,67;0,0;26,18;485,24;21,24;0,0;0,0
2030-11-13 17:00:00;532,65;0,0;26,18;485,24;21,23;0,0;0,0
2030-11-13 18:00:00;533,06;0,0;26,18;485,24;21,64;0,0;0,0
2030-11-13 19:00:00;533,91;0,0;26,18;485,24;22,49;0,0;0,0
2030-11-13 20:00:00;534,89;0,0;26,18;485,24;23,46;0,0;0,0
2030-11-13 21:00:00;535,97;0,0;26,18;485,24;24,55;0,0;0,0
2030-11-13 22:00:00;536,83;0,0;26,18;485,24;25,41;0,0;0,0
2030-11-13 23:00:00;538,03;0,0;26,18;485,24;26,61;0,0;0,0
2030-11-14 00:00:00;539,61;0,0;26,18;485,24;28,18;0,0;0,0
2030-11-14 01:00:00;541,27;0,0;26,18;485,24;29,85;0,0;0,0
2030-11-14 02:00:00;543,01;0,0;26,18;485,24;31,59;0,0;0,0
2030-11-14 03:00:00;544,19;0,0;26,18;485,24;32,77;0,0;0,0
2030-11-14 04:00:00;545,33;0,0;26,18;485,24;33,91;0,0;0,0
2030-11-14 05:00:00;546,14;0,0;26,18;485,24;34,72;0,0;0,0
2030-11-14 06:00:00;547,2;0,0;26,18;485,24;35,78;0,0;0,0
2030-11-14 07:00:00;547,96;0,0;26,18;485,24;36,54;0,0;0,0
2030-11-14 08:00:00;546,49;0,0;26,18;485,24;35,07;0,0;0,0
2030-11-14 09:00:00;544,99;0,0;26,18;485,24;33,57;0,0;0,0
2030-11-14 10:00:00;541,35;0,0;26,18;485,24;29,92;0,0;0,0
2030-11-14 11:00:00;534,66;0,0;26,18;485,24;23,24;0,0;0,0
2030-11-14 12:00:00;530,28;0,0;26,18;485,24;18,86;0,0;0,0
2030-11-14 13:00:00;529,31;0,0;26,18;485,24;17,88;0,0;0,0
2030-11-14 14:00:00;531,13;0,0;26,18;485,24;19,71;0,0;0,0
2030-11-14 15:00:00;532,82;0,0;26,18;485,24;21,4;0,0;0,0
2030-11-14 16:00:00;531,73;0,0;26,18;485,24;20,31;0,0;0,0
2030-11-14 17:00:00;531,58;0,0;26,18;485,24;20,16;0,0;0,0
2030-11-14 18:00:00;532,41;0,0;26,18;485,24;20,99;0,0;0,0
2030-11-14 19:00:00;533,07;0,0;26,18;485,24;21,65;0,0;0,0
2030-11-14 20:00:00;534,11;0,0;26,18;485,24;22,69;0,0;0,0
2030-11-14 21:00:00;534,94;0,0;26,18;485,24;23,51;0,0;0,0
2030-11-14 22:00:00;536,11;0,0;26,18;485,24;24,69;0,0;0,0
2030-11-14 23:00:00;537,35;0,0;26,18;485,24;25,93;0,0;0,0
2030-11-15 00:00:00;538,02;0,0;26,18;485,24;26,6;0,0;0,0
2030-11-15 01:00:00;538,98;0,0;26,18;485,24;27,56;0,0;0,0
2030-11-15 02:00:00;539,63;0,0;26,18;485,24;28,21;0,0;0,0
2030-11-15 03:00:00;539,95;0,0;26,18;485,24;28,52;0,0;0,0
2030-11-15 04:00:00;540,51;0,0;26,18;485,24;29,09;0,0;0,0
2030-11-15 05:00:00;540,75;0,0;26,18;485,24;29,33;0,0;0,0
2030-11-15 06:00:00;540,95;0,0;26,18;485,24;29,53;0,0;0,0
2030-11-15 07:00:00;541,43;0,0;26,18;485,24;30,01;0,0;0,0
2030-11-15 08:00:00;541,62;0,0;26,18;485,24;30,2;0,0;0,0
2030-11-15 09:00:00;543,04;0,0;26,18;485,24;31,62;0,0;0,0
2030-11-15 10:00:00;542,0;0,0;26,18;485,24;30,58;0,0;0,0
2030-11-15 11:00:00;538,21;0,0;26,18;485,24;26,79;0,0;0,0
2030-11-15 12:00:00;535,89;0,0;26,18;485,24;24,47;0,0;0,0
2030-11-15 13:00:00;529,13;0,0;26,18;485,24;17,71;0,0;0,0
2030-11-15 14:00:00;526,83;0,0;26,18;485,24;15,41;0,0;0,0
2030-11-15 15:00:00;525,73;0,0;26,18;485,24;14,31;0,0;0,0
2030-11-15 16:00:00;523,75;0,0;26,18;485,24;12,33;0,0;0,0
2030-11-15 17:00:00;524,2;0,0;26,18;485,24;12,78;0,0;0,0
2030-11-15 18:00:00;525,19;0,0;26,18;485,24;13,77;0,0;0,0
2030-11-15 19:00:00;526,39;0,0;26,18;485,24;14,97;0,0;0,0
2030-11-15 20:00:00;528,06;0,0;26,18;485,24;16,64;0,0;0,0
2030-11-15 21:00:00;529,59;0,0;26,18;485,24;18,17;0,0;0,0
2030-11-15 22:00:00;531,22;0,0;26,18;485,24;19,8;0,0;0,0
2030-11-15 23:00:00;532,93;0,0;26,18;485,24;21,51;0,0;0,0
2030-11-16 00:00:00;535,64;0,0;26,18;485,24;24,22;0,0;0,0
2030-11-16 01:00:00;538,2;0,0;26,18;485,24;26,78;0,0;0,0
2030-11-16 02:00:00;540,86;0,0;26,18;485,24;29,44;0,0;0,0
2030-11-16 03:00:00;542,67;0,0;26,18;485,24;31,24;0,0;0,0
2030-11-16 04:00:00;544,42;0,0;26,18;485,24;32,99;0,0;0,0
2030-11-16 05:00:00;545,81;0,0;26,18;485,24;34,39;0,0;0,0
2030-11-16 06:00:00;547,45;0,0;26,18;485,24;36,02;0,0;0,0
2030-11-16 07:00:00;547,81;0,0;26,18;485,24;36,39;0,0;0,0
2030-11-16 08:00:00;546,13;0,0;26,18;485,24;34,71;0,0;0,0
2030-11-16 09:00:00;543,78;0,0;26,18;485,24;32,36;0,0;0,0
2030-11-16 10:00:00;542,96;0,0;26,18;485,24;31,54;0,0;0,0
2030-11-16 11:00:00;540,86;0,0;26,18;485,24;29,43;0,0;0,0
2030-11-16 12:00:00;540,75;0,0;26,18;485,24;29,33;0,0;0,0
2030-11-16 13:00:00;534,13;0,0;26,18;485,24;22,71;0,0;0,0
2030-11-16 14:00:00;530,27;0,0;26,18;485,24;18,85;0,0;0,0
2030-11-16 15:00:00;529,89;0,0;26,18;485,24;18,47;0,0;0,0
2030-11-16 16:00:00;532,19;0,0;26,18;485,24;20,76;0,0;0,0
2030-11-16 17:00:00;534,44;0,0;26,18;485,24;23,02;0,0;0,0
2030-11-16 18:00:00;536,64;0,0;26,18;485,24;25,22;0,0;0,0
2030-11-16 19:00:00;539,32;0,0;26,18;485,24;27,9;0,0;0,0
2030-11-16 20:00:00;541,86;0,0;26,18;485,24;30,44;0,0;0,0
2030-11-16 21:00:00;544,51;0,0;26,18;485,24;33,09;0,0;0,0
2030-11-16 22:00:00;547,54;0,0;26,18;485,24;36,12;0,0;0,0
2030-11-16 23:00:00;550,37;0,0;26,18;485,24;38,95;0,0;0,0
2030-11-17 00:00:00;553,25;0,0;26,18;485,24;41,83;0,0;0,0
2030-11-17 01:00:00;556,16;0,0;26,18;485,24;44,74;0,0;0,0
2030-11-17 02:00:00;559,72;0,0;26,18;485,24;48,3;0,0;0,0
2030-11-17 03:00:00;561,83;0,0;26,18;485,24;50,41;0,0;0,0
2030-11-17 04:00:00;564,14;0,0;26,18;485,24;52,71;0,0;0,0
2030-11-17 05:00:00;566,08;0,0;26,18;485,24;54,66;0,0;0,0
2030-11-17 06:00:00;567,94;0,0;26,18;485,24;56,52;0,0;0,0
2030-11-17 07:00:00;568,8;0,0;26,18;485,24;57,38;0,0;0,0
2030-11-17 08:00:00;566,69;0,0;26,18;485,24;55,27;0,0;0,0
2030-11-17 09:00:00;563,77;0,0;26,18;485,24;52,34;0,0;0,0
2030-11-17 10:00:00;561,03;0,0;26,18;485,24;49,6;0,0;0,0
2030-11-17 11:00:00;558,64;0,0;26,18;485,24;47,21;0,0;0,0
2030-11-17 12:00:00;556,45;0,0;26,18;485,24;45,03;0,0;0,0
2030-11-17 13:00:00;555,45;0,0;26,18;485,24;44,03;0,0;0,0
2030-11-17 14:00:00;555,51;0,0;26,18;485,24;44,09;0,0;0,0
2030-11-17 15:00:00;556,69;0,0;26,18;485,24;45,26;0,0;0,0
2030-11-17 16:00:00;558,44;0,0;26,18;485,24;47,02;0,0;0,0
2030-11-17 17:00:00;559,82;0,0;26,18;485,24;48,4;0,0;0,0
2030-11-17 18:00:00;561,65;0,0;26,18;485,24;50,22;0,0;0,0
2030-11-17 19:00:00;563,61;0,0;26,18;485,24;52,19;0,0;0,0
2030-11-17 20:00:00;565,69;0,0;26,18;485,24;54,27;0,0;0,0
2030-11-17 21:00:00;567,86;0,0;26,18;485,24;56,44;0,0;0,0
2030-11-17 22:00:00;570,1;0,0;26,18;485,24;58,68;0,0;0,0
2030-11-17 23:00:00;572,41;0,0;26,18;485,24;60,98;0,0;0,0
2030-11-18 00:00:00;578,51;0,0;26,18;485,24;67,08;0,0;0,0
2030-11-18 01:00:00;578,86;0,0;26,18;485,24;67,44;0,0;0,0
2030-11-18 02:00:00;580,1;0,0;26,18;485,24;68,67;0,0;0,0
2030-11-18 03:00:00;581,82;0,0;26,18;485,24;70,4;0,0;0,0
2030-11-18 04:00:00;581,94;0,0;26,18;485,24;70,52;0,0;0,0
2030-11-18 05:00:00;583,72;0,0;26,18;485,24;72,3;0,0;0,0
2030-11-18 06:00:00;583,98;0,0;26,18;485,24;72,56;0,0;0,0
2030-11-18 07:00:00;585,05;0,0;26,18;485,24;73,63;0,0;0,0
2030-11-18 08:00:00;586,43;0,0;26,18;485,24;75,01;0,0;0,0
2030-11-18 09:00:00;588,8;0,0;26,18;485,24;77,38;0,0;0,0
2030-11-18 10:00:00;588,72;0,0;26,18;485,24;77,3;0,0;0,0
2030-11-18 11:00:00;586,84;0,0;26,18;485,24;75,42;0,0;0,0
2030-11-18 12:00:00;584,99;0,0;26,18;485,24;73,57;0,0;0,0
2030-11-18 13:00:00;586,11;0,0;26,18;485,24;74,69;0,0;0,0
2030-11-18 14:00:00;588,67;0,0;26,18;485,24;77,25;0,0;0,0
2030-11-18 15:00:00;589,26;0,0;26,18;485,24;77,84;0,0;0,0
2030-11-18 16:00:00;586,31;0,0;26,18;485,24;74,89;0,0;0,0
2030-11-18 17:00:00;585,86;0,0;26,18;485,24;74,44;0,0;0,0
2030-11-18 18:00:00;586,04;0,0;26,18;485,24;74,62;0,0;0,0
2030-11-18 19:00:00;585,98;0,0;26,18;485,24;74,56;0,0;0,0
2030-11-18 20:00:00;586,55;0,0;26,18;485,24;75,13;0,0;0,0
2030-11-18 21:00:00;586,58;0,0;26,18;485,24;75,16;0,0;0,0
2030-11-18 22:00:00;587,23;0,0;26,18;485,24;75,81;0,0;0,0
2030-11-18 23:00:00;587,33;0,0;26,18;485,24;75,91;0,0;0,0
2030-11-19 00:00:00;587,41;0,0;26,18;485,24;75,99;0,0;0,0
2030-11-19 01:00:00;586,85;0,0;26,18;485,24;75,43;0,0;0,0
2030-11-19 02:00:00;586,51;0,0;26,18;485,24;75,09;0,0;0,0
2030-11-19 03:00:00;586,14;0,0;26,18;485,24;74,72;0,0;0,0
2030-11-19 04:00:00;586,05;0,0;26,18;485,24;74,63;0,0;0,0
2030-11-19 05:00:00;585,67;0,0;26,18;485,24;74,25;0,0;0,0
2030-11-19 06:00:00;585,58;0,0;26,18;485,24;74,16;0,0;0,0
2030-11-19 07:00:00;585,83;0,0;26,18;485,24;74,41;0,0;0,0
2030-11-19 08:00:00;585,52;0,0;26,18;485,24;74,09;0,0;0,0
2030-11-19 09:00:00;586,12;0,0;26,18;485,24;74,7;0,0;0,0
2030-11-19 10:00:00;584,22;0,0;26,18;485,24;72,8;0,0;0,0
2030-11-19 11:00:00;579,86;0,0;26,18;485,24;68,43;0,0;0,0
2030-11-19 12:00:00;576,66;0,0;26,18;485,24;65,24;0,0;0,0
2030-11-19 13:00:00;576,81;0,0;26,18;485,24;65,39;0,0;0,0
2030-11-19 14:00:00;578,8;0,0;26,18;485,24;67,38;0,0;0,0
2030-11-19 15:00:00;579,55;0,0;26,18;485,24;68,13;0,0;0,0
2030-11-19 16:00:00;577,24;0,0;26,18;485,24;65,82;0,0;0,0
2030-11-19 17:00:00;575,73;0,0;26,18;485,24;64,31;0,0;0,0
2030-11-19 18:00:00;576,64;0,0;26,18;485,24;65,22;0,0;0,0
2030-11-19 19:00:00;574,64;0,0;26,18;485,24;63,22;0,0;0,0
2030-11-19 20:00:00;574,31;0,0;26,18;485,24;62,89;0,0;0,0
2030-11-19 21:00:00;573,11;0,0;26,18;485,24;61,69;0,0;0,0
2030-11-19 22:00:00;572,47;0,0;26,18;485,24;61,05;0,0;0,0
2030-11-19 23:00:00;571,85;0,0;26,18;485,24;60,43;0,0;0,0
2030-11-20 00:00:00;571,56;0,0;26,18;485,24;60,14;0,0;0,0
2030-11-20 01:00:00;571,33;0,0;26,18;485,24;59,91;0,0;0,0
2030-11-20 02:00:00;570,84;0,0;26,18;485,24;59,41;0,0;0,0
2030-11-20 03:00:00;570,65;0,0;26,18;485,24;59,23;0,0;0,0
2030-11-20 04:00:00;570,5;0,0;26,18;485,24;59,07;0,0;0,0
2030-11-20 05:00:00;570,37;0,0;26,18;485,24;58,95;0,0;0,0
2030-11-20 06:00:00;569,96;0,0;26,18;485,24;58,54;0,0;0,0
2030-11-20 07:00:00;570,48;0,0;26,18;485,24;59,06;0,0;0,0
2030-11-20 08:00:00;569,86;0,0;26,18;485,24;58,44;0,0;0,0
2030-11-20 09:00:00;570,12;0,0;26,18;485,24;58,7;0,0;0,0
2030-11-20 10:00:00;568,16;0,0;26,18;485,24;56,74;0,0;0,0
2030-11-20 11:00:00;563,74;0,0;26,18;485,24;52,31;0,0;0,0
2030-11-20 12:00:00;560,5;0,0;26,18;485,24;49,08;0,0;0,0
2030-11-20 13:00:00;560,61;0,0;26,18;485,24;49,19;0,0;0,0
2030-11-20 14:00:00;562,57;0,0;26,18;485,24;51,15;0,0;0,0
2030-11-20 15:00:00;563,3;0,0;26,18;485,24;51,88;0,0;0,0
2030-11-20 16:00:00;560,66;0,0;26,18;485,24;49,24;0,0;0,0
2030-11-20 17:00:00;560,35;0,0;26,18;485,24;48,93;0,0;0,0
2030-11-20 18:00:00;560,43;0,0;26,18;485,24;49,01;0,0;0,0
2030-11-20 19:00:00;561,22;0,0;26,18;485,24;49,8;0,0;0,0
2030-11-20 20:00:00;562,15;0,0;26,18;485,24;50,73;0,0;0,0
2030-11-20 21:00:00;562,88;0,0;26,18;485,24;51,46;0,0;0,0
2030-11-20 22:00:00;563,99;0,0;26,18;485,24;52,56;0,0;0,0
2030-11-20 23:00:00;565,48;0,0;26,18;485,24;54,06;0,0;0,0
2030-11-21 00:00:00;568,02;0,0;26,18;485,24;56,6;0,0;0,0
2030-11-21 01:00:00;568,89;0,0;26,18;485,24;57,47;0,0;0,0
2030-11-21 02:00:00;570,62;0,0;26,18;485,24;59,2;0,0;0,0
2030-11-21 03:00:00;572,1;0,0;26,18;485,24;60,68;0,0;0,0
2030-11-21 04:00:00;573,59;0,0;26,18;485,24;62,17;0,0;0,0
2030-11-21 05:00:00;574,47;0,0;26,18;485,24;63,04;0,0;0,0
2030-11-21 06:00:00;575,58;0,0;26,18;485,24;64,16;0,0;0,0
2030-11-21 07:00:00;577,01;0,0;26,18;485,24;65,59;0,0;0,0
2030-11-21 08:00:00;577,84;0,0;26,18;485,24;66,42;0,0;0,0
2030-11-21 09:00:00;579,88;0,0;26,18;485,24;68,46;0,0;0,0
2030-11-21 10:00:00;579,43;0,0;26,18;485,24;68,01;0,0;0,0
2030-11-21 11:00:00;576,53;0,0;26,18;485,24;65,11;0,0;0,0
2030-11-21 12:00:00;575,13;0,0;26,18;485,24;63,71;0,0;0,0
2030-11-21 13:00:00;575,56;0,0;26,18;485,24;64,13;0,0;0,0
2030-11-21 14:00:00;578,3;0,0;26,18;485,24;66,88;0,0;0,0
2030-11-21 15:00:00;579,45;0,0;26,18;485,24;68,02;0,0;0,0
2030-11-21 16:00:00;576,51;0,0;26,18;485,24;65,09;0,0;0,0
2030-11-21 17:00:00;576,08;0,0;26,18;485,24;64,66;0,0;0,0
2030-11-21 18:00:00;576,28;0,0;26,18;485,24;64,86;0,0;0,0
2030-11-21 19:00:00;576,54;0,0;26,18;485,24;65,12;0,0;0,0
2030-11-21 20:00:00;576,85;0,0;26,18;485,24;65,42;0,0;0,0
2030-11-21 21:00:00;577,5;0,0;26,18;485,24;66,08;0,0;0,0
2030-11-21 22:00:00;577,92;0,0;26,18;485,24;66,5;0,0;0,0
2030-11-21 23:00:00;578,35;0,0;26,18;485,24;66,93;0,0;0,0
2030-11-22 00:00:00;578,18;0,0;26,18;485,24;66,76;0,0;0,0
2030-11-22 01:00:00;577,62;0,0;26,18;485,24;66,2;0,0;0,0
2030-11-22 02:00:00;577,29;0,0;26,18;485,24;65,87;0,0;0,0
2030-11-22 03:00:00;576,92;0,0;26,18;485,24;65,5;0,0;0,0
2030-11-22 04:00:00;576,53;0,0;26,18;485,24;65,11;0,0;0,0
2030-11-22 05:00:00;576,11;0,0;26,18;485,24;64,69;0,0;0,0
2030-11-22 06:00:00;575,99;0,0;26,18;485,24;64,57;0,0;0,0
2030-11-22 07:00:00;576,22;0,0;26,18;485,24;64,8;0,0;0,0
2030-11-22 08:00:00;575,89;0,0;26,18;485,24;64,47;0,0;0,0
2030-11-22 09:00:00;576,17;0,0;26,18;485,24;64,74;0,0;0,0
2030-11-22 10:00:00;569,68;0,0;26,18;485,24;58,25;0,0;0,0
2030-11-22 11:00:00;563,87;0,0;26,18;485,24;52,45;0,0;0,0
2030-11-22 12:00:00;560,43;0,0;26,18;485,24;49,01;0,0;0,0
2030-11-22 13:00:00;556,82;0,0;26,18;485,24;45,4;0,0;0,0
2030-11-22 14:00:00;555,81;0,0;26,18;485,24;44,39;0,0;0,0
2030-11-22 15:00:00;555,24;0,0;26,18;485,24;43,82;0,0;0,0
2030-11-22 16:00:00;553,75;0,0;26,18;485,24;42,33;0,0;0,0
2030-11-22 17:00:00;552,98;0,0;26,18;485,24;41,55;0,0;0,0
2030-11-22 18:00:00;553,21;0,0;26,18;485,24;41,79;0,0;0,0
2030-11-22 19:00:00;553,29;0,0;26,18;485,24;41,87;0,0;0,0
2030-11-22 20:00:00;553,76;0,0;26,18;485,24;42,34;0,0;0,0
2030-11-22 21:00:00;554,03;0,0;26,18;485,24;42,61;0,0;0,0
2030-11-22 22:00:00;554,65;0,0;26,18;485,24;43,23;0,0;0,0
2030-11-22 23:00:00;555,04;0,0;26,18;485,24;43,62;0,0;0,0
2030-11-23 00:00:00;556,39;0,0;26,18;485,24;44,97;0,0;0,0
2030-11-23 01:00:00;557,56;0,0;26,18;485,24;46,14;0,0;0,0
2030-11-23 02:00:00;558,18;0,0;26,18;485,24;46,76;0,0;0,0
2030-11-23 03:00:00;559,09;0,0;26,18;485,24;47,66;0,0;0,0
2030-11-23 04:00:00;560,02;0,0;26,18;485,24;48,59;0,0;0,0
2030-11-23 05:00:00;560,65;0,0;26,18;485,24;49,23;0,0;0,0
2030-11-23 06:00:00;561,26;0,0;26,18;485,24;49,84;0,0;0,0
2030-11-23 07:00:00;561,54;0,0;26,18;485,24;50,12;0,0;0,0
2030-11-23 08:00:00;561,14;0,0;26,18;485,24;49,72;0,0;0,0
2030-11-23 09:00:00;560,62;0,0;26,18;485,24;49,2;0,0;0,0
2030-11-23 10:00:00;560,01;0,0;26,18;485,24;48,58;0,0;0,0
2030-11-23 11:00:00;559,94;0,0;26,18;485,24;48,51;0,0;0,0
2030-11-23 12:00:00;559,57;0,0;26,18;485,24;48,14;0,0;0,0
2030-11-23 13:00:00;555,01;0,0;26,18;485,24;43,59;0,0;0,0
2030-11-23 14:00:00;552,53;0,0;26,18;485,24;41,11;0,0;0,0
2030-11-23 15:00:00;551,8;0,0;26,18;485,24;40,38;0,0;0,0
2030-11-23 16:00:00;552,93;0,0;26,18;485,24;41,51;0,0;0,0
2030-11-23 17:00:00;554,09;0,0;26,18;485,24;42,67;0,0;0,0
2030-11-23 18:00:00;555,43;0,0;26,18;485,24;44,0;0,0;0,0
2030-11-23 19:00:00;556,9;0,0;26,18;485,24;45,48;0,0;0,0
2030-11-23 20:00:00;557,85;0,0;26,18;485,24;46,43;0,0;0,0
2030-11-23 21:00:00;559,45;0,0;26,18;485,24;48,03;0,0;0,0
2030-11-23 22:00:00;561,44;0,0;26,18;485,24;50,02;0,0;0,0
2030-11-23 23:00:00;563,23;0,0;26,18;485,24;51,81;0,0;0,0
2030-11-24 00:00:00;565,38;0,0;26,18;485,24;53,96;0,0;0,0
2030-11-24 01:00:00;567,3;0,0;26,18;485,24;55,88;0,0;0,0
2030-11-24 02:00:00;569,55;0,0;26,18;485,24;58,13;0,0;0,0
2030-11-24 03:00:00;571,24;0,0;26,18;485,24;59,82;0,0;0,0
2030-11-24 04:00:00;572,58;0,0;26,18;485,24;61,16;0,0;0,0
2030-11-24 05:00:00;573,86;0,0;26,18;485,24;62,44;0,0;0,0
2030-11-24 06:00:00;575,1;0,0;26,18;485,24;63,67;0,0;0,0
2030-11-24 07:00:00;575,66;0,0;26,18;485,24;64,24;0,0;0,0
2030-11-24 08:00:00;575,18;0,0;26,18;485,24;63,76;0,0;0,0
2030-11-24 09:00:00;574,5;0,0;26,18;485,24;63,08;0,0;0,0
2030-11-24 10:00:00;573,34;0,0;26,18;485,24;61,92;0,0;0,0
2030-11-24 11:00:00;571,7;0,0;26,18;485,24;60,27;0,0;0,0
2030-11-24 12:00:00;570,5;0,0;26,18;485,24;59,08;0,0;0,0
2030-11-24 13:00:00;563,29;0,0;26,18;485,24;51,87;0,0;0,0
2030-11-24 14:00:00;559,02;0,0;26,18;485,24;47,6;0,0;0,0
2030-11-24 15:00:00;557,64;0,0;26,18;485,24;46,22;0,0;0,0
2030-11-24 16:00:00;559,87;0,0;26,18;485,24;48,45;0,0;0,0
2030-11-24 17:00:00;560,45;0,0;26,18;485,24;49,03;0,0;0,0
2030-11-24 18:00:00;561,42;0,0;26,18;485,24;50,0;0,0;0,0
2030-11-24 19:00:00;562,19;0,0;26,18;485,24;50,77;0,0;0,0
2030-11-24 20:00:00;563,33;0,0;26,18;485,24;51,91;0,0;0,0
2030-11-24 21:00:00;564,54;0,0;26,18;485,24;53,12;0,0;0,0
2030-11-24 22:00:00;565,81;0,0;26,18;485,24;54,39;0,0;0,0
2030-11-24 23:00:00;567,13;0,0;26,18;485,24;55,71;0,0;0,0
2030-11-25 00:00:00;568,18;0,0;26,18;485,24;56,76;0,0;0,0
2030-11-25 01:00:00;569,54;0,0;26,18;485,24;58,12;0,0;0,0
2030-11-25 02:00:00;570,62;0,0;26,18;485,24;59,2;0,0;0,0
2030-11-25 03:00:00;571,69;0,0;26,18;485,24;60,27;0,0;0,0
2030-11-25 04:00:00;572,44;0,0;26,18;485,24;61,02;0,0;0,0
2030-11-25 05:00:00;573,14;0,0;26,18;485,24;61,72;0,0;0,0
2030-11-25 06:00:00;574,74;0,0;26,18;485,24;63,32;0,0;0,0
2030-11-25 07:00:00;577,07;0,0;26,18;485,24;65,65;0,0;0,0
2030-11-25 08:00:00;576,11;0,0;26,18;485,24;64,69;0,0;0,0
2030-11-25 09:00:00;577,99;0,0;26,18;485,24;66,57;0,0;0,0
2030-11-25 10:00:00;577,42;0,0;26,18;485,24;66,0;0,0;0,0
2030-11-25 11:00:00;574,41;0,0;26,18;485,24;62,99;0,0;0,0
2030-11-25 12:00:00;572,62;0,0;26,18;485,24;61,19;0,0;0,0
2030-11-25 13:00:00;573,25;0,0;26,18;485,24;61,82;0,0;0,0
2030-11-25 14:00:00;575,94;0,0;26,18;485,24;64,52;0,0;0,0
2030-11-25 15:00:00;576,74;0,0;26,18;485,24;65,32;0,0;0,0
2030-11-25 16:00:00;573,74;0,0;26,18;485,24;62,31;0,0;0,0
2030-11-25 17:00:00;573,56;0,0;26,18;485,24;62,14;0,0;0,0
2030-11-25 18:00:00;574,07;0,0;26,18;485,24;62,65;0,0;0,0
2030-11-25 19:00:00;574,05;0,0;26,18;485,24;62,62;0,0;0,0
2030-11-25 20:00:00;574,34;0,0;26,18;485,24;62,92;0,0;0,0
2030-11-25 21:00:00;574,68;0,0;26,18;485,24;63,26;0,0;0,0
2030-11-25 22:00:00;575,36;0,0;26,18;485,24;63,94;0,0;0,0
2030-11-25 23:00:00;575,48;0,0;26,18;485,24;64,06;0,0;0,0
2030-11-26 00:00:00;575,58;0,0;26,18;485,24;64,16;0,0;0,0
2030-11-26 01:00:00;575,66;0,0;26,18;485,24;64,24;0,0;0,0
2030-11-26 02:00:00;575,72;0,0;26,18;485,24;64,3;0,0;0,0
2030-11-26 03:00:00;575,77;0,0;26,18;485,24;64,35;0,0;0,0
2030-11-26 04:00:00;575,82;0,0;26,18;485,24;64,39;0,0;0,0
2030-11-26 05:00:00;575,85;0,0;26,18;485,24;64,43;0,0;0,0
2030-11-26 06:00:00;575,88;0,0;26,18;485,24;64,45;0,0;0,0
2030-11-26 07:00:00;576,23;0,0;26,18;485,24;64,8;0,0;0,0
2030-11-26 08:00:00;576,3;0,0;26,18;485,24;64,88;0,0;0,0
2030-11-26 09:00:00;577,01;0,0;26,18;485,24;65,59;0,0;0,0
2030-11-26 10:00:00;575,2;0,0;26,18;485,24;63,78;0,0;0,0
2030-11-26 11:00:00;570,9;0,0;26,18;485,24;59,47;0,0;0,0
2030-11-26 12:00:00;568,38;0,0;26,18;485,24;56,96;0,0;0,0
2030-11-26 13:00:00;568,65;0,0;26,18;485,24;57,22;0,0;0,0
2030-11-26 14:00:00;570,74;0,0;26,18;485,24;59,31;0,0;0,0
2030-11-26 15:00:00;571,57;0,0;26,18;485,24;60,14;0,0;0,0
2030-11-26 16:00:00;569,0;0,0;26,18;485,24;57,58;0,0;0,0
2030-11-26 17:00:00;569,7;0,0;26,18;485,24;58,27;0,0;0,0
2030-11-26 18:00:00;569,32;0,0;26,18;485,24;57,9;0,0;0,0
2030-11-26 19:00:00;569,85;0,0;26,18;485,24;58,43;0,0;0,0
2030-11-26 20:00:00;570,48;0,0;26,18;485,24;59,06;0,0;0,0
2030-11-26 21:00:00;571,19;0,0;26,18;485,24;59,76;0,0;0,0
2030-11-26 22:00:00;571,95;0,0;26,18;485,24;60,53;0,0;0,0
2030-11-26 23:00:00;572,76;0,0;26,18;485,24;61,34;0,0;0,0
2030-11-27 00:00:00;574,87;0,0;26,18;485,24;63,45;0,0;0,0
2030-11-27 01:00:00;577,16;0,0;26,18;485,24;65,73;0,0;0,0
