;('Biogas_n', 'District heating_n');('Biomasse_heat_n', 'District heating_n');('District heating_n', 'Heat storage_n');('District heating_n', 'Heat_demand_total_n');('District heating_n', 'excess_b_distheat_n');('Electric boiler_n', 'District heating_n');('GuD_n', 'District heating_n');('Heat storage_n', 'District heating_n');('Heatpump_air_n', 'District heating_n');('Heatpump_water_n', 'District heating_n');('ST_n', 'District heating_n')
;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2030-01-11 01:00:00;0,0;0,0;14,31;37,7;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 02:00:00;0,0;0,0;13,47;38,54;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 03:00:00;0,0;0,0;13,03;38,98;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 04:00:00;0,0;0,0;12,39;39,62;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 05:00:00;0,0;0,0;11,95;40,06;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 06:00:00;0,0;0,0;11,3;40,71;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 07:00:00;0,0;0,0;10,71;41,3;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 08:00:00;0,0;0,0;9,76;42,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 09:00:00;0,0;0,0;8,92;43,09;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 10:00:00;0,0;0,0;9,57;42,44;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 11:00:00;0,0;0,0;11,86;40,15;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 12:00:00;0,0;0,0;13,47;38,54;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 13:00:00;0,0;0,0;13,26;38,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 14:00:00;0,0;0,0;11,74;40,27;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 15:00:00;0,0;0,0;11,26;40,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 16:00:00;0,0;0,0;12,75;39,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 17:00:00;0,0;0,0;12,54;39,47;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 18:00:00;0,0;0,0;11,9;40,11;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 19:00:00;0,0;0,0;11,17;40,83;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 20:00:00;0,0;0,0;10,38;41,63;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 21:00:00;0,0;0,0;9,75;42,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 22:00:00;0,0;0,0;8,88;43,13;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-11 23:00:00;0,0;0,0;7,96;44,05;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 00:00:00;0,0;0,0;6,79;45,22;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 01:00:00;0,0;0,0;5,56;46,45;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 02:00:00;0,0;0,0;4,06;47,95;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 03:00:00;0,0;0,0;3,17;48,84;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 04:00:00;0,0;0,0;2,32;49,69;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 05:00:00;0,0;0,0;1,49;50,52;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 06:00:00;0,0;0,0;0,68;51,33;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 07:00:00;0,0;0,0;0,0;52,13;0,0;0,0;52,01;0,12;0,0;0,0;0,0
2030-01-12 08:00:00;0,0;0,0;0,0;52,24;0,0;0,0;52,01;0,23;0,0;0,0;0,0
2030-01-12 09:00:00;0,0;0,0;1,11;50,9;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 10:00:00;0,0;0,0;2,46;49,55;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 11:00:00;0,0;0,0;4,21;47,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 12:00:00;0,0;0,0;5,41;46,6;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 13:00:00;0,0;0,0;5,77;46,24;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 14:00:00;0,0;0,0;5,84;46,17;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 15:00:00;0,0;0,0;5,14;46,87;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 16:00:00;0,0;0,0;4,07;47,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 17:00:00;0,0;0,0;3,76;48,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 18:00:00;0,0;0,0;3,22;48,79;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 19:00:00;0,0;0,0;2,63;49,38;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 20:00:00;0,0;0,0;2,02;49,99;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 21:00:00;0,0;0,0;1,61;50,39;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 22:00:00;0,0;0,0;0,99;51,02;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-12 23:00:00;0,0;0,0;0,34;51,66;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 00:00:00;0,0;0,0;0,13;51,88;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 01:00:00;0,0;0,0;0,19;51,82;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 02:00:00;0,0;0,0;0,53;51,48;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 03:00:00;0,0;0,0;0,72;51,29;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 04:00:00;0,0;0,0;0,94;51,07;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 05:00:00;0,0;0,0;1,19;50,82;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 06:00:00;0,0;0,0;1,69;50,32;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 07:00:00;0,0;0,0;2,01;50,0;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 08:00:00;0,0;0,0;2,79;49,22;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 09:00:00;0,0;0,0;9,07;42,93;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 10:00:00;0,0;0,0;15,71;36,3;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 11:00:00;0,0;0,0;22,39;29,62;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 12:00:00;0,0;0,0;27,59;24,42;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 13:00:00;0,0;0,0;27,3;24,71;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 14:00:00;0,0;0,0;28,4;23,61;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 15:00:00;0,0;0,0;30,98;21,02;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 16:00:00;0,0;0,0;28,34;23,67;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 17:00:00;0,0;0,0;27,23;24,78;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 18:00:00;0,0;0,0;26,21;25,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 19:00:00;0,0;0,0;25,11;26,9;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 20:00:00;0,0;0,0;23,71;28,3;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 21:00:00;0,0;0,0;22,45;29,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 22:00:00;0,0;0,0;20,93;31,08;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-13 23:00:00;0,0;0,0;19,58;32,43;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 00:00:00;0,0;0,0;16,85;35,16;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 01:00:00;0,0;0,0;13,95;38,06;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 02:00:00;0,0;0,0;10,67;41,34;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 03:00:00;0,0;0,0;8,39;43,62;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 04:00:00;0,0;0,0;6,34;45,67;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 05:00:00;0,0;0,0;4,12;47,89;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 06:00:00;0,0;0,0;2,35;49,66;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 07:00:00;0,0;0,0;0,04;51,97;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 08:00:00;0,0;0,0;0,0;53,31;0,0;0,0;52,01;1,3;0,0;0,0;0,0
2030-01-14 09:00:00;0,0;0,0;2,27;49,74;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 10:00:00;0,0;0,0;7,7;44,31;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 11:00:00;0,0;0,0;14,42;37,59;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 12:00:00;0,0;0,0;19,45;32,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 13:00:00;0,0;0,0;21,45;30,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 14:00:00;0,0;0,0;20,72;31,28;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 15:00:00;0,0;0,0;19,02;32,98;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 16:00:00;0,0;0,0;16,85;35,15;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 17:00:00;0,0;0,0;16,45;35,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 18:00:00;0,0;0,0;15,8;36,21;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 19:00:00;0,0;0,0;15,2;36,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 20:00:00;0,0;0,0;14,64;37,37;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 21:00:00;0,0;0,0;14,12;37,89;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 22:00:00;0,0;0,0;13,63;38,38;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-14 23:00:00;0,0;0,0;13,17;38,84;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 00:00:00;0,0;0,0;13,62;38,39;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 01:00:00;0,0;0,0;14,65;37,36;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 02:00:00;0,0;0,0;15,61;36,4;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 03:00:00;0,0;0,0;16,43;35,57;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 04:00:00;0,0;0,0;17,09;34,92;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 05:00:00;0,0;0,0;17,98;34,03;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 06:00:00;0,0;0,0;18,69;33,32;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 07:00:00;0,0;0,0;19,03;32,98;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 08:00:00;0,0;0,0;18,96;33,05;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 09:00:00;0,0;0,0;19,65;32,36;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 10:00:00;0,0;0,0;22,56;29,45;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 11:00:00;0,0;0,0;26,12;25,89;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 12:00:00;0,0;0,0;28,73;23,28;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 13:00:00;0,0;0,0;26,55;25,46;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 14:00:00;0,0;0,0;25,36;26,65;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 15:00:00;0,0;0,0;25,45;26,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 16:00:00;0,0;0,0;29,56;22,45;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 17:00:00;0,0;0,0;30,22;21,79;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 18:00:00;0,0;0,0;30,42;21,59;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 19:00:00;0,0;0,0;30,51;21,5;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 20:00:00;0,0;0,0;30,51;21,5;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 21:00:00;0,0;0,0;30,45;21,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 22:00:00;0,0;0,0;30,55;21,46;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-15 23:00:00;0,0;0,0;29,95;22,06;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 00:00:00;0,0;0,0;27,69;24,32;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 01:00:00;0,0;0,0;24,48;27,53;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 02:00:00;0,0;0,0;21,2;30,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 03:00:00;0,0;0,0;18,83;33,18;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 04:00:00;0,0;0,0;16,43;35,58;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 05:00:00;0,0;0,0;14,0;38,01;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 06:00:00;0,0;0,0;12,0;40,01;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 07:00:00;0,0;0,0;9,66;42,35;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 08:00:00;0,0;0,0;7,84;44,17;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 09:00:00;0,0;0,0;5,56;46,45;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 10:00:00;0,0;0,0;4,76;47,25;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 11:00:00;0,0;0,0;6,05;45,96;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 12:00:00;0,0;0,0;6,48;45,53;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 13:00:00;0,0;0,0;8,22;43,79;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 14:00:00;0,0;0,0;8,25;43,76;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 15:00:00;0,0;0,0;8,25;43,76;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 16:00:00;0,0;0,0;8,39;43,62;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 17:00:00;0,0;0,0;7,6;44,41;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 18:00:00;0,0;0,0;6,65;45,36;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 19:00:00;0,0;0,0;5,45;46,56;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 20:00:00;0,0;0,0;4,2;47,81;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 21:00:00;0,0;0,0;2,91;49,1;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 22:00:00;0,0;0,0;1,58;50,43;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-16 23:00:00;0,0;0,0;0,23;51,78;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 00:00:00;0,0;0,0;0,21;51,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 01:00:00;0,0;0,0;0,34;51,67;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 02:00:00;0,0;0,0;0,8;51,2;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 03:00:00;0,0;0,0;1,17;50,84;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 04:00:00;0,0;0,0;1,38;50,63;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 05:00:00;0,0;0,0;1,84;50,17;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 06:00:00;0,0;0,0;2,13;49,88;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 07:00:00;0,0;0,0;2,28;49,72;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 08:00:00;0,0;0,0;1,84;50,17;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 09:00:00;0,0;0,0;2,39;49,62;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 10:00:00;0,0;0,0;4,74;47,27;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 11:00:00;0,0;0,0;9,27;42,74;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 12:00:00;0,0;0,0;12,57;39,44;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 13:00:00;0,0;0,0;13,41;38,6;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 14:00:00;0,0;0,0;12,88;39,13;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 15:00:00;0,0;0,0;12,21;39,8;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 16:00:00;0,0;0,0;13,32;38,69;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 17:00:00;0,0;0,0;13,51;38,5;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 18:00:00;0,0;0,0;13,26;38,75;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 19:00:00;0,0;0,0;12,7;39,31;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 20:00:00;0,0;0,0;12,25;39,76;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 21:00:00;0,0;0,0;11,75;40,26;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 22:00:00;0,0;0,0;10,99;41,02;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-17 23:00:00;0,0;0,0;10,38;41,63;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-18 00:00:00;0,0;0,0;7,27;44,74;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-18 01:00:00;0,0;0,0;3,4;48,61;0,0;0,0;52,01;0,0;0,0;0,0;0,0
2030-01-18 02:00:00;0,0;0,0;0,0;53,01;0,0;0,0;52,01;1,0;0,0;0,0;0,0
2030-01-18 03:00:00;0,0;0,0;0,0;55,67;0,0;0,0;52,01;3,66;0,0;0,0;0,0
2030-01-18 04:00:00;0,0;0,0;0,0;58,53;0,0;0,0;52,01;6,52;0,0;0,0;0,0
2030-01-18 05:00:00;0,0;0,0;0,0;61,62;0,0;0,0;52,01;9,61;0,0;0,0;0,0
2030-01-18 06:00:00;0,0;0,0;0,0;64,08;0,0;0,0;52,01;12,07;0,0;0,0;0,0
2030-01-18 07:00:00;0,0;0,0;0,0;66,85;0,0;0,0;52,01;14,84;0,0;0,0;0,0
2030-01-18 08:00:00;0,0;0,0;0,0;69,32;0,0;0,0;52,01;17,31;0,0;0,0;0,0
2030-01-18 09:00:00;0,0;0,0;0,0;72,49;0,0;0,0;52,01;20,48;0,0;0,0;0,0
2030-01-18 10:00:00;0,0;0,0;0,0;74,22;0,0;0,0;52,01;22,21;0,0;0,0;0,0
2030-01-18 11:00:00;0,0;0,0;0,0;74,34;0,0;0,0;52,01;22,33;0,0;0,0;0,0
2030-01-18 12:00:00;0,0;0,0;0,0;74,72;0,0;0,0;52,01;22,71;0,0;0,0;0,0
2030-01-18 13:00:00;0,0;0,0;0,0;76,66;0,0;0,0;52,01;24,65;0,0;0,0;0,0
2030-01-18 14:00:00;0,0;0,0;0,0;78,28;0,0;0,0;52,01;26,27;0,0;0,0;0,0
2030-01-18 15:00:00;0,0;0,0;0,0;79,07;0,0;0,0;52,01;27,06;0,0;0,0;0,0
2030-01-18 16:00:00;0,0;0,0;0,0;77,55;0,0;0,0;52,01;25,54;0,0;0,0;0,0
2030-01-18 17:00:00;0,0;0,0;0,0;78,27;0,0;0,0;52,01;26,26;0,0;0,0;0,0
2030-01-18 18:00:00;0,0;0,0;0,0;79,61;0,0;0,0;52,01;27,6;0,0;0,0;0,0
2030-01-18 19:00:00;0,0;0,0;0,0;80,82;0,0;0,0;52,01;28,81;0,0;0,0;0,0
2030-01-18 20:00:00;0,0;0,0;0,0;82,3;0,0;0,0;52,01;30,29;0,0;0,0;0,0
2030-01-18 21:00:00;0,0;0,0;0,0;83,62;0,0;0,0;52,01;31,61;0,0;0,0;0,0
2030-01-18 22:00:00;0,0;0,0;0,0;85,2;0,0;0,0;52,01;33,19;0,0;0,0;0,0
2030-01-18 23:00:00;0,0;0,0;0,0;86,59;0,0;0,0;52,01;34,58;0,0;0,0;0,0
2030-01-19 00:00:00;0,0;0,0;0,0;86,2;0,0;0,0;52,01;34,19;0,0;0,0;0,0
2030-01-19 01:00:00;0,0;0,0;0,0;85,6;0,0;0,0;52,01;33,59;0,0;0,0;0,0
2030-01-19 02:00:00;0,0;0,0;0,0;84,61;0,0;0,0;52,01;32,6;0,0;0,0;0,0
2030-01-19 03:00:00;0,0;0,0;0,0;84,13;0,0;0,0;52,01;32,12;0,0;0,0;0,0
2030-01-19 04:00:00;0,0;0,0;0,0;83,38;0,0;0,0;52,01;31,38;0,0;0,0;0,0
2030-01-19 05:00:00;0,0;0,0;0,0;82,57;0,0;0,0;52,01;30,56;0,0;0,0;0,0
2030-01-19 06:00:00;0,0;0,0;0,0;81,92;0,0;0,0;52,01;29,91;0,0;0,0;0,0
2030-01-19 07:00:00;0,0;0,0;0,0;81,26;0,0;0,0;52,01;29,25;0,0;0,0;0,0
2030-01-19 08:00:00;0,0;0,0;0,0;80,14;0,0;0,0;52,01;28,13;0,0;0,0;0,0
2030-01-19 09:00:00;0,0;0,0;0,0;75,04;0,0;0,0;52,01;23,04;0,0;0,0;0,0
2030-01-19 10:00:00;0,0;0,0;0,0;69,4;0,0;0,0;52,01;17,39;0,0;0,0;0,0
2030-01-19 11:00:00;0,0;0,0;0,0;64,55;0,0;0,0;52,01;12,54;0,0;0,0;0,0
2030-01-19 12:00:00;0,0;0,0;0,0;60,63;0,0;0,0;52,01;8,62;0,0;0,0;0,0
2030-01-19 13:00:00;0,0;0,0;0,0;57,83;0,0;0,0;52,01;5,82;0,0;0,0;0,0
2030-01-19 14:00:00;0,0;0,0;0,0;56,8;0,0;0,0;52,01;4,79;0,0;0,0;0,0
2030-01-19 15:00:00;0,0;0,0;0,0;57,38;0,0;0,0;52,01;5,38;0,0;0,0;0,0
2030-01-19 16:00:00;0,0;0,0;0,0;59,48;0,0;0,0;52,01;7,47;0,0;0,0;0,0
2030-01-19 17:00:00;0,0;0,0;0,0;59,54;0,0;0,0;52,01;7,53;0,0;0,0;0,0
2030-01-19 18:00:00;0,0;0,0;0,0;59,65;0,0;0,0;52,01;7,64;0,0;0,0;0,0
2030-01-19 19:00:00;0,0;0,0;0,0;60,04;0,0;0,0;52,01;8,03;0,0;0,0;0,0
2030-01-19 20:00:00;0,0;0,0;0,0;60,27;0,0;0,0;52,01;8,26;0,0;0,0;0,0
2030-01-19 21:00:00;0,0;0,0;0,0;60,75;0,0;0,0;52,01;8,74;0,0;0,0;0,0
2030-01-19 22:00:00;0,0;0,0;0,0;61,05;0,0;0,0;52,01;9,04;0,0;0,0;0,0
2030-01-19 23:00:00;0,0;0,0;0,0;61,36;0,0;0,0;52,01;9,35;0,0;0,0;0,0
2030-01-20 00:00:00;0,0;0,0;0,0;62,81;0,0;0,0;52,01;10,8;0,0;0,0;0,0
2030-01-20 01:00:00;0,0;0,0;0,0;64,18;0,0;0,0;52,01;12,17;0,0;0,0;0,0
2030-01-20 02:00:00;0,0;0,0;0,0;65,86;0,0;0,0;52,01;13,85;0,0;0,0;0,0
2030-01-20 03:00:00;0,0;0,0;0,0;66,96;0,0;0,0;52,01;14,95;0,0;0,0;0,0
2030-01-20 04:00:00;0,0;0,0;0,0;67,84;0,0;0,0;52,01;15,83;0,0;0,0;0,0
2030-01-20 05:00:00;0,0;0,0;0,0;68,91;0,0;0,0;52,01;16,9;0,0;0,0;0,0
2030-01-20 06:00:00;0,0;0,0;0,0;69,76;0,0;0,0;52,01;17,75;0,0;0,0;0,0
2030-01-20 07:00:00;0,0;0,0;0,0;70,59;0,0;0,0;52,01;18,58;0,0;0,0;0,0
2030-01-20 08:00:00;0,0;0,0;0,0;70,5;0,0;0,0;52,01;18,49;0,0;0,0;0,0
2030-01-20 09:00:00;0,0;0,0;0,0;66,63;0,0;0,0;52,01;14,62;0,0;0,0;0,0
2030-01-20 10:00:00;0,0;0,0;0,0;64,64;0,0;0,0;52,01;12,63;0,0;0,0;0,0
2030-01-20 11:00:00;0,0;0,0;0,0;61,3;0,0;0,0;52,01;9,29;0,0;0,0;0,0
2030-01-20 12:00:00;0,0;0,0;0,0;57,53;0,0;0,0;52,01;5,52;0,0;0,0;0,0
2030-01-20 13:00:00;0,0;0,0;0,0;54,43;0,0;0,0;52,01;2,42;0,0;0,0;0,0
2030-01-20 14:00:00;0,0;0,0;0,0;54,51;0,0;0,0;52,01;2,5;0,0;0,0;0,0
2030-01-20 15:00:00;0,0;0,0;0,0;55,63;0,0;0,0;52,01;3,62;0,0;0,0;0,0
2030-01-20 16:00:00;0,0;0,0;0,0;57,68;0,0;0,0;52,01;5,67;0,0;0,0;0,0
2030-01-20 17:00:00;0,0;0,0;0,0;59,14;0,0;0,0;52,01;7,13;0,0;0,0;0,0
2030-01-20 18:00:00;0,0;0,0;0,0;60,51;0,0;0,0;52,01;8,5;0,0;0,0;0,0
2030-01-20 19:00:00;0,0;0,0;0,0;61,97;0,0;0,0;52,01;9,96;0,0;0,0;0,0
2030-01-20 20:00:00;0,0;0,0;0,0;63,5;0,0;0,0;52,01;11,49;0,0;0,0;0,0
2030-01-20 21:00:00;0,0;0,0;0,0;65,31;0,0;0,0;52,01;13,3;0,0;0,0;0,0
2030-01-20 22:00:00;0,0;0,0;0,0;66,97;0,0;0,0;52,01;14,96;0,0;0,0;0,0
2030-01-20 23:00:00;0,0;0,0;0,0;68,66;0,0;0,0;52,01;16,65;0,0;0,0;0,0
2030-01-21 00:00:00;0,0;0,0;0,0;70,38;0,0;0,0;52,01;18,37;0,0;0,0;0,0
2030-01-21 01:00:00;0,0;0,0;0,0;72,11;0,0;0,0;52,01;20,1;0,0;0,0;0,0
